Iteration	Replicate_ID	Posterior	Likelihood	Prior	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation[9]	speciation[10]
5476	0	-163.0855	-112.3493	-50.73621	1	0.0941427	0.645669	1.30965	1.08915	0.979336	1.49409	1.54568	1.56936	1.30758
5477	1	-166.5889	-110.6258	-55.96314	1	0.0038937	0.00420398	0.329903	0.245996	0.239349	0.352591	0.387791	0.426647	0.412254
5478	0	-153.312	-112.8423	-40.46968	1	0.101098	0.163513	0.915001	0.809822	0.544458	0.576519	0.689633	0.583129	0.613501
5479	1	-161.8644	-112.5833	-49.28111	1	0.0662546	0.16109	0.345843	0.630457	0.371215	0.365093	0.390414	0.351064	0.272822
5480	0	-152.6328	-111.6462	-40.98659	1	0.0361055	0.28588	0.656967	0.28032	0.275821	0.228846	0.203924	0.186661	0.222645
5481	1	-180.0179	-116.7464	-63.2715	1	0.405612	0.403918	0.416122	0.405015	0.166674	0.323125	0.381952	0.350582	0.140293
5482	0	-168.3112	-113.5011	-54.81012	1	0.0961343	0.100581	0.485204	0.520026	0.790405	0.862636	0.821381	0.453541	0.534248
5483	1	-186.924	-115.7174	-71.20663	1	0.424995	0.456599	0.361964	0.260273	0.267647	0.266783	0.262986	0.229747	0.222625
5484	0	-176.6862	-112.9052	-63.78098	1	0.156941	0.182079	0.780082	0.392833	0.443831	0.555448	0.557862	0.370084	0.299204
5485	1	-186.121	-111.9007	-74.22028	1	0.146428	0.146145	0.503536	0.277412	0.256764	0.266786	0.288845	0.405485	0.406594
5486	0	-175.7121	-116.2623	-59.44984	1	0.48908	0.52484	0.473204	0.583114	0.248376	0.331609	0.292176	0.295952	0.308557
5487	1	-161.4111	-119.8002	-41.61091	1	0.416309	0.60963	0.607649	0.784062	0.754651	0.529274	0.581461	0.537564	0.503975
5488	0	-163.8324	-115.2643	-48.56816	1	0.359362	0.374938	0.36531	0.360998	0.353577	0.35648	0.356928	0.361642	0.373879
5489	1	-160.369	-115.4989	-44.87015	1	0.312731	0.341233	0.352885	0.464431	0.497729	0.517873	0.492974	0.562793	1.27465
5490	0	-185.3819	-116.4689	-68.91309	1	0.308983	0.309583	0.304346	0.247893	0.246122	0.242501	0.223787	0.266812	0.265454
5491	1	-174.3063	-114.9347	-59.37155	1	0.237463	0.22529	0.323618	0.224804	0.223937	0.411907	0.463008	0.491376	0.482036
5492	0	-169.3779	-113.7	-55.67783	1	0.128814	0.128389	0.224882	0.220504	0.195289	0.19848	0.198983	0.176715	0.201607
5493	1	-162.5497	-114.1935	-48.35626	1	0.25975	0.327927	0.336547	0.29697	0.264567	0.244752	0.243472	0.206682	0.265817
5494	0	-160.899	-114.3979	-46.50107	1	0.105378	0.145308	0.178522	0.17174	0.173023	0.25163	0.270846	0.266371	0.255855
5495	1	-155.3149	-118.5243	-36.79063	1	0.491995	0.451388	0.452829	0.445683	0.450271	0.452574	0.471542	0.470299	0.593877
5496	0	-169.4408	-124.566	-44.87479	1	0.070444	0.0374325	0.401871	0.340545	0.385975	0.29954	0.379629	0.380901	0.377253
5497	1	-149.5475	-114.8932	-34.65423	1	0.275623	0.277646	0.295992	0.361752	0.32706	0.325156	0.337187	0.35619	0.347151
5498	0	-153.3502	-113.0697	-40.28055	1	0.00252131	0.00230156	0.56789	0.251184	0.26647	0.259564	0.374955	0.377755	0.373115
5499	1	-163.5773	-116.6284	-46.9489	1	0.466029	0.493246	0.396809	0.393008	0.357246	0.424016	0.381622	0.378493	0.388436
5500	0	-155.9938	-114.2987	-41.69511	1	0.0316817	0.0316189	0.852081	0.491968	0.47371	0.428998	0.312193	0.31566	0.310856
5501	1	-135.3368	-114.1319	-21.20487	1	0.290058	0.298655	0.301479	0.300506	0.298749	0.300312	0.283833	0.284237	0.283203
5502	0	-145.5086	-115.4848	-30.02389	1	0.325492	0.338296	2.04718	0.679713	0.732289	1.16979	1.40255	1.46329	1.4816
5503	1	-156.3889	-116.447	-39.94181	1	0.380307	0.351222	0.32606	0.269785	0.269891	0.259882	0.256916	0.251461	0.263381
5504	0	-140.2451	-112.9844	-27.26079	1	0.186591	0.357124	1.94621	0.625042	0.667185	1.55337	1.59692	1.57943	1.19581
5505	1	-149.0944	-115.7071	-33.38728	1	0.311622	0.314911	0.299067	0.290315	0.286658	0.284605	0.283086	0.292709	0.261735
5506	0	-126.5597	-115.7946	-10.76514	1	0.118053	0.168486	2.21893	0.66391	0.601714	1.20622	0.984047	0.965013	0.543665
5507	1	-143.0551	-114.8178	-28.23726	1	0.394382	0.360811	0.362476	0.357303	0.35287	0.342626	0.330561	0.337393	0.335815
5508	0	-132.5605	-112.2299	-20.33062	1	0.068937	0.0903568	2.53912	1.32752	1.05797	1.73266	1.27767	1.24775	1.12566
5509	1	-145.7066	-119.2026	-26.50399	1	0.454598	0.461465	0.467605	0.517863	0.568047	0.541447	0.255773	0.286365	0.286716
5510	0	-143.747	-120.3249	-23.42213	1	0.385884	0.349355	1.54044	1.27174	1.05256	0.699621	0.898221	0.8898	0.885356
5511	1	-147.9962	-116.4851	-31.51106	1	0.496725	0.505464	0.515789	0.534738	0.552397	0.561245	0.565725	0.575912	0.612187
5512	0	-151.7867	-115.161	-36.62571	1	0.190602	0.187658	1.71801	1.50906	1.61247	1.19283	1.46772	1.63757	1.59826
5513	1	-118.2295	-115.2473	-2.982201	1	0.998839	0.984207	0.984404	0.984791	0.97092	0.992035	0.921758	0.944509	0.937174
5514	0	-129.0986	-113.5256	-15.57301	1	0.219635	0.226741	1.48613	1.4682	1.25347	1.17765	1.31552	1.24238	1.32187
5515	1	-148.6686	-115.859	-32.80959	1	0.897498	0.843457	0.843888	0.800162	0.794908	0.816831	0.857889	0.804623	0.781098
5516	0	-132.5932	-115.5501	-17.04312	1	0.308603	1.2349	1.32881	1.00988	1.17768	1.22944	1.25553	1.40771	1.31242
5517	1	-139.8547	-116.3982	-23.45649	1	1.00017	1.11388	1.08489	1.07862	1.06282	1.08282	1.10911	1.09641	1.1646
5518	0	-135.9672	-118.1315	-17.83566	1	0.470035	0.636521	1.40217	1.36156	1.0682	1.08173	1.05296	0.944016	1.61569
5519	1	-141.2336	-119.0521	-22.18153	1	0.994816	0.995131	1.17454	1.16253	1.16058	1.19998	1.19958	1.19673	1.18662
5520	0	-142.837	-115.4847	-27.35232	1	0.107327	0.156655	1.03757	1.14583	0.941698	0.93586	0.751074	0.835356	0.594197
5521	1	-148.7722	-119.8442	-28.92798	1	1.00684	0.968344	0.9647	0.725255	0.720426	0.724313	0.709136	0.738185	0.751695
5522	0	-160.9506	-117.7177	-43.23286	1	0.341821	0.33326	0.980453	1.02838	1.01592	1.03521	0.99977	1.14143	0.815593
5523	1	-167.9338	-119.4247	-48.5091	1	0.97276	0.942038	0.82685	0.853038	0.147754	0.149467	0.294795	0.286503	0.29104
5524	0	-156.3338	-117.2342	-39.09961	1	0.227557	0.553289	0.573912	0.698778	0.825223	0.949603	0.946104	1.02186	1.10372
5525	1	-165.7996	-113.8185	-51.98111	1	1.11489	1.13265	1.10256	0.709578	0.48633	0.486136	0.441007	0.311176	0.307994
5526	0	-116.7675	-118.5514	1.783846	1	0.527771	0.534031	0.867455	1.31185	1.31003	1.35873	1.36337	1.35391	1.3511
5527	1	-156.3018	-117.8613	-38.44053	1	1.01613	1.01868	0.8516	0.711837	0.711348	0.691007	0.625908	0.655402	0.670449
5528	0	-142.5503	-118.461	-24.08935	1	0.413426	0.40315	0.804656	0.968883	1.01244	1.0089	0.941693	0.901806	1.11008
5529	1	-138.8912	-118.8075	-20.08365	1	0.979348	0.96936	0.978938	0.975821	0.982644	0.988494	1.01079	1.07049	1.05338
5530	0	-140.0169	-117.5187	-22.49819	1	0.320393	0.311902	1.07714	1.14022	1.12849	1.14874	1.12051	1.19575	1.81895
5531	1	-140.5391	-119.8197	-20.71941	1	0.990906	0.983285	0.981757	0.84864	0.846944	0.847009	0.858639	0.857581	0.868805
5532	0	-154.0427	-118.0624	-35.98027	1	0.376096	0.392802	0.739927	0.88532	0.849981	0.944421	0.961636	0.787327	0.894905
5533	1	-138.609	-117.2361	-21.37288	1	1.00692	1.00398	0.929043	0.93022	0.914029	0.927051	0.922504	0.921687	1.35412
5534	0	-128.4678	-121.9161	-6.551724	1	0.792426	0.811747	0.829613	1.05192	1.12696	1.0697	1.01717	0.832665	0.86744
5535	1	-107.6645	-119.6878	12.02328	1	1.00025	0.999581	0.999551	1.00731	1.00926	1.01	1.01034	1.018	1.01376
5536	0	-125.46	-126.18	0.7199717	1	0.931237	0.847717	1.31254	1.41177	1.22146	1.16591	1.05805	1.0268	1.06062
5537	1	-122.1141	-117.9115	-4.202519	1	1.00246	0.986168	0.985921	0.988127	0.987245	1.0195	1.02166	1.00919	1.00847
5538	0	-123.5792	-122.3458	-1.233345	1	0.998464	0.993066	1.09787	1.24273	1.2463	1.27103	1.35068	1.37316	1.34659
5539	1	-128.5083	-117.7013	-10.80701	1	1.0088	0.983643	0.988891	0.993717	0.986707	0.993252	0.998121	0.997046	1.00307
5540	0	-112.5437	-126.4147	13.87101	1	0.976509	0.982251	1.01071	1.01324	1.02254	1.03779	1.06212	1.06237	1.0799
5541	1	-125.1252	-116.4147	-8.710415	1	0.996643	1.0083	0.998435	1.00305	1.00162	1.0077	1.00645	0.995947	0.996139
5542	0	-118.3426	-125.4103	7.067735	1	0.986734	0.954019	0.963097	0.936408	0.924471	1.39756	1.45499	1.43978	1.46585
5543	1	-144.6601	-118.424	-26.23608	1	0.993256	1.00069	0.959985	0.955596	0.983764	1.06875	1.06256	0.954127	0.952941
5544	0	-152.8177	-117.1027	-35.71502	1	0.52635	0.534393	0.852987	0.841475	0.655551	0.644169	0.659873	0.552873	0.858351
5545	1	-150.2517	-115.2679	-34.9838	1	0.965612	1.02679	1.01586	0.754428	0.769958	0.767121	1.27128	1.27137	1.25713
5546	0	-122.3119	-116.2122	-6.099654	1	0.315326	0.316869	1.55228	1.55045	0.938335	0.956916	1.0129	1.0117	0.887553
5547	1	-167.8332	-118.1635	-49.66974	1	0.862192	0.849244	0.454534	0.461368	0.458526	0.428344	0.428725	0.433133	0.434714
5548	0	-128.5557	-114.3096	-14.24613	1	0.244233	0.219543	1.35152	1.34082	1.17833	1.18422	1.58896	1.61046	1.46465
5549	1	-146.6503	-116.3004	-30.34995	1	0.986394	0.938368	0.943115	0.921924	0.405183	0.434287	0.358061	0.343588	0.344141
5550	0	-126.9545	-114.2391	-12.71538	1	0.18546	0.247526	1.31393	1.29117	1.19095	0.976699	1.23835	1.25564	1.17761
5551	1	-176.6449	-116.7245	-59.92041	1	0.975335	1.04599	0.553589	0.633781	0.543618	0.527976	0.43907	0.516806	0.541275
5552	0	-121.321	-114.1805	-7.140482	1	0.290718	0.433711	1.38448	1.37316	1.09432	1.18026	1.38205	1.38345	1.2794
5553	1	-189.9814	-115.5966	-74.38484	1	0.398346	0.350186	0.388448	0.462269	0.40605	0.437357	0.340974	0.250483	0.254359
5554	0	-134.1174	-114.583	-19.53436	1	0.25695	0.499435	1.13749	0.822385	0.79869	0.965984	0.936436	0.94981	1.00593
5555	1	-184.4433	-117.8385	-66.60479	1	0.396756	0.388128	0.356729	0.389015	0.204375	0.147891	0.244618	0.437858	0.627295
5556	0	-126.2367	-117.8282	-8.408462	1	0.454463	0.576852	1.11065	1.11643	1.07898	1.12823	1.10524	1.10294	1.49813
5557	1	-151.6833	-114.4377	-37.24561	1	0.277269	0.275701	0.30636	0.304384	0.304153	0.316601	0.329817	0.349145	0.334256
5558	0	-138.0525	-119.118	-18.93455	1	0.239309	0.243373	1.32164	1.32964	1.17912	1.21429	1.14896	1.30735	1.41008
5559	1	-153.0759	-116.3807	-36.69518	1	0.369355	0.346623	0.345858	0.334736	0.365453	0.369849	0.275831	0.428665	0.454704
5560	0	-106.6167	-114.4933	7.876597	1	0.228975	0.22389	1.34243	1.34102	1.33329	1.22789	1.22383	1.21131	1.29421
5561	1	-135.5938	-116.6043	-18.98949	1	0.402798	0.402745	0.400284	0.398567	0.397352	0.396658	0.409204	0.407251	0.409967
5562	0	-113.9451	-118.6024	4.657233	1	0.399282	0.381691	1.37559	1.3847	1.36656	1.11609	1.10106	1.08235	1.02642
5563	1	-158.2823	-116.5681	-41.71424	1	0.193663	0.193722	0.193123	0.186346	0.186626	0.190762	0.281843	0.281995	0.282047
5564	0	-126.9681	-115.8147	-11.1534	1	0.225711	1.18731	1.27049	1.22039	1.15644	1.11419	1.18585	1.31317	1.24004
5565	1	-176.2757	-115.593	-60.68268	1	0.135724	0.178697	0.220269	0.180638	0.16424	0.16594	0.161137	0.158585	0.157992
5566	0	-122.0746	-115.6393	-6.435239	1	0.377983	0.37813	1.24879	1.24726	1.2359	1.23264	1.26027	1.13447	1.00354
5567	1	-149.9194	-120.4766	-29.44274	1	0.227108	0.0711658	0.2392	0.421043	0.652099	0.598623	0.7145	0.717788	0.71785
5568	0	-139.3306	-117.0398	-22.29085	1	0.406525	0.406886	0.866241	0.861724	0.943762	0.983397	0.997904	0.686526	0.687005
5569	1	-173.6444	-113.3728	-60.27164	1	0.147341	0.404451	0.310075	0.274446	0.244451	0.28206	0.316757	0.318937	0.224353
5570	0	-151.1226	-124.5251	-26.59748	1	0.606903	0.607781	1.13741	1.1076	1.138	1.15566	1.25578	1.03469	1.02895
5571	1	-175.9603	-114.6874	-61.27292	1	0.287674	0.540792	0.519612	0.345948	0.342481	0.346927	0.364852	0.362433	0.319574
5572	0	-172.2527	-117.9647	-54.28797	1	0.324385	0.4319	1.05677	1.07357	0.991313	0.980194	0.884345	0.904649	0.871764
5573	1	-143.0434	-115.1755	-27.8679	1	0.302947	0.28443	0.431659	0.437018	0.437135	0.427659	0.441013	0.441605	0.453823
5574	0	-146.9832	-120.3801	-26.60309	1	0.592819	0.842227	1.0422	1.01195	1.04215	1.08062	1.10141	1.27532	0.993788
5575	1	-156.1975	-114.1229	-42.07466	1	0.236609	0.23615	0.323298	0.314527	0.256861	0.258233	0.204232	0.206874	0.208556
5576	0	-134.6071	-117.8302	-16.77691	1	0.517381	0.759809	1.11548	1.10968	1.15462	1.22204	1.33233	1.51736	1.17812
5577	1	-169.2433	-113.6826	-55.56069	1	0.187679	0.289799	0.285706	0.289815	0.286135	0.258082	0.231589	0.22623	0.210398
5578	0	-138.2609	-117.5924	-20.66851	1	0.178892	0.39517	0.866819	0.913785	1.14543	1.18844	1.24333	1.06342	0.659946
5579	1	-183.7318	-116.236	-67.4958	1	0.181432	0.182943	0.176387	0.174215	0.168936	0.331413	0.336512	0.335804	0.351067
5580	0	-127.1577	-113.2905	-13.86724	1	0.200115	0.276591	0.784185	0.866572	0.878269	0.963021	0.967195	0.815509	0.850364
5581	1	-192.2767	-119.0373	-73.23934	1	0.07035	0.0783248	0.102122	0.10458	0.157979	0.152462	0.155102	0.164792	0.235645
5582	0	-130.2232	-114.5141	-15.70914	1	0.143208	0.74524	1.19785	1.20252	1.16234	1.21754	1.23141	0.888852	0.766078
5583	1	-189.6198	-115.9271	-73.69272	1	0.144135	0.143826	0.143176	0.190767	0.199353	0.195466	0.199124	0.184224	0.171361
5584	0	-122.9865	-116.9867	-5.999802	1	0.123014	0.441169	1.10882	1.1294	1.07527	1.15579	1.00319	0.783317	0.582211
5585	1	-158.9915	-116.1832	-42.80831	1	0.247754	0.25005	0.240951	0.506434	0.522754	0.517083	0.694342	0.649491	0.530706
5586	0	-134.2021	-113.5734	-20.62865	1	0.0988703	0.594811	1.11565	0.990863	1.09758	0.98484	1.64187	1.02547	0.53167
5587	1	-161.8708	-116.7393	-45.13158	1	0.143042	0.148098	0.14926	0.170553	0.157142	0.154008	0.14924	0.148262	0.150834
5588	0	-113.1213	-112.4708	-0.6505171	1	0.13664	0.774242	1.35676	1.15991	1.21137	1.08575	1.96715	1.24458	0.503479
5589	1	-131.0879	-117.2258	-13.86207	1	0.229047	0.258642	0.258039	0.259415	0.253628	0.254196	0.254616	0.254641	0.260717
5590	0	-133.8367	-113.738	-20.09868	1	0.222554	0.302318	1.31999	1.31651	1.03559	1.66136	1.4746	0.8783	0.799529
5591	1	-164.0466	-115.1468	-48.89979	1	0.154233	0.154114	0.168227	0.168251	0.16902	0.169494	0.175845	0.175217	0.162074
5592	0	-146.8961	-117.7976	-29.09849	1	0.155456	0.593319	1.15174	0.979372	0.942851	0.869333	0.849487	0.753069	0.591121
5593	1	-174.4577	-114.7072	-59.75047	1	0.167499	0.19235	0.187196	0.227439	0.270507	0.258979	0.257628	0.259319	0.26994
5594	0	-128.3315	-115.1937	-13.13779	1	0.154289	0.370789	1.56198	1.58624	1.55916	1.39129	1.34467	1.30833	1.2985
5595	1	-157.7773	-115.9081	-41.86921	1	0.421779	0.427005	0.866784	1.04404	0.983705	1.00607	0.969164	0.297758	0.300528
5596	0	-131.7385	-116.5763	-15.16213	1	0.454834	0.49124	1.31318	1.31934	1.26016	1.22523	1.24179	1.2522	1.21615
5597	1	-135.3213	-113.6031	-21.7182	1	0.176512	0.177285	1.35133	1.23193	1.16259	1.20621	1.18194	0.7098	0.705082
5598	0	-108.5913	-117.8366	9.245268	1	0.592928	0.529733	1.30467	1.27516	1.11924	1.12264	1.11724	0.926523	1.19429
5599	1	-139.4727	-116.0095	-23.46322	1	0.427544	0.423338	1.17625	1.09499	1.10396	1.1187	1.14379	1.12467	1.09286
5600	0	-134.4945	-119.8277	-14.66674	1	0.64305	0.643707	1.18647	1.19941	1.1917	1.20322	1.85711	1.77603	2.3048
5601	1	-140.2914	-118.4253	-21.86606	1	0.34886	0.90825	0.924992	0.853557	0.822177	0.815432	0.731768	0.695505	0.716292
5602	0	-140.9312	-118.9025	-22.02873	1	0.723326	0.725477	1.43225	1.47195	1.52358	1.58303	1.67865	1.2322	1.30541
5603	1	-150.5277	-113.5319	-36.99577	1	0.206822	0.214681	1.38763	1.29248	0.929175	0.841327	0.816768	0.835279	0.789367
5604	0	-142.2116	-119.6702	-22.54145	1	0.596653	0.596683	0.911511	0.898724	0.897551	0.907567	1.14563	0.887722	0.987813
5605	1	-124.9642	-114.7822	-10.18203	1	0.198536	0.200159	1.38783	1.41718	1.28844	1.23771	1.16555	1.1676	1.09395
5606	0	-138.7033	-116.8267	-21.8766	1	0.587847	0.600858	1.08237	1.08671	1.08816	1.07999	1.15334	0.88552	0.986568
5607	1	-164.6255	-113.8491	-50.77633	1	0.0287208	0.0288278	0.7373	0.765071	0.753253	0.721921	0.70395	0.794086	0.722154
5608	0	-152.2433	-117.113	-35.13027	1	0.376468	0.660951	0.664109	0.669602	0.687044	0.730505	0.725769	0.674398	0.67275
5609	1	-144.4719	-112.2222	-32.24966	1	0.0346488	0.0334069	0.920163	0.943302	0.828031	0.816835	0.800332	0.739363	0.675815
5610	0	-148.6115	-117.4929	-31.11858	1	0.408364	0.491195	0.491639	0.510157	0.406497	0.485813	0.499224	0.505937	0.446485
5611	1	-132.329	-112.7218	-19.60723	1	0.0524636	0.0509978	1.06555	1.05372	1.06768	1.00849	1.02488	1.05146	1.03017
5612	0	-179.3101	-121.5782	-57.73189	1	0.50741	0.383268	0.372181	0.168215	0.383328	0.380089	0.395217	0.156954	0.348164
5613	1	-137.5014	-110.8069	-26.69448	1	0.0533838	0.0517152	0.511348	0.527771	0.480414	0.460529	0.507485	0.502896	0.504999
5614	0	-165.0276	-116.5662	-48.46143	1	0.203729	0.749869	0.730672	0.603016	0.647838	0.719863	0.606704	0.532476	0.565731
5615	1	-155.3992	-111.8976	-43.50157	1	0.0924851	0.0900609	0.686128	0.663609	0.628236	0.605875	0.652244	0.648706	0.648795
5616	0	-148.9157	-116.7262	-32.18945	1	0.428098	0.506758	0.900908	0.833345	0.640422	0.662551	0.659503	0.801929	0.536414
5617	1	-149.076	-112.5856	-36.49046	1	0.0654297	0.0668678	0.596214	0.573304	0.352138	0.333072	0.336821	0.332896	0.33414
5618	0	-144.9134	-118.4582	-26.45524	1	0.469541	0.471942	0.718147	0.678366	0.668803	0.656644	0.538253	0.543625	0.491547
5619	1	-158.3737	-115.2301	-43.14361	1	0.161922	0.308469	0.35608	0.528259	0.443275	0.428653	0.437059	0.353643	0.369307
5620	0	-157.7646	-116.3203	-41.4443	1	0.459251	0.453905	1.30872	1.17665	1.13682	1.13992	1.08157	1.08635	1.00651
5621	1	-153.9616	-111.9983	-41.96327	1	0.115346	0.115508	0.438622	0.457073	0.414584	0.335826	0.450206	0.462743	0.406544
5622	0	-111.9212	-116.4384	4.517132	1	0.460633	0.479573	1.24508	1.20231	1.14644	0.955817	0.953979	0.969189	0.893961
5623	1	-135.9956	-115.122	-20.8736	1	0.220364	0.265049	0.671056	0.690342	0.566566	0.849056	0.7939	0.734266	0.751161
5624	0	-92.35434	-115.4529	23.09859	1	0.475193	0.477915	1.28473	1.32531	1.23271	1.24628	1.2357	1.23765	0.831393
5625	1	-157.7252	-113.35	-44.37517	1	0.147545	0.157514	0.569674	0.631397	0.428437	0.461611	0.479491	0.526091	0.545975
5626	0	-107.6728	-115.8382	8.16538	1	0.435404	0.439429	1.25007	1.25069	1.23265	1.22901	1.23298	1.12633	0.765376
5627	1	-151.4988	-118.8562	-32.64265	1	0.474468	0.466765	0.394594	0.353938	0.431468	0.436562	0.411143	0.408163	0.410007
5628	0	-99.46333	-117.177	17.71367	1	0.489653	0.505203	1.12168	1.08257	1.19379	1.20537	1.20456	1.20608	1.17792
5629	1	-145.3001	-117.8683	-27.43177	1	0.673685	0.704761	0.704614	0.394771	0.396084	0.316986	0.307624	0.313373	0.327944
5630	0	-133.8096	-116.3693	-17.44031	1	0.494435	0.494545	1.60939	1.30622	1.25098	1.40982	1.40172	1.45049	1.19918
5631	1	-142.3853	-117.1648	-25.22055	1	0.266944	0.267226	0.269592	0.216874	0.225325	0.225686	0.217768	0.224446	0.224603
5632	0	-134.3551	-113.9491	-20.40599	1	0.215313	0.208195	1.25591	1.07047	0.943159	0.962814	0.943307	0.938299	0.829113
5633	1	-142.9684	-114.0854	-28.88299	1	0.26707	0.528366	0.519623	0.485932	0.486568	0.532456	0.484466	0.398493	0.469884
5634	0	-142.5484	-115.7014	-26.84694	1	0.301006	0.310521	1.28676	0.935155	0.982522	0.981118	1.0908	1.11437	1.55301
5635	1	-150.0779	-115.0067	-35.0712	1	0.387521	0.521521	0.879492	1.01149	0.998289	0.891438	0.981484	0.996068	1.08433
5636	0	-117.5538	-115.7664	-1.787455	1	0.400947	0.447645	0.91152	1.00165	0.944593	0.952803	1.04661	1.04074	1.07107
5637	1	-142.478	-115.6788	-26.7992	1	0.302564	0.799505	0.813065	0.811135	0.526762	0.898373	0.847347	1.16325	1.15831
5638	0	-116.9483	-117.6717	0.7234391	1	0.581716	0.628521	1.20855	1.15339	1.15284	1.15146	1.11097	1.16069	1.15134
5639	1	-115.9309	-116.742	0.8110247	1	0.218758	1.14653	1.04113	1.02253	0.762867	1.64813	1.18053	1.6513	1.63716
5640	0	-107.1831	-116.3573	9.174115	1	0.346338	1.02948	1.09765	1.31858	1.15642	1.14845	1.16426	1.44981	1.47843
5641	1	-133.9139	-119.9249	-13.98894	1	0.380641	1.03227	0.955589	1.76011	1.14924	1.28877	1.4639	1.54881	1.56233
5642	0	-138.4256	-123.2363	-15.1893	1	0.571015	0.597736	0.6676	0.822779	1.28304	1.43148	0.697392	0.677843	0.932886
5643	1	-115.7117	-117.2799	1.568147	1	0.365287	0.837196	0.835333	1.38952	1.01237	1.08967	1.3729	1.40368	1.40737
5644	0	-141.013	-121.3287	-19.68426	1	0.7285	0.777052	0.892742	0.952246	1.09208	1.09012	1.17907	0.997433	1.05444
5645	1	-109.0832	-116.6212	7.53798	1	0.379919	1.01705	1.00517	1.28279	0.979769	0.945945	1.36733	1.32259	1.26665
5646	0	-102.1178	-118.6608	16.54306	1	0.611694	0.667258	1.07681	1.25246	1.3003	1.24539	1.71607	1.50416	1.47335
5647	1	-135.2276	-117.5159	-17.71168	1	0.296034	1.21603	1.1925	1.39263	0.954956	0.971054	1.49366	1.18419	1.54181
5648	0	-115.0533	-117.8926	2.839296	1	0.481416	0.555669	1.17988	1.25338	1.20992	1.07354	0.99656	0.719008	0.734344
5649	1	-127.3956	-118.2093	-9.186387	1	0.594961	0.595901	1.11923	1.11988	1.15098	1.18411	1.17234	0.897388	1.08082
5650	0	-129.8401	-114.3656	-15.47447	1	0.348099	0.355961	1.40532	1.39378	1.38946	1.44881	1.42759	1.03941	1.13425
5651	1	-134.1689	-118.675	-15.49388	1	0.615422	0.618376	1.02025	1.0657	1.00724	0.883474	0.963134	0.598399	0.696531
5652	0	-111.2864	-115.7866	4.50028	1	0.267923	0.269919	1.2137	1.10025	1.07169	1.12348	1.11866	0.946469	0.999462
5653	1	-110.1677	-117.7614	7.593699	1	0.476864	0.513715	1.02056	1.10874	1.00732	0.976657	1.2793	0.995453	1.01017
5654	0	-141.6052	-117.9197	-23.68556	1	0.522924	0.578488	2.03254	1.3516	1.22775	1.2183	1.20197	1.00814	1.16889
5655	1	-133.508	-110.12	-23.38805	1	0.0131074	0.0108018	2.29842	1.32741	0.96484	1.14215	1.6427	1.56843	1.17054
5656	0	-154.0746	-114.0228	-40.05177	1	0.285074	0.366244	1.47132	1.08754	0.933572	0.915109	0.881086	0.793823	0.962285
5657	1	-116.7359	-111.2897	-5.446228	1	0.0608589	0.0436318	1.89452	1.14228	0.977697	1.16176	1.30268	1.2215	1.21353
5658	0	-148.2696	-111.7953	-36.4743	1	0.180052	0.213303	1.79039	1.65928	0.880941	0.982949	0.965898	0.885014	0.80557
5659	1	-127.9251	-111.6834	-16.24172	1	0.0539105	0.0603134	1.95565	1.32348	1.07327	1.22337	1.1994	1.18302	1.15289
5660	0	-131.7144	-113.3285	-18.38591	1	0.135007	0.166776	1.48959	1.38256	1.03069	1.20616	1.19132	1.0846	1.01242
5661	1	-155.7173	-114.7274	-40.98986	1	0.0753025	0.0739548	1.29017	0.811274	0.598126	0.508399	0.484982	0.412783	0.397785
5662	0	-126.6872	-113.2326	-13.45462	1	0.078281	0.100718	1.45922	1.32217	0.981274	0.931272	0.952734	1.01983	0.953064
5663	1	-179.7137	-114.1974	-65.51635	1	0.0687869	0.0680292	1.04218	0.696716	0.633041	0.510176	0.548583	0.493559	0.437493
