Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction[9]	extinction[10]
869	1	-185.9183	-114.6209	-71.29738	0.946027	1.46807	0.0612831	0.0158293	0.0194959	2.75091e-13	1.92378e-12	1.05634e-12	8.695e-12	9.04857e-12
870	0	-152.113	-114.1696	-37.94338	0.983485	1.03695	0.133508	0.128592	0.130956	0.138429	0.140667	0.0825985	0.110496	0.0988847
871	1	-186.9704	-119.6372	-67.33323	0.852892	1.02472	0.6143	0.0328228	0.0549087	0.158632	2.85555e-05	2.34742e-05	1.32313e-06	2.93118e-10
872	0	-188.9592	-114.6696	-74.28968	0.915257	0.844045	2.93185e-09	3.06992e-09	3.91832e-09	2.53134e-09	2.54095e-09	1.64113e-09	2.76884e-18	2.94481e-18
873	1	-182.0933	-118.5935	-63.4998	0.722152	0.472604	0.0108046	0.014866	0.016597	0.00585542	2.31274e-14	9.52287e-14	5.05935e-13	3.71499e-14
874	0	-151.9841	-117.9909	-33.99314	0.905747	0.897618	0.165209	0.221045	0.108996	0.110912	0.121404	0.13935	7.70202e-44	8.2682e-42
875	1	-187.6433	-117.0559	-70.58734	0.91265	1.62503	1.19287e-07	3.04743e-07	1.34437e-20	1.68679e-20	7.77875e-21	6.31137e-21	3.73995e-21	4.06141e-21
876	0	-134.506	-115.2647	-19.24131	0.918898	1.02995	0.098182	0.0935276	0.0926956	0.0912319	0.0884393	0.110278	0.122312	0.122812
877	1	-146.6786	-114.4646	-32.21395	0.955495	0.888791	0.0264307	1.62498e-09	7.11604e-09	1.15388e-08	1.2055e-08	2.7425e-08	4.24619e-08	1.0371e-08
878	0	-148.2896	-115.606	-32.68355	0.79848	0.81218	0.144805	0.146329	0.146672	0.152582	0.13768	0.136486	0.135776	0.156356
879	1	-175.0761	-114.8803	-60.19575	0.934771	0.924443	0.0187067	0.0001762	0.374184	7.84953e-33	6.97106e-33	7.48178e-32	4.55078e-30	6.76552e-30
880	0	-161.9852	-112.3956	-49.58965	0.964258	0.893053	0.00192362	0.00193058	0.00192521	0.00212415	0.00213823	0.00258289	0.0025817	0.000615245
881	1	-175.778	-115.8701	-59.90789	0.904413	0.819027	0.213066	0.00697245	0.0130818	0.0206383	0.0521295	0.0531933	0.0414253	0.077925
882	0	-191.158	-112.0023	-79.15562	0.975932	6.00145e-09	2.27475e-06	2.28265e-06	1.88568e-06	2.70439e-06	3.49782e-06	3.89398e-07	3.966e-07	3.96837e-07
883	1	-158.6044	-116.9902	-41.61427	0.846171	0.238405	0.178314	0.00258807	0.00260162	0.00262535	0.00128292	0.00222512	0.00236898	0.00287773
884	0	-173.3383	-113.3695	-59.96879	0.799385	1.98052e-07	1.95833e-07	1.858e-07	8.50682e-25	8.41206e-25	8.37786e-25	8.39056e-25	8.34509e-25	8.39756e-25
885	1	-143.0321	-114.1074	-28.92476	0.91464	0.929424	0.26656	0.245005	0.220611	0.219603	0.220552	0.230328	0.230479	0.225642
886	0	-175.8453	-114.2297	-61.6156	0.708222	9.95637e-05	9.79645e-05	8.34356e-05	8.15144e-05	8.58452e-05	8.98484e-05	9.12995e-05	8.90962e-05	9.37469e-05
887	1	-165.7316	-116.2819	-49.4497	0.862098	1.07159	0.538985	0.238427	0.186695	0.15918	0.145493	0.126245	0.0950566	0.0890435
888	0	-166.6381	-115.2506	-51.38751	0.992467	0.0469632	0.000281389	3.83432e-05	3.98431e-05	3.77611e-05	3.68334e-05	6.26663e-05	5.88544e-05	6.68913e-05
889	1	-205.159	-111.8997	-93.25931	0.980866	1.24394e-08	1.49424e-09	2.63783e-09	2.62829e-09	2.61877e-09	2.22494e-09	2.82434e-09	0	0
890	0	-176.0851	-113.7404	-62.34464	0.903013	1.86429e-20	1.61487e-20	1.73279e-20	1.76058e-20	1.55611e-20	2.07344e-19	2.05554e-19	1.91036e-19	1.92402e-19
891	1	-195.9318	-113.5043	-82.42749	0.972561	0.00524607	0.00151565	7.24664e-12	4.97751e-09	3.63576e-10	3.43812e-15	2.57657e-15	7.46917e-12	3.14826e-17
892	0	-160.0684	-118.4573	-41.61103	0.748414	0.647792	0.000131697	0.000137649	0.00015303	0.000162641	0.000240939	0.000328408	0.000443097	0.00110362
893	1	-191.9213	-113.9452	-77.97612	0.976869	0.950611	1.06505e-45	6.69909e-43	5.51198e-43	3.39962e-43	1.35116e-43	2.11939e-43	1.3258e-43	3.09789e-43
894	0	-162.938	-116.9486	-45.98938	0.968614	0.440384	0.230098	0.201955	0.0568358	0.0707966	0.0711567	0.0543433	0.028921	0.0778331
895	1	-151.3562	-113.9494	-37.40681	0.958611	1.1516	7.81317e-07	1.21296e-06	1.3763e-06	2.72287e-06	2.87675e-06	2.91074e-06	3.6886e-06	3.99132e-06
896	0	-162.0579	-115.3358	-46.72207	0.986739	0.53493	0.136806	0.0705095	0.00352484	1.10032e-05	1.3726e-05	4.31793e-07	2.54003e-08	1.17049e-10
897	1	-154.341	-115.6003	-38.74065	0.974397	0.928546	0.268528	0.20221	0.109849	0.112403	0.0983885	0.0952035	0.0439034	0.0431561
898	0	-181.8839	-115.5369	-66.34698	0.975931	0.808156	0.22924	0.0204733	4.35877e-07	2.02536e-06	0.000134782	0.0870118	0.0852991	0.0115932
899	1	-150.5211	-114.897	-35.62406	0.966406	1.28426	0.00647591	0.00719853	4.00124e-07	4.0679e-07	5.63366e-07	1.44055e-06	5.4317e-08	5.33175e-08
900	0	-160.3291	-115.87	-44.45909	0.945484	0.584213	0.488863	0.433623	0.297878	0.141033	0.138222	0.126575	0.128553	0.13387
901	1	-124.1406	-117.7904	-6.350209	0.968447	0.866328	0.175668	0.17455	0.172907	0.180591	0.180716	0.168559	0.168864	0.169929
902	0	-153.9563	-114.3435	-39.61277	0.912499	0.659099	0.512024	0.221138	0.221871	0.259126	0.512993	0.486611	0.664305	0.679649
903	1	-135.6355	-120.1623	-15.47317	0.73224	0.730663	0.192791	0.180574	0.186977	0.18789	0.189131	0.189455	0.189025	0.205255
904	0	-158.0623	-114.4025	-43.65978	0.916842	0.932261	0.238136	0.0913682	0.115434	0.109121	0.0833219	0.0711941	0.0721022	0.0557501
905	1	-152.5732	-117.2758	-35.29743	0.975493	0.989201	0.773902	0.603428	0.615105	0.542015	0.365648	0.49861	0.531412	0.546216
906	0	-131.4239	-116.6418	-14.78206	0.984172	0.986	0.311651	0.28969	0.297204	0.291244	0.291586	0.308601	0.298612	0.297439
907	1	-145.7569	-117.0089	-28.74801	0.920482	0.959239	0.959447	1.00032	1.01461	1.1546	1.00783	1.01211	1.0761	0.407688
908	0	-143.2005	-113.9901	-29.21044	0.991084	0.942468	0.0030529	0.00295923	0.00533815	0.00492157	0.00503617	0.0035539	0.00305883	0.00503443
909	1	-124.5375	-118.061	-6.47644	0.951812	0.957617	0.85599	0.825084	0.952906	0.905953	0.905853	0.992711	1.03417	1.03318
910	0	-164.0403	-115.8093	-48.23095	0.966922	1.81263	5.49322e-06	6.69634e-06	2.38578e-16	1.02945e-16	1.05612e-16	9.9396e-17	9.85738e-17	8.21857e-16
911	1	-136.7261	-115.2896	-21.43652	0.951173	0.974987	0.941427	0.895778	0.883983	0.910592	0.942515	0.874605	1.34471	1.33747
912	0	-187.293	-113.989	-73.30401	0.997358	0.684205	2.68769e-25	1.65435e-18	3.42845e-18	1.37275e-19	2.08314e-20	2.03968e-20	2.43057e-19	1.74136e-20
913	1	-142.5154	-118.0812	-24.43423	0.969405	0.948043	0.948249	0.878876	1.00173	0.853586	0.864647	0.845537	0.873367	0.865485
914	0	-180.9261	-115.5468	-65.37922	0.997101	0.25627	7.38069e-05	0.101895	0.0935384	0.102135	2.76079e-07	2.01316e-07	3.2654e-08	8.08129e-10
915	1	-134.4445	-117.5791	-16.8654	0.976552	0.9782	1.04364	1.05577	1.03855	1.05107	1.05688	1.05271	1.07027	1.01268
916	0	-157.9644	-115.7705	-42.19388	0.987876	5.51617e-05	6.76899e-05	8.25662e-05	8.4403e-05	9.4793e-05	0.000107947	8.80575e-05	8.51964e-05	8.56183e-05
917	1	-126.2476	-114.048	-12.1996	0.955416	0.927413	0.94364	0.948313	0.938978	0.939175	0.940792	0.824928	0.824926	0.821799
918	0	-147.3939	-117.3009	-30.09301	0.921734	6.02547e-05	5.40361e-05	5.59363e-05	5.7295e-05	3.96819e-05	4.11062e-05	4.10011e-05	3.88725e-05	3.90302e-05
919	1	-135.7954	-115.0573	-20.73812	0.994914	0.881005	0.852796	0.856916	0.755509	0.789652	0.795443	0.797069	0.824516	0.812919
920	0	-136.7085	-115.5106	-21.19782	0.993212	1.00122	0.00523138	0.00517267	0.00498082	0.00497163	0.005025	0.00510415	0.00511752	0.00499656
921	1	-149.5185	-114.6801	-34.83846	0.900656	0.89996	0.474475	0.633506	0.626065	0.623547	0.613352	0.764143	0.956247	0.926419
922	0	-160.1688	-113.2336	-46.93516	0.957069	0.997482	2.27721e-32	2.46823e-32	2.47127e-32	2.42285e-32	5.51987e-32	6.96563e-32	7.24895e-32	7.22989e-32
923	1	-170.0926	-115.1308	-54.96178	0.759341	0.73919	0.736276	0.222547	0.204932	0.183303	0.190489	0.231869	0.232368	0.162463
924	0	-160.0351	-117.1087	-42.92642	0.946124	0.776823	0.649595	0.18762	0.206432	0.140341	0.145078	2.86271e-06	1.22962e-05	1.92657e-05
925	1	-177.7338	-116.2443	-61.48953	0.876083	0.882215	0.896449	0.896357	0.00628937	0.00599083	0.00676459	0.00498467	0.00569527	0.000340877
926	0	-146.6112	-113.5033	-33.10794	0.997161	1.02137	0.079663	0.0787713	0.299271	0.173313	0.15869	0.159745	0.227051	0.214515
927	1	-168.8852	-117.5241	-51.36117	0.922794	0.971031	1.53936	0.495698	0.343169	0.220388	0.256969	0.241778	0.260511	0.279575
928	0	-146.3177	-116.6642	-29.65352	0.824742	1.29117	0.122829	0.122238	0.119711	0.127314	0.17051	0.170404	0.146185	0.137811
929	1	-167.3765	-115.6726	-51.70386	0.969478	1.005	0.710164	0.703392	0.737615	0.459703	0.451356	0.268421	0.220733	0.170656
930	0	-195.6582	-116.3856	-79.27255	0.980115	1.83901	7.46472e-05	0.000163439	0.00015902	1.59574e-06	2.51555e-06	0.0849097	0.00137105	0.00183976
931	1	-184.8968	-113.402	-71.4948	0.948092	0.64405	0.594782	1.29141	0.600583	0.376954	0.403097	0.385684	0.379336	0.402746
932	0	-187.2939	-116.1325	-71.16135	0.858516	1.76011	0.030028	0.0157842	0.00871284	0.00964829	0.00740061	0.000223859	0.00088369	4.00214e-06
933	1	-164.9892	-114.8477	-50.14142	0.988595	0.974032	0.865757	0.890781	0.288428	0.344192	0.355256	0.311451	0.411566	0.407437
934	0	-174.5246	-117.8301	-56.69455	0.875981	0.289323	0.00330219	0.00613083	0.00148107	2.88891e-19	1.47754e-19	1.28579e-19	1.3223e-19	4.89885e-32
935	1	-183.7932	-118.452	-65.34128	0.933671	1.15661	1.15188	7.63221e-10	7.72392e-10	7.78689e-10	5.59259e-10	4.23333e-10	4.39448e-10	2.77236e-10
936	0	-182.7895	-114.363	-68.42654	0.988815	5.48877e-05	1.88212e-05	1.86373e-05	3.27027e-12	1.32379e-12	2.99474e-23	3.51821e-23	4.5872e-11	1.31965e-10
937	1	-143.1776	-115.62	-27.55758	0.879389	0.590552	0.561497	0.301211	0.336227	0.335451	0.336933	0.335398	0.335475	0.335719
938	0	-197.9615	-114.1799	-83.78161	0.963272	4.18413e-05	8.06772e-10	8.31106e-11	2.66387e-19	5.47785e-17	1.14112e-15	4.96691e-13	1.41111e-13	3.06891e-13
939	1	-141.2605	-113.9381	-27.32242	0.912082	1.02138	0.00486942	0.0048696	0.0064938	0.126696	0.130763	0.124538	0.12964	0.118861
940	0	-211.8468	-113.037	-98.80981	0.924828	4.56954e-05	0.00224557	0.00495878	0.00573623	1.17973e-11	1.12061e-11	3.30435e-21	2.4591e-23	5.45009e-24
941	1	-182.7463	-111.9787	-70.76758	0.910178	1.95576e-247	1.97298e-247	2.20368e-247	2.16146e-247	2.1815e-247	2.23989e-247	2.28793e-247	2.2973e-247	2.51501e-247
942	0	-184.6922	-114.3082	-70.38396	0.930682	0.721415	0.00176038	0.00303125	0.000910188	0.000805879	0.000595745	0.000668818	0.000704502	0.000537743
943	1	-192.9827	-112.7626	-80.2201	0.973075	0.878566	8.46141e-56	5.88082e-56	7.16333e-56	7.16689e-56	3.63512e-56	3.5317e-56	3.53389e-56	5.63896e-56
944	0	-163.5446	-112.6821	-50.86249	0.984675	0.742788	0.533579	0.478525	0.547895	0.567025	0.468776	0.427454	0.429599	2.73896e-10
945	1	-166.8465	-117.0614	-49.78511	0.792951	1.46638	0.0699207	0.0554363	0.0470087	0.0447842	0.0390718	0.0141351	0.0148058	0.0113771
946	0	-157.3063	-113.8753	-43.43099	0.910664	1.17017	0.41592	0.415622	0.404578	0.54519	0.57879	0.686084	0.824283	0.780506
947	1	-203.1383	-112.9523	-90.18604	0.887868	0.103776	0.0709246	0.0631243	0.0604817	0.0733097	0.0483344	0.0303756	0.0672775	0.0184388
948	0	-164.915	-116.9333	-47.98171	0.946986	0.918686	0.925809	0.771973	0.788274	0.831229	0.651565	0.433866	0.620357	0.462873
949	1	-204.5874	-112.6728	-91.91459	0.924104	5.00175e-17	2.22405e-17	8.07748e-18	3.39968e-17	2.19454e-18	2.8569e-18	1.15873e-18	2.28273e-17	6.22914e-17
950	0	-171.484	-112.0709	-59.41314	0.817756	0.768175	0.119802	0.345079	0.39057	0.372546	0.382987	0.377389	0.45995	0.298601
951	1	-185.747	-113.671	-72.07607	0.775052	1.64634e-260	1.04767e-259	1.01189e-259	9.26181e-260	7.33223e-260	7.29661e-260	7.31453e-260	8.5243e-260	9.08359e-260
952	0	-177.8669	-110.838	-67.02883	0.970449	0.508031	0.169641	0.043278	0.0423351	0.0363181	0.00881994	0.00662541	0.00620066	0.00509339
953	1	-174.8081	-111.8702	-62.9378	0.963338	2.17954e-06	1.98261e-06	2.22283e-06	2.07873e-06	1.82976e-06	1.73123e-06	1.79987e-06	1.80007e-06	1.81536e-06
954	0	-179.8754	-113.2505	-66.62484	0.704993	0.070324	0.0631495	0.0487376	0.0651427	0.03375	0.137065	0.0472632	0.0085869	0.0128494
955	1	-174.527	-113.6913	-60.8357	0.811531	1.69246e-09	1.59427e-09	1.66111e-09	1.28494e-09	1.41382e-09	1.40575e-09	7.649e-10	7.02314e-10	7.05237e-10
956	0	-183.7355	-112.6299	-71.10554	0.863969	0.200968	0.12909	0.0554097	0.0136041	0.0135273	0.0148346	0.0120464	0.079336	0.0726034
957	1	-158.8695	-115.2213	-43.64826	0.805042	0.725883	0.000119299	0.000113945	0.000120537	0.000118669	0.000113467	0.000110359	0.000105869	0.000102036
958	0	-189.4466	-112.7752	-76.6714	0.91632	0.71312	0.0299778	0.0732946	2.85551e-08	2.82364e-08	2.7955e-08	3.7866e-08	4.23143e-08	2.60668e-08
959	1	-153.0679	-111.5306	-41.53729	0.993308	0.00229899	0.00354153	0.003464	0.00349008	0.00361783	0.00362551	0.00362621	0.00363774	0.00367024
960	0	-174.794	-114.1396	-60.65434	0.979117	0.398742	0.133235	0.136419	1.21232e-06	1.20373e-06	1.85683e-06	1.26392e-06	8.73654e-07	7.24259e-07
961	1	-154.4447	-112.7369	-41.70779	0.996712	0.903365	0.00872302	0.00896279	0.00909669	0.00888381	0.00871511	0.00871603	0.00925678	0.00909248
962	0	-176.4087	-112.2732	-64.13556	0.96237	0.891821	0.019549	0.00299314	0.00573714	0.00552365	0.00347763	0.00377402	0.00453576	1.0401e-07
963	1	-186.1071	-114.5127	-71.59441	0.890676	1.01801	2.87543e-143	2.93198e-143	3.25313e-143	3.24852e-143	1.22944e-149	1.23545e-149	1.12144e-149	1.08979e-149
964	0	-188.3892	-115.0162	-73.37303	0.824045	0.940872	0.481672	0.573701	0.646196	0.00128676	0.000688791	0.00124381	0.000609425	0.000120991
965	1	-146.4523	-114.3487	-32.10355	0.864764	0.875442	0.561585	0.418377	0.396103	0.401203	0.399822	0.388657	0.386979	0.387005
966	0	-178.0127	-113.1668	-64.84598	0.962088	1.26245	0.929625	0.724475	0.873144	0.244304	0.472028	0.00332598	0.00768025	0.00317219
967	1	-171.5516	-113.2043	-58.3473	0.958818	0.552536	0.468902	0.411621	0.425213	0.462708	0.33144	0.0631118	0.0638192	1.77728
968	0	-158.0656	-113.2306	-44.83501	0.986066	0.423031	0.458303	0.460034	0.442385	0.411388	0.401618	0.420466	0.400985	0.429272
969	1	-172.7965	-114.56	-58.23651	0.944827	0.82458	1.34021e-12	3.71459e-12	4.96311e-13	4.59724e-13	4.19452e-13	8.97104e-17	8.38329e-17	1.05516e-16
970	0	-168.27	-114.4884	-53.78166	0.93376	0.156562	0.159646	0.161462	0.138134	0.134458	0.0495932	0.0447441	0.0450799	0.0447062
971	1	-173.3438	-114.8778	-58.46608	0.996924	0.799221	2.12203e-22	2.63757e-22	4.62874e-19	4.25575e-19	3.85947e-19	4.32984e-19	4.4607e-19	1.68943e-19
972	0	-158.5523	-114.0131	-44.53923	0.908326	0.907536	0.498599	0.496095	0.545737	0.427944	0.421315	0.401817	0.397434	0.398148
973	1	-181.0594	-116.7559	-64.30351	0.970302	0.982083	0.291084	0.149055	0.151017	0.0479039	0.113813	0.115241	0.53844	0.0589593
974	0	-147.7365	-111.8539	-35.88263	0.976943	1.01298	1.0057	0.982264	0.756097	0.237505	0.234541	0.237748	0.234822	0.243346
975	1	-156.8606	-116.3477	-40.51288	0.972626	2.24524	0.155426	0.114089	0.114415	0.428558	0.5081	0.509237	0.590761	0.841465
976	0	-168.0546	-112.2391	-55.81551	0.993477	1.02246	0.212576	0.219571	0.173036	0.172595	0.173001	0.177022	0.0132006	0.0141536
977	1	-164.2907	-114.1593	-50.13138	0.911846	0.90527	0.152722	0.131654	0.159963	0.102764	0.106726	0.10255	0.100981	0.235914
978	0	-171.353	-113.9724	-57.38052	0.978703	0.962082	0.0201944	0.0361866	0.0375191	0.0414289	0.0394513	0.0130599	0.0132653	0.0162485
979	1	-144.3067	-115.8817	-28.42498	0.875165	0.889487	0.0617113	0.0590651	0.0786392	0.0742063	0.0773066	0.0763142	0.0705748	0.072153
980	0	-176.207	-117.2115	-58.99545	0.966246	1.47432e-21	1.59659e-21	6.71263e-20	7.80989e-20	7.77072e-20	8.52292e-20	8.64881e-20	9.74167e-20	9.67169e-20
981	1	-144.2232	-118.8869	-25.33629	0.922671	1.00661	0.408034	0.385825	0.375498	0.369402	0.41342	0.430447	0.422025	0.415147
982	0	-156.6769	-115.8126	-40.86424	0.906914	0.86338	0.263894	0.224494	0.100479	0.145629	0.119973	0.176191	0.180838	0.0923776
983	1	-152.8496	-124.6447	-28.20494	0.995782	1.01256	0.989016	0.953416	1.15492	1.14689	0.848883	1.08896	1.07276	1.28303
984	0	-167.7043	-113.701	-54.00335	0.873123	0.151788	0.135771	0.0298943	0.0213518	0.0137784	0.0134864	0.0144563	0.0148779	0.00577441
985	1	-109.7171	-126.4052	16.68814	0.989067	0.998228	0.920188	0.920182	0.916169	0.888672	0.889265	0.904013	0.898493	0.894919
986	0	-161.5932	-115.4257	-46.16745	0.879439	0.732802	0.510367	0.0301727	0.0296234	0.0250521	0.0256059	0.0266137	0.0249576	0.0252428
987	1	-100.9485	-120.0133	19.06481	0.991586	0.98854	0.991026	0.990356	0.957247	0.957794	0.957504	0.953984	0.955369	0.955049
988	0	-163.9488	-112.3831	-51.56569	0.987853	0.536977	0.0610195	0.0586055	0.0670404	0.0761424	0.0761118	0.0898463	0.21734	0.0362397
989	1	-121.1731	-120.4239	-0.749214	0.9288	0.94693	0.912708	0.912006	0.910875	0.888439	0.887615	0.912161	0.911205	0.898907
990	0	-171.5568	-114.0163	-57.54045	0.984322	2.87808e-05	3.14321e-05	3.55039e-05	3.19799e-05	3.27832e-05	5.81451e-05	6.89628e-05	6.3996e-05	5.81985e-05
991	1	-139.3958	-114.0982	-25.29759	0.787205	0.787986	0.853172	0.832035	1.07708	1.04246	1.05674	1.05675	1.05674	1.00617
992	0	-170.4578	-116.6173	-53.84047	0.990749	0.0506587	0.00936505	0.013367	0.00907652	0.00900346	0.00965432	0.0331327	0.0764067	0.0535197
993	1	-131.6204	-113.6467	-17.97378	0.898227	0.703992	0.702304	0.707332	0.718325	0.724761	0.730865	0.746887	0.734782	0.733632
994	0	-178.5451	-111.7053	-66.83977	0.950149	0.810519	0.000578422	0.000780014	0.000821603	0.00271191	0.00283165	0.000611607	0.000582214	5.16395e-05
995	1	-141.5103	-114.5271	-26.98314	0.950206	0.851867	0.83869	0.868073	0.853241	0.870953	0.876084	0.746786	0.822984	0.754356
996	0	-195.8772	-112.1477	-83.72951	0.966079	0.367696	1.85182e-08	2.97495e-08	3.05598e-08	3.27698e-08	4.15998e-08	4.45851e-08	4.56637e-08	4.09611e-08
997	1	-133.3265	-114.9215	-18.40495	0.962492	0.964123	0.988466	1.00962	1.00505	0.966243	0.966187	0.966944	0.99291	1.01383
998	0	-190.1772	-110.0424	-80.13473	0.890396	0.211425	0.172205	0.073122	0.181555	0.185891	0.134743	0.0744012	1.20848e-06	1.04221e-06
999	1	-132.8836	-117.0026	-15.88096	0.981998	0.981654	0.969819	0.953781	0.94308	0.912126	0.912547	0.913111	0.913126	0.97218
1000	0	-164.8763	-111.584	-53.29225	0.919904	0.872564	0.397024	0.387905	0.400064	0.395879	0.438196	0.0227822	0.053223	0.0475192
1001	1	-139.6382	-116.884	-22.75417	0.810429	0.684913	0.697771	0.687398	0.685862	0.699069	0.568054	0.564141	0.574681	0.605429
1002	0	-169.9159	-115.5356	-54.38028	0.939939	0.7418	0.571732	0.554224	0.450785	0.45667	0.449212	0.31277	0.198478	0.195843
1003	1	-141.6971	-115.0808	-26.61637	0.924092	0.981315	0.824479	0.862288	1.1947	1.19062	1.16627	1.29075	1.40631	1.4276
1004	0	-152.4747	-112.7349	-39.73982	0.830821	0.839992	0.85199	0.850056	0.923941	0.853438	0.233063	0.245177	0.188447	0.187001
1005	1	-139.5597	-114.1653	-25.39436	0.97353	0.983328	0.972433	0.798412	0.902078	0.820211	0.811953	0.812226	0.783098	0.828158
1006	0	-165.7657	-111.9523	-53.81341	0.9767	0.384353	0.34133	0.441307	0.413588	0.435444	0.125568	0.116088	0.138155	0.139733
1007	1	-136.933	-117.415	-19.51804	0.894893	0.901035	0.922906	0.912964	0.918213	0.916992	0.756178	0.511901	0.42955	0.43216
1008	0	-195.4806	-115.5294	-79.95113	0.876369	0.514288	0.493016	0.503231	0.309367	0.286239	0.258602	0.544994	0.508857	0.122007
1009	1	-173.6857	-114.1354	-59.55026	0.978381	0.872294	0.781443	0.616742	0.592914	0.354306	0.190866	0.087953	0.084274	0.00693327
1010	0	-159.6518	-114.2202	-45.43165	0.867717	0.823715	0.243468	0.194747	0.236009	0.314962	0.325592	0.256631	0.256563	0.312641
1011	1	-142.7232	-113.6822	-29.04098	0.937563	0.937243	0.899237	0.881907	0.874715	0.891861	0.394029	0.532577	0.537199	0.547511
1012	0	-172.3209	-113.6624	-58.65848	0.958994	1.16581	0.00432671	0.0184286	0.03735	0.0845948	0.055112	0.026374	0.0165191	0.0152758
1013	1	-154.0941	-118.2332	-35.86094	0.994115	0.997744	1.01867	1.0299	1.16867	0.761843	0.792909	0.867817	1.51239	0.545783
1014	0	-161.8464	-110.5839	-51.26249	0.99951	0.130223	0.148396	0.110345	0.197037	1.91438e-05	0.00343394	0.000267304	0.000266817	0.000330382
1015	1	-165.3457	-117.4648	-47.88087	0.944097	0.962846	0.879208	0.311057	0.344358	0.268719	0.269762	0.225656	0.18381	0.184528
1016	0	-183.8848	-114.4677	-69.41713	0.678183	1.10677e-05	1.0634e-05	2.76502e-05	1.65494e-05	9.58607e-06	7.87307e-06	8.60739e-06	2.83198e-60	5.99976e-60
1017	1	-141.5656	-118.4333	-23.13223	0.970464	0.93702	0.93102	0.956428	0.976466	0.871409	0.807915	0.823384	0.88417	0.914616
1018	0	-191.8767	-114.978	-76.89866	0.806892	0.724342	1.05602e-13	8.29335e-17	2.12302e-17	2.02884e-18	5.37216e-20	3.52631e-19	3.51138e-19	4.74145e-23
1019	1	-141.6454	-120.1371	-21.50837	0.601238	0.617522	0.439168	0.580291	0.632163	0.626225	0.628799	0.572651	0.622753	0.601961
1020	0	-169.1125	-116.6228	-52.48975	0.981735	1.43082	0.201766	0.134347	0.214887	0.0506847	0.044356	0.652733	0.648662	1.7098e-19
1021	1	-138.7837	-115.5883	-23.19535	0.956347	0.996632	0.365074	0.406225	0.432185	0.433646	0.391192	0.391532	0.391625	0.35771
1022	0	-186.5009	-116.5381	-69.96281	0.967086	6.60115e-18	5.1845e-23	2.17875e-22	7.74571e-27	1.03996e-30	3.82251e-30	2.06196e-74	2.06167e-74	7.36821e-75
1023	1	-137.0611	-119.1615	-17.89952	0.965685	0.647278	0.750659	0.765639	0.752365	0.732563	0.477221	0.46812	0.486244	0.482037
1024	0	-156.7364	-113.5602	-43.17624	0.964892	0.990958	0.0580244	0.0620354	0.0558799	0.0749281	0.0473176	0.0128511	0.0114926	0.00576896
1025	1	-112.362	-119.824	7.462021	0.988652	0.959286	0.938764	0.908302	0.907203	0.931636	0.934574	0.919825	0.918404	0.917368
1026	0	-163.3898	-121.714	-41.67587	0.622253	0.623905	0.145389	0.142923	0.142612	0.13613	0.0553189	0.0555275	0.0444441	0.0429582
1027	1	-147.6783	-127.3578	-20.32051	0.815385	0.785724	0.791333	0.899917	0.89509	0.832465	0.879032	0.883723	0.926738	0.808745
1028	0	-141.1267	-118.7979	-22.32878	0.917695	0.0235229	0.0197021	0.0215024	0.0316588	0.00980905	0.00844801	0.00844072	0.00885735	0.0083412
1029	1	-162.9988	-121.2829	-41.71591	0.980124	1.03823	1.3826	0.512564	0.512548	0.498373	0.491934	0.872403	0.741874	0.963496
1030	0	-145.6221	-117.4287	-28.19338	0.82903	0.744236	0.00611444	0.00632922	0.00387886	0.00412594	0.00349055	0.00344866	0.00325315	0.00520084
1031	1	-142.0709	-118.6944	-23.37655	0.940108	1.00829	0.723573	0.648521	0.695451	0.6964	0.354325	0.585767	0.586611	0.567624
