Iteration	Replicate_ID	Posterior	Likelihood	Prior	mass_extinction_probabilities[1]	mass_extinction_probabilities[2]	mass_extinction_probabilities[3]	mass_extinction_probabilities[4]	mass_extinction_probabilities[5]	mass_extinction_probabilities[6]	mass_extinction_probabilities[7]	mass_extinction_probabilities[8]	mass_extinction_probabilities[9]
317	1	-63.21405	-102.6149	39.4008	0	0	0	0	0	0	0	0	0
318	0	-59.73687	-104.1423	44.40544	0	0	0	0	0	0	0	0	0
319	1	-83.28168	-104.2616	20.9799	0	0	0	0	0	0	0	0	0
320	0	-36.25577	-99.6052	63.34943	0	0	0	0	0	0	0	0	0
321	1	-66.71731	-101.9216	35.2043	0	0	0	0	0	0	0	0	0
322	0	-44.28246	-101.7168	57.43435	0	0	0	0	0	0	0	0	0
323	1	-114.4213	-102.5221	-11.89912	0	0	0	0	0	0	0	0	0
324	0	-99.90428	-102.8253	2.921013	0	0	0	0	0	0	0	0	0
325	1	-73.50558	-104.1164	30.61083	0	0	0	0	0	0	0	0	0
326	0	-69.82222	-104.7194	34.8972	0	0	0	0	0	0	0	0	0
327	1	-82.03146	-104.7972	22.76577	0	0	0	0	0	0	0	0	0
328	0	-111.1009	-99.25981	-11.84108	0	0	0	0	0	0	0	0	0
329	1	-114.6045	-102.7571	-11.84739	0	0	0	0	0	0	0	0	0
330	0	-124.2108	-99.08049	-25.13028	0	0	0	0	0	0	0	0	0
331	1	-84.19349	-103.3668	19.17334	0	0	0	0	0	0	0	0	0
332	0	-108.6198	-101.5796	-7.040186	0	0	0	0	0	0	0	0	0
333	1	-121.8402	-103.1027	-18.73752	0	0	0	0	0	0	0	0	0
334	0	-63.35652	-103.706	40.34953	0	0	0	0	0	0	0	0	0
335	1	-120.0615	-101.2228	-18.83869	0	0	0	0	0	0	0	0	0
336	0	-146.6081	-104.5641	-42.04395	0	0	0	0	0	0	0	0	0
337	1	-138.2539	-103.3638	-34.89004	0	0	0	0	0	0	0	0	0
338	0	-112.0599	-100.387	-11.67284	0	0	0	0	0	0	0	0	0
339	1	-83.06571	-102.2732	19.20746	0	0	0	0	0	0	0	0	0
340	0	-125.5878	-98.31699	-27.27078	0	0	0	0	0	0	0	0	0
341	1	-91.10333	-99.38829	8.284955	0	0	0	0	0	0	0	0	0
342	0	-77.67377	-99.22641	21.55264	0	0	0	0	0	0	0	0	0
343	1	-134.6169	-96.95868	-37.65826	0	0	0	0	0	0	0	0	0
344	0	-123.6068	-98.22459	-25.38224	0	0	0	0	0	0	0	0	0
345	1	-90.32723	-105.1828	14.85556	0	0	0	0	0	0	0	0	0
346	0	-60.91411	-103.3486	42.43451	0	0	0	0	0	0	0	0	0
347	1	-70.70988	-103.9505	33.24066	0	0	0	0	0	0	0	0	0
348	0	-94.69644	-103.7686	9.072138	0	0	0	0	0	0	0	0	0
349	1	-71.34351	-103.3675	32.02398	0	0	0	0	0	0	0	0	0
350	0	-141.8723	-101.1681	-40.70419	0	0	0	0	0	0	0	0	0
351	1	-97.71566	-105.2839	7.568201	0	0	0	0	0	0	0	0	0
352	0	-128.755	-101.2143	-27.54075	0	0	0	0	0	0	0	0	0
353	1	-102.1948	-102.2065	0.0116434	0	0	0	0	0	0	0	0	0
354	0	-109.829	-101.5542	-8.274878	0	0	0	0	0	0	0	0	0
355	1	-64.42697	-104.6598	40.23283	0	0	0	0	0	0	0	0	0
356	0	-96.37266	-103.0902	6.717581	0	0	0	0	0	0	0	0	0
357	1	-56.49285	-104.4416	47.9488	0	0	0	0	0	0	0	0	0
358	0	-114.2308	-101.8265	-12.40429	0	0	0	0	0	0	0	0	0
359	1	-94.88724	-104.7804	9.893139	0	0	0	0	0	0	0	0	0
360	0	-53.97124	-99.86724	45.896	0	0	0	0	0	0	0	0	0
361	1	-120.5246	-101.0103	-19.51429	0	0	0	0	0	0	0	0	0
362	0	-115.6912	-103.1497	-12.54155	0	0	0	0	0	0	0	0	0
363	1	-121.549	-105.3359	-16.21304	0	0	0	0	0	0	0	0	0
364	0	-104.7122	-101.4633	-3.248954	0	0	0	0	0	0	0	0	0
365	1	-84.30796	-105.2547	20.94677	0	0	0	0	0	0	0	0	0
366	0	-56.0842	-104.2503	48.16612	0	0	0	0	0	0	0	0	0
367	1	-68.10403	-105.421	37.31694	0	0	0	0	0	0	0	0	0
368	0	-71.86892	-102.5646	30.69567	0	0	0	0	0	0	0	0	0
369	1	-87.48067	-106.4145	18.93384	0	0	0	0	0	0	0	0	0
370	0	-83.9374	-102.9999	19.06247	0	0	0	0	0	0	0	0	0
371	1	-104.9435	-104.4548	-0.4887103	0	0	0	0	0	0	0	0	0
372	0	-109.063	-101.9316	-7.131357	0	0	0	0	0	0	0	0	0
373	1	-79.11478	-101.3284	22.21362	0	0	0	0	0	0	0	0	0
374	0	-99.57533	-103.3645	3.789186	0	0	0	0	0	0	0	0	0
375	1	-101.055	-102.0031	0.9480236	0	0	0	0	0	0	0	0	0
376	0	-127.9818	-102.7218	-25.25995	0	0	0	0	0	0	0	0	0
377	1	-109.9227	-102.4846	-7.43805	0	0	0	0	0	0	0	0	0
378	0	-107.2202	-100.2663	-6.953897	0	0	0	0	0	0	0	0	0
379	1	-99.40319	-98.356	-1.047192	0	0	0	0	0	0	0	0	0
380	0	-112.1715	-102.7567	-9.414813	0	0	0	0	0	0	0	0	0
381	1	-85.03494	-99.44319	14.40825	0	0	0	0	0	0	0	0	0
382	0	-111.0372	-100.5831	-10.45411	0	0	0	0	0	0	0	0	0
383	1	-78.13003	-97.76032	19.63028	0.837072	0	0	0	0	0	0	0	0
384	0	-94.63041	-103.626	8.995578	0	0	0	0	0	0	0	0	0
385	1	-114.2568	-95.75579	-18.50105	0.836964	0	0	0	0	0	0	0	0
386	0	-119.5544	-101.7205	-17.83394	0	0	0	0	0	0	0	0	0
387	1	-137.3766	-98.15507	-39.22157	0.859033	0	0	0	0.885808	0	0	0	0
388	0	-132.1193	-99.53446	-32.5848	0	0	0	0	0	0	0	0	0
389	1	-121.3937	-96.72064	-24.67303	0.854898	0	0	0	0.885425	0	0	0	0
390	0	-67.98921	-104.7456	36.75641	0	0	0	0	0	0	0	0	0
391	1	-119.2867	-100.2696	-19.01708	0.841744	0	0	0	0	0	0	0	0
392	0	-87.9251	-104.6483	16.72323	0	0	0	0	0	0	0	0	0
393	1	-67.51824	-95.18333	27.66509	0.82313	0	0	0	0.898543	0	0	0	0
394	0	-39.14478	-104.7045	65.55975	0	0	0	0	0	0	0	0	0
395	1	-98.67979	-96.93673	-1.743056	0.837313	0	0	0	0	0	0	0	0
396	0	-11.8083	-104.531	92.72274	0	0	0	0	0	0	0	0	0
397	1	-117.6456	-98.56356	-19.08201	0.829361	0	0	0	0	0	0	0	0
398	0	-28.37409	-105.2655	76.89144	0	0	0	0	0	0	0	0	0
399	1	-88.43336	-98.17131	9.737951	0	0	0	0	0	0	0	0	0
400	0	-37.7478	-105.7043	67.95652	0	0	0	0	0	0	0	0	0
401	1	-110.9793	-99.90427	-11.07502	0.74885	0	0	0	0	0	0	0	0
402	0	-28.94398	-104.598	75.65399	0	0	0	0	0	0	0	0	0
403	1	-110.8707	-105.4358	-5.434882	0	0	0	0	0	0	0	0	0
404	0	-39.6655	-104.5418	64.87627	0	0	0	0	0	0	0	0	0
405	1	-140.8924	-98.18526	-42.70715	0	0	0	0	0	0	0	0	0
406	0	-3.660534	-104.9365	101.276	0	0	0	0	0	0	0	0	0
407	1	-114.9747	-101.0824	-13.89224	0	0	0	0	0	0	0	0	0
408	0	-37.38075	-106.9582	69.57749	0	0	0	0	0	0	0	0	0
409	1	-129.6688	-101.1816	-28.48719	0	0	0	0	0	0	0	0	0
410	0	-16.87635	-105.4739	88.59758	0	0	0	0	0	0	0	0	0
411	1	-112.409	-99.85141	-12.55761	0	0	0	0	0	0	0	0	0
412	0	-18.59624	-104.6559	86.05963	0	0	0	0	0	0	0	0	0
413	1	-120.5507	-100.1062	-20.44445	0	0.846073	0	0	0.82325	0	0	0	0
414	0	-18.48671	-104.0638	85.5771	0	0	0	0	0	0	0	0	0
415	1	-84.70128	-102.2879	17.58658	0	0	0	0	0	0	0	0	0
416	0	-41.97592	-104.2744	62.29844	0	0	0	0	0	0	0	0	0
417	1	-88.75991	-105.1967	16.43675	0	0	0	0	0	0	0	0	0
418	0	-65.03284	-104.6108	39.57797	0	0	0	0	0	0	0	0	0
419	1	-82.94743	-104.2502	21.30274	0	0	0	0	0	0	0	0	0
420	0	-45.49012	-104.524	59.03391	0	0	0	0	0	0	0	0	0
421	1	-106.4246	-101.2237	-5.200955	0	0	0	0	0	0	0	0	0
422	0	-16.47858	-105.1075	88.62894	0	0	0	0	0	0	0	0	0
423	1	-84.47909	-106.0968	21.61769	0	0	0	0	0	0	0	0	0
424	0	-68.49194	-108.6664	40.17448	0	0	0	0	0	0	0	0	0
425	1	-115.8203	-101.1502	-14.67006	0	0	0	0	0	0	0	0	0
426	0	-61.0769	-105.3153	44.23836	0	0	0	0	0	0	0	0	0
427	1	-53.80162	-100.4009	46.59927	0	0	0	0	0	0	0	0	0
428	0	-49.93503	-104.5219	54.58683	0	0	0	0	0	0	0	0	0
429	1	-64.34783	-105.1989	40.85105	0	0	0	0	0	0	0	0	0
430	0	-70.15604	-105.3465	35.19049	0	0	0	0	0	0	0	0	0
431	1	-111.1718	-101.3356	-9.836218	0	0	0	0	0	0	0	0	0
432	0	-110.0353	-99.09984	-10.93551	0	0	0	0	0	0	0	0	0
433	1	-123.2083	-102.7528	-20.45551	0	0	0	0	0	0	0	0	0
434	0	-102.8719	-97.09991	-5.772029	0.674503	0	0	0	0	0	0	0	0
435	1	-84.49246	-103.8515	19.35899	0	0	0	0	0	0	0	0	0
436	0	-83.3045	-98.91485	15.61035	0.729837	0	0	0	0	0	0	0	0
437	1	-109.3321	-100.6848	-8.647343	0	0	0	0	0	0	0	0	0
438	0	-82.86572	-98.25915	15.39343	0.765029	0	0	0	0	0	0	0	0
439	1	-70.68618	-104.5587	33.87249	0	0	0	0	0	0	0	0	0
440	0	-97.90533	-105.2582	7.352912	0	0	0	0	0	0	0	0	0
441	1	-105.3515	-103.1609	-2.190619	0	0	0	0	0	0	0	0	0
442	0	-122.3607	-100.7904	-21.57033	0	0	0	0	0	0	0	0	0
443	1	-115.9644	-103.8025	-12.16186	0	0	0	0	0	0	0	0	0
444	0	-118.0871	-101.8118	-16.27537	0	0	0	0	0	0	0	0	0
445	1	-72.2259	-104.431	32.20509	0	0	0	0	0	0	0	0	0
446	0	-106.0847	-95.88568	-10.19899	0	0	0	0	0	0	0	0	0
447	1	-19.80935	-104.2767	84.46738	0	0	0	0	0	0	0	0	0
448	0	-18.94919	-100.9881	82.03887	0	0	0	0	0	0	0	0	0
449	1	-65.17964	-110.072	44.8924	0	0	0	0	0	0	0	0	0
450	0	-68.84601	-103.1398	34.29375	0	0	0	0	0	0	0	0	0
451	1	-83.13627	-101.266	18.12973	0	0	0	0	0	0	0	0	0
452	0	-77.71083	-101.596	23.88516	0	0	0	0	0	0	0	0	0
453	1	-107.1524	-101.7293	-5.423144	0	0	0	0	0	0	0	0	0
454	0	-77.04605	-104.2036	27.15753	0	0	0	0	0	0	0	0	0
455	1	-145.2424	-98.45845	-46.78398	0	0	0	0	0	0	0	0	0
456	0	-90.4255	-99.37555	8.950048	0	0	0	0	0	0	0	0	0
457	1	-86.3937	-103.3907	16.99695	0	0	0	0	0	0	0	0	0
458	0	-68.81414	-99.80588	30.99173	0	0	0	0	0	0	0	0	0
459	1	-88.16437	-99.76388	11.59952	0	0	0	0	0	0	0	0	0
460	0	-68.49889	-99.72541	31.22652	0	0	0	0	0	0	0	0	0
461	1	-44.0929	-101.6929	57.59998	0	0	0	0	0	0	0	0	0
462	0	-79.98457	-100.4154	20.43083	0	0	0	0	0	0	0	0	0
463	1	-60.61571	-105.1067	44.49095	0	0	0	0	0	0	0	0	0
464	0	-92.60671	-103.7408	11.13414	0	0	0	0	0	0	0	0	0
465	1	-89.17277	-103.1513	13.97849	0	0	0	0	0	0	0	0	0
466	0	-77.74137	-104.176	26.43461	0	0	0	0	0	0	0	0	0
467	1	-80.05759	-103.5486	23.49099	0	0	0	0	0	0	0	0	0
468	0	-81.24719	-104.7234	23.4762	0	0	0	0	0	0	0	0	0
469	1	-104.1904	-98.96384	-5.226611	0.887607	0	0	0	0	0	0	0	0
470	0	-118.8123	-99.72248	-19.08985	0	0	0	0	0	0	0	0	0
471	1	-94.89294	-98.29572	3.402775	0.881222	0	0	0	0	0	0	0	0
472	0	-122.5976	-104.8703	-17.72732	0	0	0	0	0	0	0	0	0
473	1	-87.0064	-99.06971	12.0633	0.888609	0	0	0	0	0	0	0	0
474	0	-146.0003	-101.0893	-44.91101	0	0	0	0	0	0	0	0	0
475	1	-112.4554	-96.997	-15.45838	0.900843	0	0	0	0	0	0	0	0
476	0	-87.51422	-101.023	13.50874	0	0	0	0	0	0	0	0	0
477	1	-99.85671	-97.56882	-2.287882	0.907402	0	0	0	0	0	0	0	0
478	0	-72.89693	-106.5489	33.65194	0	0	0	0	0	0	0	0	0
479	1	-76.25163	-97.48053	21.2289	0.914795	0	0	0	0.745866	0	0	0	0
480	0	-113.8853	-101.5445	-12.34072	0	0	0	0	0	0	0	0	0
481	1	-75.27799	-95.19283	19.91483	0.914216	0	0	0	0.745314	0	0	0	0
482	0	-141.6111	-100.3116	-41.29953	0	0	0	0	0	0	0	0	0
483	1	-136.3038	-99.00324	-37.30055	0.916002	0	0	0	0	0	0	0	0
484	0	-112.6788	-100.136	-12.5428	0	0	0	0	0	0	0	0	0
485	1	-62.46088	-97.7875	35.32662	0.921357	0	0	0	0	0	0	0	0
486	0	-117.291	-102.9514	-14.33951	0	0	0	0	0	0	0	0	0
487	1	-96.85382	-98.33102	1.477204	0.926559	0	0	0	0.917311	0	0	0	0
488	0	-88.91831	-102.9769	14.05859	0	0	0	0	0	0	0	0	0
489	1	-126.647	-97.49422	-29.15277	0.924795	0	0	0	0.917282	0	0	0	0
490	0	-131.1723	-101.3958	-29.77648	0	0	0	0	0	0	0	0	0
491	1	-131.039	-95.65781	-35.38117	0.927807	0	0	0	0.916522	0	0	0	0
492	0	-114.5991	-104.4466	-10.15255	0	0	0	0	0	0	0	0	0
493	1	-78.88375	-95.27062	16.38687	0.931737	0	0	0	0.917099	0	0	0	0
494	0	-75.14405	-102.6735	27.52948	0	0	0	0	0	0	0	0	0
495	1	-101.6147	-97.04657	-4.568168	0.93364	0	0	0	0.920009	0	0	0	0
496	0	-75.9638	-100.9289	24.96506	0	0	0	0	0	0	0	0	0
497	1	-118.5566	-97.08971	-21.46693	0.933311	0	0	0	0	0	0	0	0
498	0	-38.48488	-104.6025	66.11762	0	0	0	0	0	0	0	0	0
499	1	-143.5938	-95.71131	-47.88251	0.93695	0	0	0	0.79146	0	0	0	0
500	0	-45.64122	-99.03201	53.39079	0	0	0	0	0	0	0	0	0
501	1	-195.5947	-97.14111	-98.45356	0.939392	0	0	0	0	0	0	0	0
502	0	-48.51477	-101.5904	53.07559	0	0	0	0	0	0	0	0	0
503	1	-156.1985	-96.737	-59.46154	0.940138	0	0	0	0	0	0	0	0
504	0	-73.62083	-103.361	29.74016	0	0	0	0	0	0	0	0	0
505	1	-143.5598	-98.79139	-44.76842	0.936788	0	0	0	0	0	0	0	0
506	0	-78.0086	-101.5632	23.55459	0	0	0	0	0	0	0	0	0
507	1	-168.7337	-100.0025	-68.73117	0.938781	0	0	0	0	0	0	0	0
508	0	-87.51606	-105.9672	18.45115	0	0	0	0	0	0	0	0	0
509	1	-159.4543	-100.7096	-58.7447	0.943011	0	0	0	0	0	0	0	0
510	0	-103.6047	-104.6214	1.016774	0	0	0	0	0	0	0	0	0
511	1	-132.3573	-99.12168	-33.23561	0.939446	0	0	0	0	0	0	0	0
512	0	-125.7792	-101.5764	-24.2028	0	0	0	0	0	0	0	0	0
513	1	-123.7728	-97.67374	-26.09905	0.943383	0	0	0	0	0	0	0	0
514	0	-88.32423	-104.4998	16.17559	0	0	0	0	0	0	0	0	0
515	1	-127.991	-98.13739	-29.85357	0.953502	0	0	0	0	0	0	0	0
516	0	-123.8564	-105.2084	-18.648	0	0	0	0	0	0	0	0	0
517	1	-89.97438	-99.99446	10.02007	0.959496	0	0	0	0	0	0	0	0
518	0	-137.8785	-100.0175	-37.86095	0	0	0	0	0	0	0	0	0
519	1	-34.13549	-100.1857	66.05017	0.963335	0	0	0	0	0	0	0	0
520	0	-140.3515	-101.8266	-38.52486	0	0	0	0	0	0	0	0	0
521	1	-100.2073	-99.11813	-1.089139	0.963334	0	0	0	0	0	0	0	0
522	0	-86.52444	-103.6797	17.15527	0	0	0	0	0	0	0	0	0
523	1	-125.5358	-101.5903	-23.94556	0.955611	0	0	0	0	0	0	0	0
524	0	-88.7834	-104.5977	15.81428	0	0	0	0	0	0	0	0	0
525	1	-80.69097	-96.54473	15.85376	0.964668	0	0	0	0.809675	0	0	0	0
526	0	-117.9417	-100.4814	-17.46025	0	0	0	0	0	0	0	0	0
527	1	-90.46363	-99.18714	8.723509	0.952956	0	0	0	0	0	0	0	0
528	0	-84.88149	-102.9485	18.06698	0	0	0	0	0	0	0	0	0
529	1	-105.6334	-100.9781	-4.655313	0.95079	0	0	0	0	0	0	0	0
530	0	-104.2848	-104.7949	0.5101048	0	0	0	0	0	0	0	0	0
531	1	-96.02108	-96.34005	0.3189656	0.943344	0	0	0	0	0	0	0	0
532	0	-136.289	-103.6894	-32.59958	0	0	0	0	0	0	0	0	0
533	1	-82.79617	-101.0225	18.22638	0.936517	0	0	0	0	0.914824	0	0.857067	0
534	0	-88.54111	-101.2257	12.68455	0	0	0	0	0	0	0	0	0
535	1	-73.46425	-97.80223	24.33797	0.931017	0	0	0	0	0	0	0	0
536	0	-150.2958	-101.8106	-48.48516	0	0	0	0	0	0	0	0	0
537	1	-87.08208	-101.6016	14.51947	0.922939	0	0	0	0	0	0	0	0
538	0	-88.03678	-103.0494	15.01259	0	0	0	0	0	0	0	0	0
539	1	-53.98357	-100.3819	46.39832	0.91489	0	0	0	0	0	0	0	0
540	0	-69.75944	-105.6626	35.90319	0	0	0	0	0	0	0	0	0
541	1	-97.93881	-99.79062	1.851809	0.91959	0	0	0	0	0	0	0	0
542	0	-61.56075	-104.561	43.00026	0	0	0	0	0	0	0	0	0
543	1	-70.03639	-98.66574	28.62935	0.913982	0	0	0	0	0	0	0	0
544	0	-47.35793	-104.1114	56.75345	0	0	0	0	0	0	0	0	0
545	1	-138.1547	-98.83331	-39.32137	0.913167	0	0	0	0	0	0	0	0
546	0	-129.7287	-103.5258	-26.20296	0	0	0	0	0	0	0	0	0
547	1	-117.2186	-96.09314	-21.12548	0.91492	0	0	0.870779	0.79814	0	0	0	0
548	0	-97.76972	-101.7526	3.982834	0	0	0	0	0	0	0	0	0
549	1	-93.23257	-96.22495	2.992382	0.913487	0	0	0.869916	0	0	0	0	0
550	0	-102.4181	-100.0285	-2.389531	0	0	0	0	0	0	0	0	0
551	1	-76.58117	-98.04334	21.46217	0.925382	0	0	0	0	0	0	0	0
552	0	-83.09827	-99.3086	16.21032	0	0	0	0	0	0	0	0	0
553	1	-56.00853	-97.9534	41.94487	0.929418	0	0	0	0.89076	0	0	0	0
554	0	-104.9934	-99.30896	-5.684487	0.927281	0	0	0	0	0	0	0	0
555	1	-89.58964	-98.49416	8.904524	0.924184	0	0	0	0.890861	0	0	0	0
556	0	-113.8482	-98.95998	-14.88821	0.928192	0	0	0	0	0	0	0	0
557	1	-109.1318	-97.99941	-11.13238	0.924731	0	0	0	0.891741	0	0	0	0
558	0	-51.69769	-98.4238	46.72611	0.92423	0	0	0	0	0	0	0	0
559	1	-103.683	-99.26349	-4.419482	0.931039	0	0	0	0	0	0	0	0
560	0	-109.263	-103.4184	-5.844605	0	0	0	0	0	0	0	0	0
561	1	-104.5595	-96.60931	-7.950187	0.935848	0	0	0	0.911111	0	0	0	0
562	0	-80.44812	-101.4064	20.95831	0	0	0	0	0	0	0	0	0
563	1	-127.4543	-95.99511	-31.45919	0.924886	0	0	0	0	0	0	0	0
564	0	-53.09055	-105.5103	52.4198	0	0	0	0	0	0	0	0	0
565	1	-73.1487	-99.90547	26.75677	0.946039	0	0	0.82411	0	0	0	0	0
566	0	-86.62796	-102.7668	16.13887	0	0	0	0	0	0	0	0	0
567	1	-121.3626	-98.26237	-23.10022	0.913279	0	0	0	0	0	0	0	0
568	0	-111.2668	-101.1513	-10.11547	0	0	0	0	0	0	0	0	0
569	1	-131.6223	-100.3433	-31.27904	0.892272	0	0	0	0	0	0	0	0
570	0	-107.8649	-101.3369	-6.528057	0	0	0	0	0	0	0	0	0
571	1	-111.3095	-99.20031	-12.10915	0.90228	0	0	0	0	0	0	0	0
572	0	-161.185	-103.0226	-58.16239	0	0	0	0	0	0	0	0.666216	0
573	1	-168.7815	-99.82721	-68.95425	0.92445	0	0	0	0	0	0	0	0
574	0	-109.5602	-103.1305	-6.429791	0	0	0	0	0	0	0	0	0
575	1	-108.8028	-100.3383	-8.464486	0.931198	0	0	0	0	0	0	0	0
576	0	-144.9949	-96.61347	-48.38146	0.783393	0	0	0	0	0	0	0	0
577	1	-81.66374	-99.23017	17.56643	0.897004	0	0	0	0	0	0	0	0
578	0	-133.8576	-98.44543	-35.41213	0.783453	0	0	0	0.867776	0	0	0	0
579	1	-107.0603	-101.3518	-5.708534	0.896418	0	0	0	0	0	0	0	0
580	0	-86.98633	-100.3412	13.35486	0.781981	0	0	0	0	0	0	0	0
581	1	-94.33893	-97.55567	3.216733	0.88479	0	0	0	0	0	0	0	0
582	0	-128.3534	-103.7776	-24.57582	0	0	0	0	0	0	0	0	0
583	1	-116.29	-99.50168	-16.78833	0.879275	0	0	0	0	0	0	0	0
584	0	-115.9178	-101.1642	-14.75363	0	0	0	0	0	0	0	0	0
585	1	-90.42414	-97.19789	6.773752	0.845729	0	0	0	0	0	0	0	0
586	0	-80.88763	-101.2373	20.3497	0	0	0	0	0	0	0	0	0
587	1	-121.2381	-98.14318	-23.09496	0	0	0	0	0	0	0	0	0
588	0	-62.87752	-105.9605	43.08298	0	0	0	0	0	0	0	0	0
589	1	-105.796	-98.48301	-7.312984	0.813009	0	0	0	0	0	0	0	0
590	0	-86.8119	-104.426	17.61414	0	0	0	0	0	0	0	0	0
591	1	-112.0483	-101.2206	-10.82765	0	0	0	0	0	0	0	0	0
592	0	-101.3405	-104.3404	2.999903	0	0	0	0	0	0	0	0	0
593	1	-119.2812	-104.1697	-15.11146	0	0	0	0	0	0	0	0	0
594	0	-99.03298	-105.634	6.601004	0	0	0	0	0	0	0	0	0
595	1	-94.25238	-103.5802	9.327771	0	0	0	0	0	0	0	0	0
596	0	-92.70503	-103.044	10.339	0	0	0	0	0	0	0	0	0
597	1	-69.94115	-102.3787	32.43752	0	0	0	0	0	0	0	0	0
598	0	-74.16358	-102.7856	28.62203	0	0	0	0	0	0	0	0	0
599	1	-129.6172	-102.2403	-27.37686	0	0	0	0	0	0	0	0	0
600	0	-90.68141	-104.4113	13.72984	0	0	0	0	0	0	0	0	0
601	1	-131.5154	-98.81905	-32.69632	0	0	0	0	0	0	0	0	0
602	0	-120.7335	-103.4201	-17.31332	0	0	0	0	0	0	0	0	0
603	1	-131.0645	-96.27487	-34.78958	0	0	0	0	0	0	0	0	0
604	0	-119.0192	-101.269	-17.75028	0	0	0	0	0	0	0	0	0
605	1	-84.62879	-102.1724	17.54362	0	0	0	0	0	0	0	0	0
606	0	-123.8588	-101.0261	-22.83268	0	0	0	0	0	0	0	0	0
607	1	-118.6576	-103.708	-14.94954	0	0	0	0	0	0	0	0	0
608	0	-55.4412	-104.2269	48.78575	0	0	0	0	0	0	0	0	0
609	1	-114.1724	-104.3551	-9.81729	0	0	0	0	0	0	0	0	0
610	0	-70.50796	-104.0411	33.5331	0	0	0	0	0	0	0	0	0
611	1	-92.96563	-102.0285	9.062877	0	0	0	0	0	0	0	0	0
612	0	-104.8451	-105.0309	0.1858546	0	0	0	0	0	0	0	0	0
613	1	-137.4788	-102.956	-34.52274	0	0	0	0	0	0	0	0	0
614	0	-99.48634	-104.5447	5.058342	0	0	0	0	0	0	0	0	0
615	1	-127.7919	-97.73705	-30.05487	0	0	0	0	0	0	0	0	0
616	0	-97.50103	-101.4059	3.904898	0	0	0	0	0	0	0	0	0
617	1	-94.20838	-103.9767	9.768359	0	0	0	0	0	0	0	0	0
618	0	-85.25936	-101.2001	15.94072	0	0	0	0.873593	0	0	0	0	0
619	1	-65.73697	-100.2437	34.50678	0.814095	0	0	0	0	0	0	0	0
620	0	-117.1701	-99.30595	-17.8641	0	0	0	0	0	0	0	0	0
621	1	-95.66501	-103.2635	7.598523	0	0	0	0	0	0	0	0	0
622	0	-61.13848	-99.70882	38.57034	0.896876	0	0	0	0	0	0	0	0
623	1	-116.8536	-106.0077	-10.84593	0	0	0	0	0	0	0	0	0
624	0	-45.558	-95.0794	49.52141	0.897381	0	0	0	0.848156	0	0	0	0
625	1	-125.86	-98.30219	-27.55784	0	0	0	0	0	0	0	0	0
626	0	-107.8205	-99.32799	-8.492462	0.897441	0	0	0	0	0	0	0	0
627	1	-76.28441	-102.3565	26.07205	0	0	0	0	0	0	0	0	0
628	0	-83.23803	-98.43197	15.19395	0.899206	0	0	0.763929	0	0	0	0	0
629	1	-125.5182	-99.25745	-26.26071	0	0	0	0	0	0	0	0	0
630	0	-79.18641	-95.47562	16.28921	0.899157	0	0	0	0.769529	0	0	0	0
631	1	-87.92424	-104.1392	16.21491	0	0	0	0	0	0	0	0	0
632	0	-73.97926	-102.7088	28.72957	0.899432	0	0	0	0	0	0	0	0
633	1	-93.66453	-101.6763	8.011776	0	0	0	0	0	0	0	0	0
634	0	-92.88575	-100.1857	7.299973	0.8983	0	0	0	0	0	0	0	0
635	1	-38.70939	-98.95366	60.24427	0	0	0	0	0	0	0	0	0
636	0	-126.5802	-101.706	-24.8742	0.898872	0	0	0	0	0	0	0	0
637	1	-62.54847	-103.8525	41.30403	0	0	0	0	0	0	0	0	0
638	0	-121.3158	-103.9298	-17.38607	0	0	0	0	0	0	0	0	0
639	1	-50.56503	-104.4921	53.92704	0	0	0	0	0	0	0	0	0
640	0	-97.91514	-103.8445	5.929373	0	0	0	0	0	0	0	0	0
641	1	-129.038	-105.2312	-23.80676	0	0	0	0	0	0	0	0	0
642	0	-85.86168	-102.3019	16.4402	0	0	0	0	0	0	0	0	0
643	1	-86.09167	-101.5999	15.50824	0	0	0	0	0	0	0	0	0
644	0	-88.64862	-102.105	13.4564	0	0	0	0	0	0	0	0	0
645	1	-81.09003	-107.6707	26.58068	0	0	0	0	0	0	0	0	0
646	0	-90.87515	-99.0314	8.156244	0	0	0	0	0	0	0	0	0
647	1	-108.1024	-99.59062	-8.511824	0	0	0	0	0	0	0	0	0
648	0	-77.18428	-99.06176	21.87748	0.834761	0	0	0	0	0	0	0	0
649	1	-109.5686	-101.8291	-7.739434	0	0	0	0	0	0	0	0	0
650	0	-69.85006	-99.25027	29.40021	0.833366	0	0	0	0	0	0	0	0
651	1	-76.59221	-101.6415	25.04933	0	0	0	0	0	0	0	0	0
652	0	-102.1889	-96.68762	-5.501309	0.833892	0	0	0	0	0	0	0	0
653	1	-86.93456	-105.2092	18.27468	0	0	0	0	0	0	0	0	0
654	0	-79.31136	-104.5544	25.24307	0	0	0	0	0	0	0	0	0
655	1	-110.9359	-99.02622	-11.9097	0	0	0	0	0	0	0	0	0
656	0	-93.34503	-99.69498	6.34995	0	0	0	0	0	0	0	0	0
657	1	-114.2078	-99.62454	-14.58324	0	0	0	0	0	0	0	0	0
658	0	-101.7441	-100.7805	-0.9636066	0	0	0	0	0	0	0	0	0
