Iteration	Replicate_ID	Posterior	Likelihood	Prior	extinction_rate	fossilization_rate	speciation_rate
8484	0	-100.9763	-105.6042	4.627905	0.01060326	0.0008840262	0.1222248
8485	1	-100.7657	-105.595	4.829309	0.02276247	0.001204979	0.09798893
8486	0	-101.2973	-106.4365	5.139168	0.007920954	0.004208675	0.07074776
8487	1	-100.3609	-105.0579	4.696976	0.004638528	0.0005040346	0.116133
8488	0	-101.5643	-106.7539	5.189668	0.00434613	0.005027438	0.06571098
8489	1	-102.394	-107.1747	4.780707	0.03939022	0.002037821	0.09344506
8490	0	-101.0648	-106.2043	5.139479	0.009282227	0.002849499	0.07056982
8491	1	-100.4888	-105.4037	4.914867	0.01915706	0.0008935308	0.09087356
8492	0	-102.2205	-106.6644	4.443892	0.03593314	0.001296372	0.1297899
8493	1	-99.90881	-104.9137	5.004842	0.003730212	0.002381144	0.08524624
8494	0	-101.3977	-106.1939	4.796204	0.02890175	0.00192773	0.09830587
8495	1	-103.7144	-109.0047	5.290279	0.001647095	0.008858183	0.05385151
8496	0	-101.6929	-106.6243	4.931415	0.0240277	0.003401349	0.08707648
8497	1	-102.495	-107.7405	5.245533	0.00199471	0.006993349	0.05939931
8498	0	-99.26717	-104.3151	5.047935	0.0003589166	0.0006753064	0.08105609
8499	1	-100.7799	-105.8603	5.080318	0.005964152	0.004239378	0.07718473
8500	0	-103.3523	-107.9781	4.625868	0.01575735	0.00911493	0.1202381
8501	1	-101.9517	-107.0521	5.100359	0.005188075	0.008326693	0.07466261
8502	0	-99.85682	-104.8272	4.970382	0.003494764	0.002284946	0.08874774
8503	1	-100.2859	-105.1791	4.893162	0.005075862	0.003198692	0.09630935
8504	0	-101.5051	-106.3575	4.852477	0.007275102	0.006881043	0.099738
8505	1	-100.3773	-105.1418	4.764444	0.02045023	0.0001043736	0.105447
8506	0	-100.6864	-105.585	4.898538	0.02451179	0.000140797	0.09028084
8507	1	-101.1857	-105.9528	4.767095	0.01117125	0.004179924	0.1078694
8508	0	-104.3967	-109.6928	5.296082	0.01286105	0.004741627	0.05187071
8509	1	-101.7079	-106.2934	4.585532	0.03358595	0.001473822	0.1167927
8510	0	-101.7109	-106.3347	4.623801	0.006952704	0.003491673	0.1231765
8511	1	-102.2558	-107.2077	4.951937	0.021427	0.005976535	0.08589485
8512	0	-99.43933	-104.3519	4.91254	0.001678501	0.0008701923	0.09469362
8513	1	-100.5586	-105.3018	4.743145	0.003317737	0.002301888	0.1115319
8514	0	-103.889	-108.4427	4.553751	0.0251164	0.009128516	0.1238533
8515	1	-101.2222	-105.8596	4.637442	0.01433285	0.001850606	0.1202939
8516	0	-103.6708	-108.2243	4.553523	0.01851648	0.008576342	0.1267926
8517	1	-102.0949	-106.8411	4.746179	0.0146273	0.00671578	0.1088117
8518	0	-100.8778	-105.6082	4.730449	0.02684701	0.0005911974	0.1059813
8519	1	-100.5557	-105.7625	5.206842	0.002514977	0.001519773	0.06421967
8520	0	-99.44935	-104.3524	4.903064	0.0005099413	0.001023685	0.09566507
8521	1	-100.4522	-105.5796	5.127341	0.001030402	0.003826845	0.07267804
8522	0	-100.486	-105.1537	4.667752	0.003312876	0.0003188285	0.1192024
8523	1	-100.5749	-105.303	4.728071	0.005336062	0.001891786	0.1128912
8524	0	-99.79086	-104.6209	4.829999	0.008113834	0.0003698979	0.1023287
8525	1	-100.0518	-104.8555	4.803663	8.431956e-05	0.001932466	0.1055851
8526	0	-102.6193	-107.7109	5.091587	0.01268874	0.008125968	0.07422593
8527	1	-101.6518	-106.8162	5.164415	0.005591344	0.005648894	0.06823707
8528	0	-100.2413	-105.3048	5.063507	0.0108435	0.0009997725	0.07825461
8529	1	-101.8654	-106.6402	4.774865	0.01623457	0.005993968	0.1055422
8530	0	-99.79475	-104.7916	4.996834	0.002547596	0.002265238	0.08613711
8531	1	-101.1116	-106.1584	5.046791	0.01121924	0.004211632	0.0797169
8532	0	-100.8602	-105.7775	4.917326	0.02401612	0.000710692	0.08861404
8533	1	-102.5318	-107.1689	4.637129	0.0002299652	0.00717007	0.1219088
8534	0	-101.4355	-106.1274	4.691897	0.03427828	0.0009295086	0.1056812
8535	1	-103.7108	-108.8003	5.089422	0.02942226	0.003490936	0.067921
8536	0	-102.0359	-107.0206	4.984669	0.02962134	0.001281654	0.07890913
8537	1	-100.3882	-105.1038	4.715574	0.00798562	0.0007848518	0.1138265
8538	0	-99.49584	-104.5175	5.021658	0.005633134	0.0003345616	0.08341615
8539	1	-100.4328	-105.2832	4.850373	0.01192827	0.002235028	0.0994859
8540	0	-101.7237	-106.2696	4.545892	0.02204427	0.00157023	0.1268927
8541	1	-100.0697	-104.8194	4.749713	0.006670506	0.0003806984	0.1105875
8542	0	-100.5457	-105.546	5.000294	0.003131987	0.004843469	0.08556846
8543	1	-100.9387	-105.6142	4.67557	0.008328571	0.00190639	0.1177835
8544	0	-99.6582	-104.5198	4.861613	0.00640261	0.0004589098	0.09941349
8545	1	-100.0199	-104.7739	4.753968	0.001304471	0.0007385205	0.110585
8546	0	-101.2442	-106.161	4.916827	0.02433023	0.001929628	0.08848737
8547	1	-100.3484	-105.1351	4.786691	0.0003545324	0.00267914	0.1072499
8548	0	-101.5841	-106.3057	4.721613	0.01389831	0.004646595	0.1117204
8549	1	-102.6243	-107.0008	4.376539	0.0485003	0.001124429	0.127476
8550	0	-99.92117	-104.9334	5.012258	0.01233493	7.72811e-05	0.08315974
8551	1	-100.2212	-105.1959	4.974713	0.01595908	0.0004289464	0.08594641
8552	0	-104.3153	-109.0559	4.740604	0.04029667	0.008449886	0.09616596
8553	1	-101.284	-106.0673	4.78333	0.0009800313	0.005997749	0.1072904
8554	0	-103.5071	-107.8517	4.344616	0.004139036	1.5939e-05	0.153048
8555	1	-99.9255	-104.9877	5.062204	0.009233125	0.0004181727	0.07872673
8556	0	-105.9814	-111.2014	5.21995	0.02500695	0.006801995	0.05541335
8557	1	-100.7433	-105.8369	5.093682	0.01563679	0.0003467939	0.07383801
8558	0	-107.4341	-112.4934	5.059311	0.03609577	0.01226162	0.0654243
8559	1	-102.1238	-106.6067	4.482891	0.01959934	0.001420986	0.1344356
8560	0	-101.8449	-106.312	4.467085	0.04094317	0.0001156221	0.1239715
8561	1	-100.2235	-105.0493	4.825744	0.000234231	0.002916589	0.1033266
8562	0	-100.1816	-105.0609	4.879316	0.01463364	0.0009601808	0.09592524
8563	1	-100.6998	-105.8901	5.190274	0.007360231	0.0006951118	0.06553161
8564	0	-103.3428	-107.787	4.444152	0.02120488	0.004692537	0.1376262
8565	1	-100.4967	-105.4234	4.926765	0.009693661	0.003187752	0.09226443
8566	0	-100.9719	-105.6981	4.726233	0.004158275	0.00338543	0.1131094
8567	1	-100.6444	-105.4383	4.793854	0.007830039	0.003013863	0.1059019
8568	0	-100.3708	-105.2355	4.864687	0.02048087	0.0003326927	0.09540547
8569	1	-101.1495	-106.1437	4.99423	0.01973132	0.002192995	0.08259546
8570	0	-102.1942	-106.9914	4.797192	0.009233738	0.008457818	0.1047067
8571	1	-101.5075	-106.0329	4.525421	0.01937114	0.0003502671	0.1301237
8572	0	-101.1183	-106.3	5.181712	0.000902229	0.004964588	0.06677794
8573	1	-104.9607	-109.4257	4.464989	0.03621539	0.01073531	0.1262659
8574	0	-102.6444	-107.2042	4.5598	0.04130467	0.00326863	0.1141897
8575	1	-102.0836	-106.7744	4.690784	0.0139847	0.005917741	0.1146684
8576	0	-100.2489	-104.9661	4.71724	0.008226098	0.0003049515	0.1136247
8577	1	-102.7333	-107.4666	4.733307	0.002379769	0.01023867	0.1115795
8578	0	-101.1459	-105.977	4.831087	0.026852	0.0014822	0.09589195
8579	1	-102.6509	-107.3292	4.678286	0.04629046	0.001510408	0.09871937
8580	0	-100.0704	-105.0427	4.972206	0.01320667	0.0007001937	0.08699092
8581	1	-99.42799	-104.464	5.035979	0.004629894	0.0002500587	0.08206332
8582	0	-100.8599	-106.044	5.18407	0.005964543	0.00207023	0.06636665
8583	1	-101.0085	-105.7864	4.777902	0.02679924	0.001142249	0.101247
8584	0	-102.1009	-106.7059	4.604966	0.03212346	0.003120288	0.115628
8585	1	-100.2762	-105.0234	4.747169	0.009635181	0.0008125871	0.1103556
8586	0	-99.88462	-105.0311	5.146483	0.000917326	0.00140856	0.07079298
8587	1	-103.7716	-108.5657	4.794091	0.03856523	0.006709997	0.09225397
8588	0	-102.3159	-107.1241	4.808119	0.02410267	0.006211152	0.09914216
8589	1	-105.2407	-109.0703	3.829615	0.09043653	0.0009052242	0.144298
8590	0	-100.7777	-105.8886	5.110919	0.01388307	0.0007439482	0.07255665
8591	1	-100.4439	-105.4138	4.969823	0.008343702	0.003282541	0.08817207
8592	0	-100.8061	-105.7519	4.945837	0.0155482	0.002808207	0.08891008
8593	1	-102.5909	-107.1384	4.547449	0.0006174408	0.004470605	0.1314487
8594	0	-100.3137	-105.4986	5.184913	0.005716186	0.0001676105	0.06635274
8595	1	-100.1849	-105.053	4.868104	0.009589701	0.001873414	0.09822495
8596	0	-100.7377	-105.729	4.991277	0.02024016	0.0006260196	0.08274192
8597	1	-100.7653	-105.9971	5.231764	0.004830201	0.0002946606	0.06128782
8598	0	-99.88334	-104.8454	4.962112	0.000213118	0.003053986	0.08966122
8599	1	-99.90226	-104.7761	4.873884	0.01107092	0.0006430013	0.09737495
8600	0	-101.4294	-106.1915	4.762025	0.008466245	0.005292964	0.1088001
8601	1	-102.234	-107.0159	4.781973	0.001671042	0.009427713	0.1068811
8602	0	-101.1667	-106.0008	4.834057	0.01266494	0.004594572	0.1007781
8603	1	-100.7146	-105.4224	4.707704	0.016097	0.001184987	0.1126742
8604	0	-101.6267	-106.1782	4.551522	0.02160541	0.001355096	0.1265083
8605	1	-100.1116	-104.9906	4.87897	0.01261809	0.001114744	0.09649621
8606	0	-101.178	-105.9728	4.794844	0.0009982789	0.00581463	0.1061579
8607	1	-101.2569	-106.121	4.864117	0.007570947	0.006035108	0.09863914
8608	0	-103.4564	-108.0472	4.590787	0.04093807	0.00606744	0.1110663
8609	1	-99.67662	-104.5767	4.900119	0.0005391181	0.00182121	0.0959369
8610	0	-101.2966	-105.8685	4.571948	0.01449053	0.000651462	0.126977
8611	1	-99.21587	-104.1553	4.939418	0.001068634	0.000344194	0.09202259
8612	0	-101.1902	-105.7692	4.578948	0.02894071	9.801451e-05	0.1201654
8613	1	-99.87369	-104.6828	4.809125	3.022159e-05	0.001382334	0.1050564
8614	0	-100.396	-105.4217	5.025734	0.001703344	0.0045692	0.08308342
8615	1	-102.7297	-107.4917	4.76199	0.03863404	0.00363628	0.09574184
8616	0	-101.212	-105.9158	4.703796	0.0222001	0.00222604	0.1107652
8617	1	-103.4323	-107.8495	4.417285	0.001003709	0.002584162	0.1452939
8618	0	-100.5903	-105.3787	4.788405	0.02082788	0.0009094168	0.1028911
8619	1	-104.1747	-109.4928	5.31809	0.01409405	0.001134172	0.04899077
8620	0	-99.69784	-104.7293	5.031445	0.008931769	7.892549e-05	0.08193428
8621	1	-100.2227	-105.0555	4.832819	0.01136854	0.001455249	0.1013988
8622	0	-100.3137	-105.2458	4.932082	0.009859747	0.002503794	0.09173768
8623	1	-100.8649	-105.8773	5.012449	0.01055131	0.003945307	0.08339191
8624	0	-105.476	-110.8675	5.391512	0.008181005	0.001463039	0.04089045
8625	1	-99.72018	-104.6185	4.898343	0.008107666	0.0006538705	0.09549063
8626	0	-104.8146	-109.9121	5.097515	0.00118729	0.01964423	0.07198208
8627	1	-101.0987	-105.9479	4.849153	0.02406109	0.001987932	0.09540152
8628	0	-100.8418	-105.6202	4.778357	0.02064892	0.001755281	0.1039451
8629	1	-100.1267	-105.0845	4.957778	0.01673265	1.862847e-05	0.08741029
8630	0	-100.8574	-105.8502	4.992791	0.003548643	0.005885403	0.0861865
8631	1	-101.8803	-107.0968	5.216473	0.004344414	0.005150232	0.06274969
8632	0	-104.5814	-109.1159	4.534471	0.001794583	0.01160373	0.1315853
8633	1	-101.983	-106.4043	4.421316	0.03073388	3.602622e-05	0.1353985
8634	0	-102.4054	-107.1001	4.694673	0.03072626	0.004897872	0.1072636
8635	1	-100.0397	-104.9469	4.907162	0.01152494	0.001149722	0.09393316
8636	0	-99.40239	-104.4262	5.023787	0.004888276	0.000174935	0.08328
8637	1	-100.1502	-105.1093	4.959074	0.01480039	0.0006326236	0.08787516
8638	0	-100.5059	-105.541	5.035098	0.01618176	0.0005600921	0.07972658
8639	1	-101.4323	-106.0345	4.602217	0.009222809	0.001888736	0.1251004
8640	0	-106.6411	-111.2068	4.565735	0.007304055	0.02054422	0.1249618
8641	1	-99.41479	-104.4659	5.051113	0.002292721	0.0006971096	0.08067837
8642	0	-100.8317	-105.5878	4.75612	0.01185902	0.002692969	0.1089159
8643	1	-100.4226	-105.1315	4.708923	0.004062391	0.001026932	0.1149682
8644	0	-99.8524	-104.9829	5.13054	0.003675116	0.0007405003	0.07235883
8645	1	-100.4083	-105.5253	5.11703	0.003114511	0.00320234	0.07371512
8646	0	-101.0565	-105.9977	4.941197	6.408693e-05	0.007291824	0.09132434
8647	1	-102.9538	-107.3793	4.425526	0.01614304	0.002400631	0.1416937
8648	0	-102.1178	-106.8328	4.71505	0.02204925	0.005472483	0.1094479
8649	1	-102.9492	-107.2272	4.27798	0.05329073	0.0008640091	0.1336802
8650	0	-101.7305	-106.8747	5.144149	0.01776626	0.001207575	0.06773716
8651	1	-100.2668	-105.2239	4.957085	0.004729227	0.003483802	0.08991439
8652	0	-99.85199	-104.7252	4.873248	0.007828761	0.001020737	0.09803963
8653	1	-101.0902	-105.8246	4.734352	0.02774924	0.001158185	0.1051214
8654	0	-102.2232	-106.9698	4.746586	0.01855621	0.006636535	0.1075092
8655	1	-99.83798	-104.885	5.04706	0.002227486	0.002283577	0.08104743
8656	0	-102.4143	-106.802	4.387648	0.02308028	6.625041e-05	0.1429991
8657	1	-102.0909	-106.7951	4.704201	0.004605227	0.006975828	0.1149182
8658	0	-102.1111	-106.9591	4.84795	0.03274715	0.002733725	0.09091607
8659	1	-102.3482	-106.9233	4.575069	0.01202077	0.004437825	0.1271197
8660	0	-99.39693	-104.485	5.088072	0.001564617	0.0004478335	0.0769084
8661	1	-101.9856	-107.077	5.091445	0.0182453	0.003613227	0.07303662
8662	0	-101.7236	-106.9319	5.208288	0.009000046	0.002898689	0.0631724
8663	1	-102.4756	-107.6092	5.133607	0.01181928	0.006912322	0.07021115
8664	0	-100.725	-105.7311	5.006078	0.007705207	0.004295481	0.08453267
8665	1	-101.5454	-106.1425	4.597048	0.01918161	0.002019961	0.1227938
8666	0	-100.2389	-105.0086	4.769644	0.01401046	0.0005323795	0.1070805
8667	1	-100.2794	-105.0141	4.734656	0.01176949	0.0004383734	0.1111641
8668	0	-101.1151	-106.098	4.982939	0.02068399	0.001901794	0.08337996
8669	1	-99.84619	-104.6742	4.828058	0.0033306	0.001175724	0.103056
8670	0	-100.3153	-105.0556	4.740247	0.01217331	0.0006124314	0.1105044
8671	1	-101.2488	-106.0093	4.760469	0.02569611	0.002160925	0.103499
8672	0	-100.7318	-105.5325	4.800719	0.01952522	0.001683163	0.1021444
8673	1	-100.5669	-105.5639	4.997042	0.0006632185	0.005513248	0.08592223
8674	0	-99.99514	-105.0805	5.085365	0.009164302	0.0003082449	0.076349
8675	1	-99.95375	-104.8801	4.92638	0.007104105	0.001791735	0.09280599
8676	0	-101.9383	-106.8742	4.935943	0.03053554	0.001634792	0.08336329
8677	1	-100.1742	-105.1409	4.966722	0.005486405	0.002988254	0.08889918
8678	0	-103.5947	-107.7621	4.167424	0.06098534	0.001302043	0.1383131
8679	1	-99.97036	-104.9464	4.976033	0.003086418	0.00278999	0.0881796
8680	0	-99.98121	-104.9719	4.99069	0.005175881	0.002334991	0.08655014
8681	1	-100.4879	-105.3166	4.828689	0.02015618	0.000809796	0.09912818
8682	0	-103.2914	-107.937	4.645592	0.03044595	0.0076792	0.1120004
8683	1	-100.0718	-105.0826	5.010849	0.01017911	0.001251782	0.08377421
8684	0	-100.1558	-105.0605	4.904724	0.002648665	0.003245877	0.09533637
8685	1	-101.1203	-105.7921	4.671825	0.007611678	0.002509313	0.1182513
8686	0	-100.4108	-105.4097	4.998917	0.01835075	3.764308e-05	0.08268368
8687	1	-101.1824	-106.0299	4.847516	0.01350243	0.004585077	0.09921764
8688	0	-100.0239	-105.0292	5.005273	0.001366945	0.003360254	0.08526759
8689	1	-102.5005	-107.1406	4.64011	0.01021471	0.006641513	0.1206223
8690	0	-100.4784	-105.2129	4.734488	0.009524687	0.001330687	0.1116404
8691	1	-100.7336	-105.467	4.733463	0.01025889	0.002156733	0.11157
8692	0	-99.92511	-104.9437	5.018604	0.007897862	0.001297692	0.08340064
8693	1	-101.0119	-106.2439	5.231998	0.003800065	0.001623691	0.06133254
8694	0	-101.5045	-106.3929	4.888421	0.001941549	0.008170923	0.09644002
8695	1	-102.1104	-106.7624	4.651939	0.02717535	0.004182084	0.1135297
8696	0	-101.0661	-106.2957	5.229643	0.0001805157	0.003363955	0.06166048
8697	1	-107.453	-111.1096	3.656671	0.06448753	0.00238708	0.1924106
8698	0	-100.5669	-105.2255	4.658565	0.00901086	0.0001812199	0.1194262
8699	1	-103.1136	-107.91	4.796361	0.04343216	0.002430353	0.08898607
8700	0	-100.3732	-105.3273	4.954139	0.01394084	0.001675829	0.08859219
8701	1	-101.6068	-106.3821	4.775301	0.01860983	0.004720171	0.1048305
8702	0	-103.409	-107.8078	4.39882	0.02713937	0.004096053	0.1396041
8703	1	-105.9292	-109.6495	3.72023	0.09587478	0.00177446	0.1502059
8704	0	-100.9914	-105.7236	4.732185	0.0172795	0.002346994	0.1097848
8705	1	-100.2696	-105.0374	4.767799	0.01353581	0.000674482	0.1073924
8706	0	-100.2364	-104.9941	4.757762	0.00238117	0.001506528	0.1101465
8707	1	-104.3122	-108.3485	4.036304	0.05231249	0.0009040465	0.1605529
8708	0	-102.5408	-107.0811	4.54026	0.02328671	0.004250941	0.1267607
8709	1	-100.7301	-105.5853	4.855234	0.01557451	0.002632434	0.0979965
8710	0	-100.6316	-105.4875	4.855885	0.003490249	0.004362299	0.1000856
8711	1	-101.8153	-106.9659	5.150582	0.01683053	0.001737885	0.06736567
8712	0	-101.7817	-106.4278	4.646064	0.006728172	0.004326614	0.1208707
8713	1	-100.2419	-105.2939	5.052089	0.0001463831	0.004260538	0.08045131
8714	0	-100.4619	-105.1483	4.686382	0.0151868	5.026429e-05	0.115119
8715	1	-99.81147	-104.6043	4.792803	0.007843471	2.226208e-05	0.1060959
8716	0	-104.1764	-108.3982	4.221824	0.06529325	0.002869287	0.1285248
8717	1	-99.70211	-104.7621	5.060038	0.0002335503	0.002211174	0.07977219
8718	0	-101.3574	-106.2101	4.852673	0.02167388	0.003467283	0.09600692
8719	1	-101.3573	-105.9304	4.573105	0.0286429	0.0005980933	0.1209175
8720	0	-100.6561	-105.6356	4.979495	0.0068225	0.004389452	0.08734244
8721	1	-101.1854	-105.9572	4.771826	0.0219455	0.002680567	0.1040289
8722	0	-103.5236	-107.8132	4.28955	0.02619996	0.001220463	0.1519835
8723	1	-102.9226	-108.0255	5.102839	0.0206041	0.005349334	0.07073919
8724	0	-101.3921	-106.4437	5.051576	0.01376053	0.004252039	0.07857959
8725	1	-101.3568	-106.2299	4.873058	0.02276589	0.00311878	0.09352522
8726	0	-104.9126	-109.2235	4.310884	0.05499506	0.007145482	0.1282695
8727	1	-101.7414	-106.7589	5.017517	0.02795991	0.0002087293	0.076447
8728	0	-103.6598	-107.7547	4.09489	0.06617294	0.0005062646	0.1410296
8729	1	-100.3194	-105.3037	4.984353	0.01007899	0.002343885	0.086439
8730	0	-102.5123	-107.7374	5.225081	0.007814721	0.005461267	0.06128275
8731	1	-102.3843	-107.4256	5.041304	0.00308372	0.01126506	0.08035304
8732	0	-99.5748	-104.5325	4.957716	0.004116782	0.001115118	0.09001479
8733	1	-100.3044	-105.415	5.11062	0.006577878	0.001812181	0.07410832
8734	0	-101.9443	-106.8093	4.865005	0.007914518	0.008461489	0.09814755
8735	1	-102.6302	-107.5505	4.920308	0.03102156	0.004054183	0.08453363
8736	0	-105.5302	-110.1429	4.612713	0.0668327	0.001500582	0.08773267
8737	1	-101.1679	-106.0233	4.855344	0.0007719268	0.006755287	0.09999029
8738	0	-101.7163	-106.4055	4.689154	0.008222521	0.005002863	0.1162097
8739	1	-105.7303	-110.2956	4.565262	0.02541411	0.01580753	0.1208626
8740	0	-100.4028	-105.1604	4.757574	0.02000021	0.0002088478	0.10631
8741	1	-101.2484	-106.184	4.935566	0.01363581	0.004907294	0.09033038
8742	0	-100.441	-105.2938	4.852763	0.008984225	0.002773965	0.09982885
8743	1	-100.7237	-105.6055	4.881869	0.0186623	0.001955602	0.09433416
8744	0	-102.0535	-106.6545	4.601012	0.02693465	0.00343317	0.1188605
8745	1	-101.956	-106.9802	5.024214	0.009894709	0.007879802	0.08185728
8746	0	-101.3992	-106.172	4.772804	0.003766153	0.005899934	0.1082251
8747	1	-99.77608	-104.724	4.947912	0.006432385	0.001338415	0.09074986
8748	0	-101.1961	-106.4148	5.218718	0.007215974	0.001383028	0.06240548
8749	1	-102.5869	-107.5753	4.988404	0.01651783	0.008347914	0.08367741
8750	0	-99.83266	-104.8185	4.985863	0.0003100434	0.002906452	0.08727657
8751	1	-100.6317	-105.7427	5.110939	0.00912586	0.002079816	0.07364808
8752	0	-107.5956	-112.3576	4.761991	0.03511966	0.02082701	0.09390616
8753	1	-101.1105	-106.0762	4.965685	0.01587769	0.003643422	0.08675232
8754	0	-101.5417	-106.4101	4.868372	0.02298837	0.003713473	0.0938572
8755	1	-103.7216	-108.063	4.341397	0.01389158	0.001889294	0.1514636
8756	0	-101.6693	-106.8063	5.136968	0.002164497	0.007623375	0.07116745
8757	1	-102.4076	-106.913	4.505417	0.01506049	0.002814774	0.1336166
8758	0	-103.404	-108.6681	5.26407	0.009270804	0.005736047	0.05650586
8759	1	-103.5345	-108.3989	4.864417	0.01179349	0.01338444	0.09638662
8760	0	-101.0614	-106.0615	5.000066	0.01820545	0.002340404	0.0825633
8761	1	-101.9481	-106.573	4.624915	0.0004479573	0.004600386	0.123462
8762	0	-102.1445	-107.009	4.864471	0.002725828	0.01014483	0.09844061
8763	1	-102.1611	-106.7326	4.571514	0.02208332	0.003576298	0.1241413
8764	0	-101.8716	-106.3175	4.445912	0.03796199	0.0001332855	0.1282363
8765	1	-103.589	-107.9217	4.332747	0.06642544	0.000589263	0.1162209
8766	0	-102.343	-106.8196	4.476585	0.03152459	0.002300212	0.1291323
8767	1	-102.2526	-107.0314	4.778871	0.01511578	0.007571723	0.1052704
8768	0	-105.295	-109.1586	3.863645	0.09478225	6.896259e-06	0.1361247
8769	1	-101.9488	-106.8338	4.885001	0.02113549	0.005545535	0.09280204
8770	0	-101.6423	-106.2706	4.628219	0.03283175	0.001669932	0.112932
8771	1	-105.3949	-109.6456	4.250713	0.008373601	0.003146238	0.1627423
8772	0	-102.3334	-107.3634	5.030006	0.02362377	0.003980663	0.07716081
8773	1	-103.4845	-108.4111	4.92654	0.04043255	0.001942797	0.07794175
8774	0	-102.1596	-106.6499	4.490318	0.04616855	0.0006253528	0.1177091
8775	1	-99.57945	-104.5522	4.972768	0.005295754	0.0008869086	0.0883928
8776	0	-102.3345	-106.927	4.59245	0.01861788	0.004690132	0.1232909
8777	1	-105.9711	-110.8043	4.833273	0.04657059	0.009124004	0.08209099
8778	0	-102.6161	-107.1132	4.497084	0.05386002	0.0003509307	0.1108246
8779	1	-100.3954	-105.3598	4.964336	0.01022263	0.002663472	0.08841364
8780	0	-100.2699	-105.1205	4.850613	0.01233856	0.001590641	0.09938843
8781	1	-103.3471	-108.014	4.66685	0.03257075	0.007606881	0.1086514
8782	0	-104.5808	-108.925	4.344225	0.04229413	0.007363445	0.1351242
8783	1	-103.2234	-107.7011	4.477729	0.0509494	0.003059681	0.1150925
8784	0	-101.9269	-107.0423	5.115362	0.0006160092	0.009454257	0.07316235
8785	1	-102.785	-107.4773	4.692334	0.02332575	0.007387026	0.1109304
8786	0	-100.5906	-105.7277	5.137056	0.006229201	0.002373708	0.07135139
8787	1	-99.67126	-104.776	5.104732	0.005269826	7.283523e-05	0.07491814
8788	0	-102.7324	-107.8424	5.109963	0.0002809024	0.01250004	0.07303892
8789	1	-101.6396	-106.5871	4.947443	0.01824764	0.004923642	0.08768991
8790	0	-100.637	-105.3889	4.751941	0.02225473	0.0006379983	0.1059572
8791	1	-100.1684	-105.0492	4.880759	0.001941907	0.003193178	0.09777031
8792	0	-100.0754	-105.2325	5.157131	0.00301228	0.001146901	0.0695804
8793	1	-102.3132	-106.964	4.650819	0.01690232	0.005812149	0.1178328
8794	0	-99.73611	-104.6256	4.889456	0.007162457	0.0008301832	0.09652108
8795	1	-101.8436	-106.5983	4.754681	0.006698515	0.006873673	0.1096126
8796	0	-100.7729	-105.6569	4.884054	0.01275067	0.003436794	0.09584862
8797	1	-102.4302	-107.5967	5.166522	0.01324195	0.005039277	0.06654109
8798	0	-101.5627	-106.4621	4.899397	0.02073378	0.00425703	0.09164582
8799	1	-102.3467	-107.3363	4.989562	0.03030012	0.001870829	0.07800196
8800	0	-99.97522	-104.9118	4.936619	0.0081922	0.001663439	0.09161712
8801	1	-100.6145	-105.4708	4.856232	0.003916803	0.00423759	0.1000301
8802	0	-99.94398	-104.7542	4.810179	0.01233426	0.0001319335	0.1034588
8803	1	-103.7365	-108.864	5.127467	0.02857216	0.002332943	0.06435361
8804	0	-108.3691	-112.6654	4.296311	0.068907	0.01461937	0.1154414
8805	1	-100.1837	-104.9969	4.813198	0.01761784	0.0001784478	0.1016092
8806	0	-99.63355	-104.6609	5.027322	0.00778432	0.0002117106	0.08254828
8807	1	-101.639	-106.4572	4.818233	0.02053743	0.004684799	0.0998121
8808	0	-104.0025	-108.4503	4.447768	0.01411758	0.006707269	0.139559
8809	1	-101.4381	-106.4309	4.992777	0.006327899	0.007275094	0.08572689
8810	0	-99.98698	-104.7651	4.778093	0.005891066	0.0006368989	0.1078337
8811	1	-102.3278	-106.9411	4.6133	0.0265323	0.004558926	0.1177268
8812	0	-100.6208	-105.7574	5.136619	0.003030785	0.003600613	0.07163249
8813	1	-100.0702	-104.866	4.795834	0.00132794	0.001720111	0.1063595
8814	0	-100.9568	-105.62	4.663143	0.004585411	0.001850539	0.1195348
8815	1	-104.6595	-109.569	4.909475	0.02997836	0.01142089	0.08507472
8816	0	-101.0297	-105.8093	4.779593	0.01697312	0.002996243	0.1050989
8817	1	-101.0612	-105.7642	4.702958	0.006381763	0.003051141	0.1152434
8818	0	-99.99274	-104.8615	4.868756	7.421941e-05	0.002706326	0.09903709
8819	1	-100.0838	-104.981	4.897213	0.009209631	0.001738865	0.09538819
8820	0	-99.78161	-104.5737	4.792089	0.004960123	0.0002195308	0.1065353
8821	1	-99.97512	-105.1291	5.15396	0.002923221	0.0008942994	0.06992941
8822	0	-101.5319	-106.5515	5.019678	0.0005601819	0.009009898	0.0831155
8823	1	-100.6807	-105.3833	4.702677	0.01352885	0.001196228	0.1139309
8824	0	-99.82524	-104.8871	5.061827	0.008022828	0.0004426474	0.07897852
8825	1	-106.205	-110.5443	4.339255	0.05567485	0.01129142	0.1239858
8826	0	-100.6767	-105.8188	5.14216	0.008214181	0.001810075	0.07053347
8827	1	-99.79051	-104.6889	4.898432	0.007713897	0.0009775512	0.09553842
8828	0	-103.9441	-108.8553	4.911177	0.04136491	0.003387154	0.07877186
8829	1	-101.4777	-106.1016	4.623926	0.006221995	0.002669568	0.1233134
8830	0	-102.0444	-107.0447	5.000313	0.001261824	0.01074488	0.08472426
8831	1	-102.9092	-107.3958	4.486619	0.04746198	0.002784787	0.1170031
