Iteration	Posterior	Likelihood	Prior	birth_rate
38960	-108.5478	-103.9426	-4.60517	0.0870506
38970	-108.7027	-104.0975	-4.60517	0.1002562
38980	-108.9347	-104.3295	-4.60517	0.1068817
38990	-108.9918	-104.3866	-4.60517	0.07233938
39000	-108.7713	-104.1662	-4.60517	0.0769085
39010	-110.0646	-105.4594	-4.60517	0.1260526
39020	-109.0752	-104.47	-4.60517	0.1100102
39030	-108.8309	-104.2257	-4.60517	0.1042325
39040	-110.0004	-105.3953	-4.60517	0.06048509
39050	-109.104	-104.4988	-4.60517	0.07050932
39060	-108.6239	-104.0187	-4.60517	0.08167833
39070	-108.6143	-104.0091	-4.60517	0.08211431
39080	-109.0995	-104.4943	-4.60517	0.07057867
39090	-109.057	-104.4519	-4.60517	0.1096284
39100	-108.7424	-104.1372	-4.60517	0.1016066
39110	-108.9002	-104.295	-4.60517	0.1060397
39120	-108.5418	-103.9366	-4.60517	0.08944157
39130	-109.4865	-104.8813	-4.60517	0.1175342
39140	-108.7649	-104.1597	-4.60517	0.07707393
39150	-109.7473	-105.1422	-4.60517	0.06279743
39160	-108.5493	-103.9441	-4.60517	0.09147783
39170	-109.4803	-104.8751	-4.60517	0.06559176
39180	-109.2599	-104.6548	-4.60517	0.1136178
39190	-109.0093	-104.4041	-4.60517	0.108595
39200	-108.5524	-103.9472	-4.60517	0.08638969
39210	-108.6059	-104.0007	-4.60517	0.09606102
39220	-108.5896	-103.9844	-4.60517	0.08340121
39230	-108.8313	-104.2261	-4.60517	0.07548399
39240	-109.1803	-104.5752	-4.60517	0.1121192
39250	-108.692	-104.0868	-4.60517	0.07915308
39260	-108.5782	-103.9731	-4.60517	0.09433066
39270	-111.6114	-107.0062	-4.60517	0.04984179
39280	-108.7047	-104.0995	-4.60517	0.1003294
39290	-108.5622	-103.957	-4.60517	0.09300772
39300	-108.8824	-104.2772	-4.60517	0.1055925
39310	-108.5533	-103.9481	-4.60517	0.08627487
39320	-108.8183	-104.2132	-4.60517	0.1038852
39330	-108.5482	-103.943	-4.60517	0.08697965
39340	-108.8806	-104.2755	-4.60517	0.1055476
39350	-108.5464	-103.9412	-4.60517	0.09098009
39360	-109.2674	-104.6622	-4.60517	0.1137543
39370	-108.8685	-104.2634	-4.60517	0.1052366
39380	-108.5547	-103.9495	-4.60517	0.08610832
39390	-109.1549	-104.5498	-4.60517	0.1116246
39400	-108.6739	-104.0687	-4.60517	0.07975236
39410	-109.1362	-104.5311	-4.60517	0.1112544
39420	-109.11	-104.5048	-4.60517	0.1107261
39430	-108.8569	-104.2518	-4.60517	0.1049334
39440	-108.5681	-103.9629	-4.60517	0.08485123
39450	-108.5632	-103.958	-4.60517	0.09310165
39460	-108.5417	-103.9365	-4.60517	0.08930879
39470	-108.5685	-103.9633	-4.60517	0.09357496
39480	-108.6764	-104.0713	-4.60517	0.07966462
39490	-108.5686	-103.9634	-4.60517	0.09358154
39500	-109.7771	-105.172	-4.60517	0.06251014
39510	-108.6918	-104.0866	-4.60517	0.07916066
39520	-109.0336	-104.4284	-4.60517	0.1091262
39530	-108.5682	-103.9631	-4.60517	0.0935522
39540	-108.5421	-103.9369	-4.60517	0.0885766
39550	-108.76	-104.1549	-4.60517	0.1021676
39560	-109.6749	-105.0698	-4.60517	0.06351401
39570	-108.6297	-104.0246	-4.60517	0.09727985
39580	-110.0453	-105.4402	-4.60517	0.06010192
39590	-108.692	-104.0868	-4.60517	0.09986654
39600	-109.2848	-104.6796	-4.60517	0.1140709
39610	-108.6507	-104.0455	-4.60517	0.08058481
39620	-109.9908	-105.3856	-4.60517	0.1250496
39630	-108.5511	-103.9459	-4.60517	0.09175123
39640	-109.504	-104.8988	-4.60517	0.1178194
39650	-108.6529	-104.0477	-4.60517	0.09831882
39660	-108.7605	-104.1553	-4.60517	0.1021809
39670	-108.7936	-104.1885	-4.60517	0.1031806
39680	-109.4074	-104.8023	-4.60517	0.06643696
39690	-109.0617	-104.4565	-4.60517	0.109727
39700	-108.6459	-104.0407	-4.60517	0.08077113
39710	-108.7385	-104.1333	-4.60517	0.07777751
39720	-108.6112	-104.006	-4.60517	0.08226075
39730	-109.335	-104.7299	-4.60517	0.1149673
39740	-108.5444	-103.9392	-4.60517	0.08772943
39750	-109.1088	-104.5037	-4.60517	0.1107031
39760	-109.0627	-104.4575	-4.60517	0.1097474
39770	-108.6847	-104.0795	-4.60517	0.09959525
39780	-109.8954	-105.2902	-4.60517	0.06141174
39790	-109.1655	-104.5603	-4.60517	0.1118314
39800	-108.5782	-103.973	-4.60517	0.08411844
39810	-109.1779	-104.5728	-4.60517	0.06941647
39820	-109.4515	-104.8464	-4.60517	0.1169588
39830	-108.5571	-103.952	-4.60517	0.08584266
39840	-109.641	-105.0359	-4.60517	0.1199824
39850	-108.7327	-104.1275	-4.60517	0.07793822
39860	-110.2242	-105.619	-4.60517	0.1281586
39870	-108.5458	-103.9407	-4.60517	0.08741226
39880	-108.8115	-104.2063	-4.60517	0.07593565
39890	-108.6387	-104.0335	-4.60517	0.0976949
39900	-108.5604	-103.9552	-4.60517	0.09283423
39910	-109.7128	-105.1076	-4.60517	0.1210697
39920	-110.157	-105.5518	-4.60517	0.1272821
39930	-108.727	-104.1218	-4.60517	0.1010987
39940	-108.9698	-104.3646	-4.60517	0.1077044
39950	-109.4627	-104.8575	-4.60517	0.1171432
39960	-108.5419	-103.9367	-4.60517	0.08953195
39970	-109.6662	-105.0611	-4.60517	0.1203679
39980	-108.5597	-103.9545	-4.60517	0.08558935
39990	-108.744	-104.1389	-4.60517	0.07762428
40000	-111.2281	-106.6229	-4.60517	0.1399589
40010	-108.8639	-104.2588	-4.60517	0.07477766
40020	-108.6826	-104.0774	-4.60517	0.09951401
40030	-108.7114	-104.1063	-4.60517	0.07855305
40040	-108.715	-104.1099	-4.60517	0.07844581
40050	-109.1738	-104.5687	-4.60517	0.06947519
40060	-108.6315	-104.0263	-4.60517	0.09736249
40070	-108.9802	-104.3751	-4.60517	0.0725422
40080	-108.7552	-104.15	-4.60517	0.1020171
40090	-109.5642	-104.959	-4.60517	0.118785
40100	-108.5837	-103.9785	-4.60517	0.08376097
40110	-108.5546	-103.9495	-4.60517	0.0922073
40120	-108.5752	-103.97	-4.60517	0.08432122
40130	-108.6496	-104.0445	-4.60517	0.09818046
40140	-108.5489	-103.9438	-4.60517	0.09142773
40150	-109.5491	-104.9439	-4.60517	0.06483019
40160	-109.074	-104.4689	-4.60517	0.07097558
40170	-108.9357	-104.3305	-4.60517	0.1069059
40180	-108.5954	-103.9903	-4.60517	0.09545861
40190	-108.9631	-104.3579	-4.60517	0.1075495
40200	-109.0112	-104.4061	-4.60517	0.07200512
40210	-108.5519	-103.9467	-4.60517	0.08645537
40220	-108.5723	-103.9672	-4.60517	0.08452731
40230	-109.4622	-104.857	-4.60517	0.1171351
40240	-109.3296	-104.7244	-4.60517	0.06738863
40250	-108.972	-104.3669	-4.60517	0.07268821
40260	-109.8173	-105.2121	-4.60517	0.06212978
40270	-108.7988	-104.1936	-4.60517	0.1033293
40280	-108.716	-104.1108	-4.60517	0.07841778
40290	-109.5375	-104.9323	-4.60517	0.11836
40300	-108.7056	-104.1004	-4.60517	0.1003609
40310	-110.7236	-106.1184	-4.60517	0.13429
40320	-109.888	-105.2828	-4.60517	0.1236174
40330	-108.5555	-103.9503	-4.60517	0.09230535
40340	-108.5945	-103.9893	-4.60517	0.09540035
40350	-109.3103	-104.7051	-4.60517	0.06763269
40360	-108.5651	-103.9599	-4.60517	0.08510041
40370	-108.6201	-104.015	-4.60517	0.09681124
40380	-108.601	-103.9958	-4.60517	0.09578436
40390	-108.5867	-103.9815	-4.60517	0.08357735
40400	-109.6055	-105.0003	-4.60517	0.1194333
40410	-108.8158	-104.2106	-4.60517	0.1038141
40420	-108.6528	-104.0477	-4.60517	0.08050501
40430	-108.8319	-104.2267	-4.60517	0.1042601
40440	-108.6865	-104.0813	-4.60517	0.07933167
40450	-108.8322	-104.2271	-4.60517	0.1042702
40460	-108.5496	-103.9445	-4.60517	0.08676021
40470	-109.0594	-104.4542	-4.60517	0.07120922
40480	-108.6001	-103.9949	-4.60517	0.09573344
40490	-108.5706	-103.9654	-4.60517	0.08466102
40500	-108.5796	-103.9744	-4.60517	0.08402183
40510	-109.2906	-104.6854	-4.60517	0.1141756
40520	-109.8492	-105.2441	-4.60517	0.06183285
40530	-109.5293	-104.9241	-4.60517	0.1182281
40540	-109.0846	-104.4794	-4.60517	0.1102056
40550	-108.5523	-103.9471	-4.60517	0.08640106
40560	-108.7722	-104.167	-4.60517	0.07688603
40570	-108.7131	-104.108	-4.60517	0.1006266
40580	-110.2096	-105.6044	-4.60517	0.05875995
40590	-108.8938	-104.2887	-4.60517	0.07416459
40600	-108.7013	-104.0961	-4.60517	0.07886073
40610	-108.8802	-104.275	-4.60517	0.07444074
40620	-108.761	-104.1558	-4.60517	0.102197
40630	-109.3132	-104.708	-4.60517	0.1145803
40640	-108.5731	-103.9679	-4.60517	0.08447515
40650	-108.7989	-104.1938	-4.60517	0.07623038
40660	-109.1841	-104.5789	-4.60517	0.06932919
40670	-109.0732	-104.4681	-4.60517	0.1099696
40680	-109.1044	-104.4992	-4.60517	0.1106127
40690	-108.9188	-104.3137	-4.60517	0.1064995
40700	-109.071	-104.4659	-4.60517	0.1099231
40710	-108.5732	-103.968	-4.60517	0.09395277
40720	-108.6916	-104.0864	-4.60517	0.09985226
40730	-108.5539	-103.9488	-4.60517	0.09211954
40740	-108.6393	-104.0341	-4.60517	0.09772264
40750	-108.9672	-104.362	-4.60517	0.1076434
40760	-109.6785	-105.0733	-4.60517	0.1205538
40770	-108.9595	-104.3543	-4.60517	0.07291402
40780	-108.5784	-103.9732	-4.60517	0.09434321
40790	-108.5417	-103.9366	-4.60517	0.08888046
40800	-109.5276	-104.9224	-4.60517	0.1182011
40810	-108.8953	-104.2901	-4.60517	0.1059178
40820	-108.5996	-103.9945	-4.60517	0.08284483
40830	-108.5656	-103.9604	-4.60517	0.08505533
40840	-108.604	-103.9988	-4.60517	0.08261794
40850	-108.5627	-103.9575	-4.60517	0.09305483
40860	-109.3265	-104.7213	-4.60517	0.1148164
40870	-108.7206	-104.1154	-4.60517	0.1008822
40880	-108.8945	-104.2893	-4.60517	0.07415198
40890	-111.1586	-106.5534	-4.60517	0.1392035
40900	-108.8104	-104.2052	-4.60517	0.1036626
40910	-108.8931	-104.288	-4.60517	0.07417855
40920	-111.8948	-107.2896	-4.60517	0.1468771
40930	-108.634	-104.0288	-4.60517	0.08124841
40940	-108.7077	-104.1025	-4.60517	0.1004345
40950	-108.5611	-103.956	-4.60517	0.08544949
40960	-108.7723	-104.1671	-4.60517	0.1025448
40970	-109.0687	-104.4635	-4.60517	0.1098736
40980	-108.6573	-104.0521	-4.60517	0.08033868
40990	-108.7315	-104.1264	-4.60517	0.1012519
41000	-108.8954	-104.2903	-4.60517	0.1059222
41010	-108.7462	-104.141	-4.60517	0.07756548
41020	-108.593	-103.9878	-4.60517	0.09530961
41030	-108.5503	-103.9451	-4.60517	0.08666652
41040	-108.6267	-104.0215	-4.60517	0.08155757
41050	-108.8672	-104.2621	-4.60517	0.1052025
41060	-109.2934	-104.6882	-4.60517	0.1142264
41070	-109.2501	-104.645	-4.60517	0.1134369
41080	-109.2939	-104.6887	-4.60517	0.06784383
41090	-108.6865	-104.0814	-4.60517	0.09966428
41100	-108.6408	-104.0356	-4.60517	0.08097066
41110	-108.5997	-103.9946	-4.60517	0.08284012
41120	-108.5533	-103.9481	-4.60517	0.08628067
41130	-111.0242	-106.419	-4.60517	0.1377208
41140	-109.088	-104.4828	-4.60517	0.1102761
41150	-108.5701	-103.9649	-4.60517	0.09370735
41160	-108.5525	-103.9473	-4.60517	0.09193919
41170	-108.6951	-104.0899	-4.60517	0.07905616
41180	-108.6754	-104.0702	-4.60517	0.09923675
41190	-108.5796	-103.9744	-4.60517	0.09442634
41200	-108.6172	-104.012	-4.60517	0.0819792
41210	-108.6984	-104.0932	-4.60517	0.1001011
41220	-108.5442	-103.9391	-4.60517	0.09049369
41230	-108.5739	-103.9688	-4.60517	0.09401051
41240	-109.4515	-104.8463	-4.60517	0.06592126
41250	-108.5418	-103.9366	-4.60517	0.08945934
41260	-108.8686	-104.2635	-4.60517	0.1052389
41270	-108.5767	-103.9715	-4.60517	0.09421749
41280	-108.7449	-104.1397	-4.60517	0.07760216
41290	-109.1653	-104.5601	-4.60517	0.1118272
41300	-108.5417	-103.9365	-4.60517	0.08902245
41310	-109.7332	-105.1281	-4.60517	0.121375
41320	-109.0025	-104.3973	-4.60517	0.1084439
41330	-109.2022	-104.5971	-4.60517	0.1125389
41340	-108.5448	-103.9396	-4.60517	0.08764519
41350	-108.8315	-104.2264	-4.60517	0.1042508
41360	-109.2099	-104.6047	-4.60517	0.1126838
41370	-108.6697	-104.0645	-4.60517	0.09901229
41380	-108.5795	-103.9744	-4.60517	0.09442329
41390	-109.1924	-104.5872	-4.60517	0.06921167
41400	-108.5416	-103.9365	-4.60517	0.0891806
41410	-108.8731	-104.2679	-4.60517	0.1053536
41420	-108.9288	-104.3236	-4.60517	0.07348412
41430	-110.4953	-105.8901	-4.60517	0.05661677
41440	-109.037	-104.4318	-4.60517	0.1091999
41450	-109.2561	-104.6509	-4.60517	0.113547
41460	-109.4588	-104.8536	-4.60517	0.1170783
41470	-108.6073	-104.0022	-4.60517	0.08244989
41480	-108.5469	-103.9417	-4.60517	0.09106972
41490	-108.596	-103.9909	-4.60517	0.08303892
41500	-108.6563	-104.0511	-4.60517	0.09846391
41510	-108.5424	-103.9372	-4.60517	0.0898458
41520	-109.4038	-104.7987	-4.60517	0.1161573
41530	-108.5796	-103.9744	-4.60517	0.08402111
41540	-108.5447	-103.9396	-4.60517	0.08764818
41550	-110.1839	-105.5787	-4.60517	0.1276348
41560	-108.5432	-103.9381	-4.60517	0.08807114
41570	-109.1394	-104.5342	-4.60517	0.1113174
41580	-108.6598	-104.0546	-4.60517	0.09860916
41590	-108.7068	-104.1016	-4.60517	0.07869377
41600	-108.6144	-104.0092	-4.60517	0.08211053
41610	-108.667	-104.0618	-4.60517	0.07999087
41620	-110.1603	-105.5551	-4.60517	0.05915323
41630	-110.4742	-105.869	-4.60517	0.1313053
41640	-108.8345	-104.2293	-4.60517	0.07541371
41650	-109.8117	-105.2065	-4.60517	0.1225253
41660	-109.123	-104.5179	-4.60517	0.07022015
41670	-111.0005	-106.3953	-4.60517	0.05328864
41680	-108.7551	-104.1499	-4.60517	0.07732775
41690	-108.6526	-104.0474	-4.60517	0.09830539
41700	-108.7583	-104.1531	-4.60517	0.07724404
41710	-109.2874	-104.6822	-4.60517	0.06792779
41720	-109.5942	-104.9891	-4.60517	0.1192573
41730	-108.8671	-104.262	-4.60517	0.07471072
41740	-108.5573	-103.9522	-4.60517	0.09251454
41750	-108.8852	-104.2801	-4.60517	0.1056645
41760	-109.3305	-104.7254	-4.60517	0.1148883
41770	-108.9758	-104.3707	-4.60517	0.1078427
41780	-108.8909	-104.2858	-4.60517	0.1058086
41790	-108.5424	-103.9373	-4.60517	0.08838167
41800	-108.9238	-104.3186	-4.60517	0.1066198
41810	-108.8528	-104.2476	-4.60517	0.07501415
41820	-108.5543	-103.9492	-4.60517	0.08615117
41830	-108.5421	-103.937	-4.60517	0.08854193
41840	-108.8442	-104.2391	-4.60517	0.1045956
41850	-109.4245	-104.8193	-4.60517	0.06623552
41860	-109.7805	-105.1753	-4.60517	0.1220722
41870	-108.5791	-103.974	-4.60517	0.0943957
41880	-109.5229	-104.9177	-4.60517	0.1181257
41890	-108.7835	-104.1783	-4.60517	0.1028814
41900	-109.4728	-104.8677	-4.60517	0.1173109
41910	-108.6865	-104.0813	-4.60517	0.07933059
41920	-109.5095	-104.9043	-4.60517	0.1179093
41930	-109.9954	-105.3903	-4.60517	0.06052801
41940	-108.5647	-103.9595	-4.60517	0.09323782
41950	-108.682	-104.0768	-4.60517	0.09949187
41960	-108.5634	-103.9582	-4.60517	0.08524453
41970	-108.6308	-104.0256	-4.60517	0.09733007
41980	-109.0222	-104.4171	-4.60517	0.07181934
41990	-112.4346	-107.8294	-4.60517	0.1521209
42000	-108.6717	-104.0665	-4.60517	0.09909152
42010	-109.569	-104.9638	-4.60517	0.1188599
42020	-108.5422	-103.9371	-4.60517	0.08848132
42030	-108.8886	-104.2834	-4.60517	0.1057503
42040	-108.841	-104.2358	-4.60517	0.0752704
42050	-109.3836	-104.7784	-4.60517	0.06672271
42060	-109.2846	-104.6794	-4.60517	0.06796437
42070	-111.7945	-107.1894	-4.60517	0.1458712
42080	-108.5452	-103.9401	-4.60517	0.09074151
42090	-110.764	-106.1589	-4.60517	0.1347618
42100	-108.5602	-103.955	-4.60517	0.09281542
42110	-110.6289	-106.0237	-4.60517	0.1331733
42120	-109.0647	-104.4595	-4.60517	0.07112441
42130	-108.5948	-103.9897	-4.60517	0.08310426
42140	-108.5785	-103.9733	-4.60517	0.08409835
42150	-108.9747	-104.3695	-4.60517	0.07264042
42160	-108.6456	-104.0404	-4.60517	0.0807812
42170	-109.1495	-104.5444	-4.60517	0.1115181
42180	-108.5444	-103.9393	-4.60517	0.09054561
42190	-109.0733	-104.4681	-4.60517	0.1099703
42200	-108.7625	-104.1573	-4.60517	0.102244
42210	-110.8111	-106.206	-4.60517	0.1353068
42220	-108.5512	-103.946	-4.60517	0.08653969
42230	-109.7036	-105.0985	-4.60517	0.06322664
42240	-108.8752	-104.2701	-4.60517	0.1054093
42250	-109.5425	-104.9374	-4.60517	0.1184406
42260	-109.214	-104.6089	-4.60517	0.06891008
42270	-108.5486	-103.9434	-4.60517	0.09136966
42280	-109.0412	-104.436	-4.60517	0.1092906
42290	-110.6698	-106.0646	-4.60517	0.133658
42300	-110.9098	-106.3046	-4.60517	0.05384973
42310	-108.6105	-104.0053	-4.60517	0.09630966
42320	-109.4649	-104.8597	-4.60517	0.1171794
42330	-108.5931	-103.9879	-4.60517	0.08320384
42340	-108.6616	-104.0564	-4.60517	0.09868369
42350	-108.7919	-104.1867	-4.60517	0.1031281
42360	-111.8073	-107.2021	-4.60517	0.04884001
42370	-108.5505	-103.9454	-4.60517	0.08663318
42380	-109.3581	-104.7529	-4.60517	0.1153711
42390	-108.7535	-104.1483	-4.60517	0.07737041
42400	-108.6013	-103.9961	-4.60517	0.09580288
42410	-108.6806	-104.0754	-4.60517	0.09943794
42420	-110.933	-106.3278	-4.60517	0.05370482
42430	-108.8115	-104.2063	-4.60517	0.1036924
42440	-111.8324	-107.2272	-4.60517	0.1462524
42450	-109.1339	-104.5287	-4.60517	0.07005812
42460	-108.6219	-104.0168	-4.60517	0.09690117
42470	-108.726	-104.1208	-4.60517	0.1010669
42480	-109.7637	-105.1585	-4.60517	0.1218256
42490	-111.1563	-106.5511	-4.60517	0.1391786
42500	-108.7023	-104.0972	-4.60517	0.07882866
42510	-108.5814	-103.9763	-4.60517	0.08390204
42520	-109.2771	-104.6719	-4.60517	0.1139316
42530	-108.5993	-103.9942	-4.60517	0.08286066
42540	-108.5957	-103.9906	-4.60517	0.08305421
42550	-108.7807	-104.1755	-4.60517	0.1027986
42560	-109.3826	-104.7775	-4.60517	0.06673448
42570	-108.8878	-104.2826	-4.60517	0.1057302
42580	-108.8889	-104.2838	-4.60517	0.1057585
42590	-109.1995	-104.5943	-4.60517	0.06911197
42600	-108.989	-104.3838	-4.60517	0.1081417
42610	-108.5683	-103.9632	-4.60517	0.09355992
42620	-109.4427	-104.8376	-4.60517	0.06602234
42630	-108.7583	-104.1531	-4.60517	0.07724514
42640	-109.2657	-104.6605	-4.60517	0.1137234
42650	-108.5416	-103.9365	-4.60517	0.08916337
42660	-108.5694	-103.9642	-4.60517	0.08475048
42670	-108.5817	-103.9765	-4.60517	0.08388566
42680	-110.6374	-106.0322	-4.60517	0.1332738
42690	-108.543	-103.9378	-4.60517	0.09011887
42700	-108.7857	-104.1805	-4.60517	0.1029474
42710	-108.6201	-104.0149	-4.60517	0.09680874
42720	-108.7058	-104.1006	-4.60517	0.1003682
42730	-108.6037	-103.9985	-4.60517	0.09593788
42740	-108.5471	-103.9419	-4.60517	0.08716923
42750	-108.5512	-103.946	-4.60517	0.08654767
42760	-108.696	-104.0908	-4.60517	0.1000152
42770	-108.7016	-104.0965	-4.60517	0.1002194
42780	-108.8965	-104.2914	-4.60517	0.0741106
42790	-108.5552	-103.95	-4.60517	0.09226937
42800	-108.5501	-103.9449	-4.60517	0.08669924
42810	-108.5509	-103.9457	-4.60517	0.08658607
42820	-109.2229	-104.6177	-4.60517	0.1129291
42830	-108.5977	-103.9926	-4.60517	0.08294587
42840	-108.7364	-104.1312	-4.60517	0.1014109
42850	-111.9227	-107.3176	-4.60517	0.1471558
42860	-108.5577	-103.9525	-4.60517	0.08578668
42870	-108.5542	-103.949	-4.60517	0.09214747
42880	-109.2633	-104.6581	-4.60517	0.06824359
42890	-108.8066	-104.2015	-4.60517	0.103555
42900	-108.754	-104.1488	-4.60517	0.1019776
42910	-109.102	-104.4968	-4.60517	0.07053968
42920	-109.1773	-104.5722	-4.60517	0.06942529
42930	-108.767	-104.1618	-4.60517	0.102382
42940	-111.3588	-106.7536	-4.60517	0.1413611
42950	-108.6803	-104.0751	-4.60517	0.09942569
42960	-109.1213	-104.5161	-4.60517	0.1109557
42970	-109.1765	-104.5713	-4.60517	0.1120446
42980	-109.2986	-104.6934	-4.60517	0.06778286
42990	-108.7428	-104.1376	-4.60517	0.07765821
43000	-109.6949	-105.0897	-4.60517	0.06331369
43010	-109.498	-104.8928	-4.60517	0.06539303
43020	-108.8993	-104.2941	-4.60517	0.1060188
43030	-108.8262	-104.221	-4.60517	0.1041039
43040	-108.994	-104.3888	-4.60517	0.1082544
43050	-108.8777	-104.2725	-4.60517	0.07449187
43060	-109.4763	-104.8711	-4.60517	0.1173669
43070	-108.776	-104.1709	-4.60517	0.1026582
43080	-108.7552	-104.15	-4.60517	0.07732604
43090	-108.6702	-104.065	-4.60517	0.09903115
43100	-109.7064	-105.1012	-4.60517	0.120974
43110	-108.6625	-104.0573	-4.60517	0.08014973
43120	-108.5908	-103.9856	-4.60517	0.08333244
43130	-108.5416	-103.9365	-4.60517	0.08907123
43140	-108.5998	-103.9947	-4.60517	0.08283425
43150	-108.7912	-104.1861	-4.60517	0.1031099
43160	-108.5561	-103.9509	-4.60517	0.0923725
43170	-109.7565	-105.1513	-4.60517	0.121719
43180	-108.6411	-104.036	-4.60517	0.08095681
43190	-108.5657	-103.9605	-4.60517	0.08504749
43200	-108.8968	-104.2916	-4.60517	0.1059552
43210	-109.3969	-104.7917	-4.60517	0.06656263
43220	-109.7	-105.0948	-4.60517	0.06326317
43230	-108.6738	-104.0686	-4.60517	0.07975426
43240	-108.5559	-103.9508	-4.60517	0.09235732
43250	-108.6325	-104.0273	-4.60517	0.08130814
43260	-108.5433	-103.9381	-4.60517	0.08805482
43270	-108.6338	-104.0287	-4.60517	0.08125302
43280	-108.6196	-104.0145	-4.60517	0.08186762
43290	-108.7627	-104.1576	-4.60517	0.1022517
43300	-109.0448	-104.4397	-4.60517	0.1093681
43310	-108.5723	-103.9671	-4.60517	0.093883
43320	-110.137	-105.5318	-4.60517	0.1270179
43330	-109.8129	-105.2077	-4.60517	0.1225434
43340	-109.2562	-104.651	-4.60517	0.1135492
43350	-108.5419	-103.9368	-4.60517	0.08958608
43360	-109.973	-105.3678	-4.60517	0.1248044
43370	-108.7694	-104.1642	-4.60517	0.07695848
43380	-108.6291	-104.0239	-4.60517	0.09724852
43390	-108.7556	-104.1504	-4.60517	0.1020296
43400	-108.5558	-103.9506	-4.60517	0.09233895
43410	-108.5493	-103.9441	-4.60517	0.09148452
43420	-110.0123	-105.4072	-4.60517	0.06038286
43430	-108.546	-103.9408	-4.60517	0.08738046
43440	-108.9515	-104.3463	-4.60517	0.07306053
43450	-108.5417	-103.9365	-4.60517	0.08902377
43460	-109.0249	-104.4198	-4.60517	0.1089385
43470	-110.0971	-105.4919	-4.60517	0.1264879
43480	-108.7713	-104.1662	-4.60517	0.1025159
43490	-110.3434	-105.7382	-4.60517	0.12968
43500	-108.7527	-104.1476	-4.60517	0.1019386
43510	-110.516	-105.9108	-4.60517	0.05646961
43520	-112.8164	-108.2112	-4.60517	0.04428287
43530	-109.4653	-104.8601	-4.60517	0.1171868
43540	-108.6071	-104.002	-4.60517	0.09613034
43550	-108.9786	-104.3734	-4.60517	0.07257114
43560	-109.5306	-104.9254	-4.60517	0.1182492
43570	-108.6948	-104.0896	-4.60517	0.07906356
43580	-108.6526	-104.0474	-4.60517	0.08051377
43590	-108.7716	-104.1664	-4.60517	0.07690125
43600	-108.573	-103.9678	-4.60517	0.08447995
43610	-112.14	-107.5348	-4.60517	0.04723474
43620	-108.5419	-103.9367	-4.60517	0.08956352
43630	-108.5431	-103.938	-4.60517	0.08810268
43640	-108.5612	-103.956	-4.60517	0.08544251
43650	-108.5799	-103.9748	-4.60517	0.08400094
43660	-108.5872	-103.982	-4.60517	0.0835465
43670	-108.6572	-104.052	-4.60517	0.09849993
43680	-108.9469	-104.3417	-4.60517	0.1071706
43690	-108.6444	-104.0392	-4.60517	0.09795066
43700	-109.1859	-104.5807	-4.60517	0.112226
43710	-108.5471	-103.9419	-4.60517	0.09110719
43720	-109.0592	-104.454	-4.60517	0.1096735
43730	-108.5454	-103.9403	-4.60517	0.090782
43740	-108.5512	-103.946	-4.60517	0.0865458
43750	-108.7933	-104.1881	-4.60517	0.0763654
43760	-108.7644	-104.1593	-4.60517	0.0770846
43770	-108.6674	-104.0623	-4.60517	0.09892172
43780	-108.7111	-104.1059	-4.60517	0.07856247
43790	-108.5958	-103.9907	-4.60517	0.09548344
43800	-108.5502	-103.945	-4.60517	0.08668304
43810	-108.543	-103.9379	-4.60517	0.09012601
43820	-108.5417	-103.9365	-4.60517	0.08934332
43830	-108.5523	-103.9471	-4.60517	0.08640055
43840	-108.5677	-103.9625	-4.60517	0.08488585
43850	-110.5481	-105.943	-4.60517	0.05624333
43860	-108.6292	-104.0241	-4.60517	0.09725508
43870	-108.8012	-104.196	-4.60517	0.07617618
43880	-108.7149	-104.1097	-4.60517	0.1006869
43890	-109.4277	-104.8225	-4.60517	0.1165597
43900	-108.5499	-103.9447	-4.60517	0.09157745
43910	-108.5423	-103.9371	-4.60517	0.08844834
43920	-108.841	-104.2358	-4.60517	0.0752708
43930	-109.1238	-104.5186	-4.60517	0.1110052
43940	-109.1855	-104.5803	-4.60517	0.1122181
43950	-108.5945	-103.9893	-4.60517	0.09540252
43960	-110.9293	-106.3242	-4.60517	0.1366561
43970	-109.4371	-104.8319	-4.60517	0.116718
43980	-109.618	-105.0128	-4.60517	0.1196264
43990	-109.0984	-104.4933	-4.60517	0.0705946
44000	-108.9358	-104.3306	-4.60517	0.1069082
44010	-108.5446	-103.9395	-4.60517	0.08767372
44020	-108.9292	-104.324	-4.60517	0.07347671
44030	-109.0257	-104.4205	-4.60517	0.07176108
44040	-109.1508	-104.5456	-4.60517	0.1115427
44050	-108.7886	-104.1835	-4.60517	0.1030339
44060	-108.9845	-104.3793	-4.60517	0.108039
44070	-108.5561	-103.9509	-4.60517	0.09237086
44080	-108.5512	-103.946	-4.60517	0.0917573
44090	-110.6935	-106.0883	-4.60517	0.1339369
44100	-108.5897	-103.9846	-4.60517	0.09510708
44110	-108.7337	-104.1286	-4.60517	0.1013247
44120	-108.9107	-104.3055	-4.60517	0.07383241
44130	-108.5826	-103.9775	-4.60517	0.09463909
44140	-108.5977	-103.9925	-4.60517	0.09559287
44150	-109.0237	-104.4185	-4.60517	0.0717946
44160	-108.5466	-103.9414	-4.60517	0.09101682
44170	-109.4381	-104.8329	-4.60517	0.1167344
