Iteration	Posterior	Likelihood	Prior	birth_rate
25860	-108.6701	-104.065	-4.60517	0.07988069
25870	-108.6138	-104.0086	-4.60517	0.09648581
25880	-108.5741	-103.9689	-4.60517	0.09401947
25890	-108.5887	-103.9835	-4.60517	0.09504048
25900	-109.1128	-104.5076	-4.60517	0.1107829
25910	-109.8667	-105.2616	-4.60517	0.123316
25920	-108.5963	-103.9911	-4.60517	0.08302488
25930	-108.6325	-104.0274	-4.60517	0.09741095
25940	-109.3035	-104.6983	-4.60517	0.114407
25950	-109.8281	-105.223	-4.60517	0.1227632
25960	-108.9229	-104.3177	-4.60517	0.073596
25970	-109.4809	-104.8757	-4.60517	0.0655856
25980	-108.5417	-103.9365	-4.60517	0.08933309
25990	-109.1584	-104.5532	-4.60517	0.1116918
26000	-108.7789	-104.1737	-4.60517	0.1027437
26010	-108.6453	-104.0401	-4.60517	0.09798946
26020	-108.6324	-104.0272	-4.60517	0.09740602
26030	-108.8302	-104.225	-4.60517	0.07550963
26040	-108.7716	-104.1665	-4.60517	0.1025247
26050	-108.6512	-104.046	-4.60517	0.09824573
26060	-110.6122	-106.0071	-4.60517	0.1329745
26070	-110.1237	-105.5185	-4.60517	0.1268421
26080	-108.5453	-103.9401	-4.60517	0.08752463
26090	-109.0667	-104.4615	-4.60517	0.1098312
26100	-108.6569	-104.0517	-4.60517	0.08035419
26110	-108.5461	-103.9409	-4.60517	0.09091363
26120	-108.6087	-104.0035	-4.60517	0.08238261
26130	-108.7607	-104.1555	-4.60517	0.07718129
26140	-108.7213	-104.1161	-4.60517	0.1009062
26150	-108.8391	-104.2339	-4.60517	0.07531128
26160	-108.6992	-104.094	-4.60517	0.07892629
26170	-108.8417	-104.2365	-4.60517	0.1045259
26180	-108.6202	-104.0151	-4.60517	0.09681489
26190	-109.2516	-104.6465	-4.60517	0.1134646
26200	-109.5387	-104.9336	-4.60517	0.1183794
26210	-109.1335	-104.5283	-4.60517	0.1111996
26220	-108.5417	-103.9365	-4.60517	0.08904692
26230	-108.5605	-103.9553	-4.60517	0.09284172
26240	-108.6665	-104.0614	-4.60517	0.080007
26250	-109.0063	-104.4011	-4.60517	0.1085286
26260	-108.7005	-104.0953	-4.60517	0.07888524
26270	-108.6703	-104.0651	-4.60517	0.09903582
26280	-108.7936	-104.1884	-4.60517	0.07635844
26290	-108.5743	-103.9692	-4.60517	0.08438316
26300	-109.487	-104.8818	-4.60517	0.1175428
26310	-109.0364	-104.4312	-4.60517	0.0715834
26320	-109.2847	-104.6795	-4.60517	0.1140692
26330	-108.7058	-104.1006	-4.60517	0.07872364
26340	-108.5878	-103.9826	-4.60517	0.08351092
26350	-108.5525	-103.9474	-4.60517	0.08636982
26360	-108.5851	-103.9799	-4.60517	0.09480302
26370	-111.1289	-106.5238	-4.60517	0.1388788
26380	-109.0934	-104.4882	-4.60517	0.07067309
26390	-109.0257	-104.4205	-4.60517	0.1089552
26400	-110.4862	-105.881	-4.60517	0.1314521
26410	-108.5416	-103.9365	-4.60517	0.0891883
26420	-108.5496	-103.9445	-4.60517	0.09153774
26430	-108.5417	-103.9365	-4.60517	0.08900319
26440	-108.5864	-103.9813	-4.60517	0.08359047
26450	-108.5425	-103.9374	-4.60517	0.08992851
26460	-108.8678	-104.2626	-4.60517	0.07469747
26470	-109.6834	-105.0782	-4.60517	0.1206279
26480	-108.8994	-104.2943	-4.60517	0.07405332
26490	-109.1528	-104.5477	-4.60517	0.111583
26500	-108.7396	-104.1344	-4.60517	0.1015172
26510	-110.6374	-106.0322	-4.60517	0.1332744
26520	-108.7464	-104.1412	-4.60517	0.1017372
26530	-108.544	-103.9388	-4.60517	0.09042628
26540	-108.5417	-103.9365	-4.60517	0.08903149
26550	-108.5557	-103.9505	-4.60517	0.08599988
26560	-108.5644	-103.9592	-4.60517	0.09321606
26570	-108.5591	-103.9539	-4.60517	0.08564789
26580	-108.5487	-103.9435	-4.60517	0.09138746
26590	-108.6093	-104.0042	-4.60517	0.08235272
26600	-109.5375	-104.9324	-4.60517	0.06495566
26610	-108.5533	-103.9481	-4.60517	0.09203938
26620	-108.6225	-104.0173	-4.60517	0.09692752
26630	-108.6867	-104.0815	-4.60517	0.09967097
26640	-108.8325	-104.2274	-4.60517	0.07545705
26650	-108.6521	-104.0469	-4.60517	0.09828478
26660	-108.9473	-104.3422	-4.60517	0.07313694
26670	-109.1126	-104.5074	-4.60517	0.1107793
26680	-109.8122	-105.207	-4.60517	0.1225332
26690	-108.6996	-104.0945	-4.60517	0.07891295
26700	-109.6002	-104.995	-4.60517	0.06428427
26710	-108.9087	-104.3035	-4.60517	0.1062515
26720	-109.9812	-105.3761	-4.60517	0.1249184
26730	-109.2487	-104.6435	-4.60517	0.1134108
26740	-108.5418	-103.9366	-4.60517	0.08879295
26750	-108.5819	-103.9767	-4.60517	0.09458935
26760	-108.56	-103.9548	-4.60517	0.08555989
26770	-109.3274	-104.7222	-4.60517	0.1148321
26780	-110.8521	-106.2469	-4.60517	0.1357773
26790	-108.9305	-104.3253	-4.60517	0.07345223
26800	-108.5416	-103.9365	-4.60517	0.08909246
26810	-109.2379	-104.6328	-4.60517	0.06858338
26820	-108.8295	-104.2243	-4.60517	0.07552442
26830	-108.8869	-104.2817	-4.60517	0.07430429
26840	-108.7532	-104.1481	-4.60517	0.1019543
26850	-108.5875	-103.9823	-4.60517	0.09496264
26860	-108.543	-103.9379	-4.60517	0.08813229
26870	-108.7509	-104.1458	-4.60517	0.1018819
26880	-109.055	-104.4498	-4.60517	0.1095851
26890	-108.6386	-104.0334	-4.60517	0.09769157
26900	-108.5693	-103.9642	-4.60517	0.09364325
26910	-108.9706	-104.3654	-4.60517	0.0727142
26920	-109.5898	-104.9846	-4.60517	0.1191881
26930	-108.8746	-104.2694	-4.60517	0.1053924
26940	-110.4562	-105.851	-4.60517	0.1310837
26950	-108.7088	-104.1036	-4.60517	0.1004732
26960	-109.903	-105.2978	-4.60517	0.1238291
26970	-109.0349	-104.4298	-4.60517	0.1091554
26980	-108.8924	-104.2872	-4.60517	0.1058449
26990	-108.547	-103.9418	-4.60517	0.08719473
27000	-108.6886	-104.0834	-4.60517	0.09974
27010	-108.569	-103.9639	-4.60517	0.09361921
27020	-108.5932	-103.9881	-4.60517	0.08319329
27030	-109.1962	-104.591	-4.60517	0.1124243
27040	-110.3952	-105.79	-4.60517	0.05734283
27050	-108.5438	-103.9386	-4.60517	0.08790544
27060	-108.7429	-104.1377	-4.60517	0.07765657
27070	-108.7556	-104.1505	-4.60517	0.07731412
27080	-108.5417	-103.9365	-4.60517	0.08925034
27090	-108.7722	-104.1671	-4.60517	0.07688576
27100	-109.9593	-105.3541	-4.60517	0.1246157
27110	-108.6894	-104.0842	-4.60517	0.09977002
27120	-109.6378	-105.0327	-4.60517	0.1199332
27130	-108.5706	-103.9655	-4.60517	0.08465581
27140	-108.8183	-104.2132	-4.60517	0.07577727
27150	-108.577	-103.9718	-4.60517	0.08419644
27160	-108.5736	-103.9684	-4.60517	0.09398156
27170	-109.5353	-104.9302	-4.60517	0.118325
27180	-108.6745	-104.0693	-4.60517	0.07973082
27190	-108.6017	-103.9965	-4.60517	0.08273833
27200	-108.843	-104.2378	-4.60517	0.07522648
27210	-108.9221	-104.3169	-4.60517	0.1065785
27220	-108.9177	-104.3125	-4.60517	0.07369673
27230	-108.6033	-103.9981	-4.60517	0.09591561
27240	-108.6107	-104.0055	-4.60517	0.08228693
27250	-109.2145	-104.6093	-4.60517	0.1127708
27260	-108.582	-103.9768	-4.60517	0.08386873
27270	-108.6177	-104.0125	-4.60517	0.08195786
27280	-108.5463	-103.9411	-4.60517	0.09095362
27290	-109.2378	-104.6327	-4.60517	0.06858471
27300	-108.7207	-104.1155	-4.60517	0.07828126
27310	-108.6009	-103.9958	-4.60517	0.09578179
27320	-109.0578	-104.4526	-4.60517	0.07123481
27330	-108.5765	-103.9713	-4.60517	0.08423365
27340	-108.5433	-103.9381	-4.60517	0.09021411
27350	-108.5461	-103.9409	-4.60517	0.08735406
27360	-108.6735	-104.0683	-4.60517	0.09916176
27370	-110.0541	-105.4489	-4.60517	0.1259108
27380	-108.5424	-103.9372	-4.60517	0.08986266
27390	-108.6164	-104.0112	-4.60517	0.09662003
27400	-109.9606	-105.3554	-4.60517	0.1246329
27410	-108.5439	-103.9387	-4.60517	0.08787873
27420	-108.5416	-103.9365	-4.60517	0.0891461
27430	-109.336	-104.7308	-4.60517	0.0673086
27440	-108.6696	-104.0645	-4.60517	0.09900913
27450	-109.525	-104.9199	-4.60517	0.11816
27460	-108.5501	-103.945	-4.60517	0.09161092
27470	-108.6407	-104.0355	-4.60517	0.08097447
27480	-109.1468	-104.5416	-4.60517	0.1114641
27490	-108.9141	-104.3089	-4.60517	0.1063836
27500	-108.6267	-104.0215	-4.60517	0.09713443
27510	-108.7477	-104.1425	-4.60517	0.1017775
27520	-108.8908	-104.2856	-4.60517	0.1058059
27530	-109.2209	-104.6158	-4.60517	0.1128931
27540	-110.8096	-106.2045	-4.60517	0.05448619
27550	-108.6055	-104.0003	-4.60517	0.09604009
27560	-108.5835	-103.9784	-4.60517	0.09470021
27570	-108.9191	-104.314	-4.60517	0.1065065
27580	-108.5906	-103.9854	-4.60517	0.09515957
27590	-109.9283	-105.3231	-4.60517	0.06111642
27600	-108.5452	-103.94	-4.60517	0.09073362
27610	-109.0453	-104.4402	-4.60517	0.07143688
27620	-108.852	-104.2468	-4.60517	0.1048015
27630	-110.2705	-105.6654	-4.60517	0.1287549
27640	-108.856	-104.2508	-4.60517	0.07494617
27650	-108.5447	-103.9396	-4.60517	0.09062399
27660	-108.756	-104.1508	-4.60517	0.07730505
27670	-108.7894	-104.1842	-4.60517	0.07645998
27680	-108.9382	-104.333	-4.60517	0.07330755
27690	-108.5561	-103.9509	-4.60517	0.08595263
27700	-108.606	-104.0008	-4.60517	0.09606639
27710	-108.5594	-103.9542	-4.60517	0.08561543
27720	-108.5416	-103.9365	-4.60517	0.08913842
27730	-108.7519	-104.1468	-4.60517	0.1019133
27740	-108.6319	-104.0267	-4.60517	0.09737957
27750	-108.5457	-103.9405	-4.60517	0.0874442
27760	-108.6262	-104.0211	-4.60517	0.09711137
27770	-108.5463	-103.9411	-4.60517	0.09096359
27780	-108.5428	-103.9376	-4.60517	0.08823188
27790	-108.7856	-104.1804	-4.60517	0.1029438
27800	-108.8746	-104.2694	-4.60517	0.07455645
27810	-108.7217	-104.1165	-4.60517	0.10092
27820	-109.1675	-104.5623	-4.60517	0.1118703
27830	-108.6697	-104.0645	-4.60517	0.09901235
27840	-108.5766	-103.9714	-4.60517	0.09420816
27850	-109.398	-104.7929	-4.60517	0.06654898
27860	-108.6926	-104.0874	-4.60517	0.07913387
27870	-108.6986	-104.0934	-4.60517	0.1001093
27880	-108.5463	-103.9411	-4.60517	0.09095472
27890	-108.5684	-103.9633	-4.60517	0.08482495
27900	-108.5577	-103.9525	-4.60517	0.08578371
27910	-109.0493	-104.4441	-4.60517	0.1094627
27920	-108.9189	-104.3137	-4.60517	0.07367339
27930	-109.0442	-104.439	-4.60517	0.1093536
27940	-108.6829	-104.0778	-4.60517	0.07944733
27950	-109.4831	-104.8779	-4.60517	0.1174796
27960	-109.5846	-104.9795	-4.60517	0.1191068
27970	-108.7632	-104.158	-4.60517	0.1022659
27980	-108.5432	-103.938	-4.60517	0.09017869
27990	-108.5944	-103.9892	-4.60517	0.09539582
28000	-108.5468	-103.9417	-4.60517	0.08721689
28010	-108.546	-103.9409	-4.60517	0.09091105
28020	-109.6189	-105.0137	-4.60517	0.1196403
28030	-108.5417	-103.9365	-4.60517	0.08900652
28040	-108.5836	-103.9784	-4.60517	0.094703
28050	-108.8536	-104.2484	-4.60517	0.1048439
28060	-108.543	-103.9379	-4.60517	0.08813568
28070	-108.6245	-104.0193	-4.60517	0.081652
28080	-108.575	-103.9699	-4.60517	0.08433375
28090	-109.1482	-104.543	-4.60517	0.06984668
28100	-108.5581	-103.9529	-4.60517	0.08574595
28110	-108.6908	-104.0856	-4.60517	0.09982361
28120	-108.5788	-103.9737	-4.60517	0.08407339
28130	-109.4933	-104.8881	-4.60517	0.06544551
28140	-108.9805	-104.3754	-4.60517	0.07253727
28150	-108.5435	-103.9384	-4.60517	0.08797423
28160	-110.5833	-105.9782	-4.60517	0.1326287
28170	-110.4278	-105.8227	-4.60517	0.130734
28180	-108.7014	-104.0962	-4.60517	0.07885824
28190	-108.7807	-104.1755	-4.60517	0.1027989
28200	-108.5566	-103.9514	-4.60517	0.09242873
28210	-108.551	-103.9458	-4.60517	0.08656779
28220	-108.751	-104.1458	-4.60517	0.1018829
28230	-109.0364	-104.4312	-4.60517	0.1091859
28240	-108.5946	-103.9894	-4.60517	0.08311728
28250	-108.6196	-104.0144	-4.60517	0.0967829
28260	-109.1767	-104.5715	-4.60517	0.1120484
28270	-108.5445	-103.9393	-4.60517	0.09055987
28280	-108.8635	-104.2583	-4.60517	0.1051047
28290	-108.7188	-104.1136	-4.60517	0.1008204
28300	-108.572	-103.9668	-4.60517	0.09385813
28310	-109.7581	-105.1529	-4.60517	0.1217432
28320	-108.5706	-103.9654	-4.60517	0.084658
28330	-110.5145	-105.9093	-4.60517	0.1317971
28340	-109.7644	-105.1593	-4.60517	0.1218365
28350	-109.6787	-105.0736	-4.60517	0.1205577
28360	-108.7388	-104.1337	-4.60517	0.1014922
28370	-108.7978	-104.1926	-4.60517	0.07625772
28380	-108.5473	-103.9421	-4.60517	0.09115504
28390	-110.0062	-105.401	-4.60517	0.1252607
28400	-108.9187	-104.3135	-4.60517	0.07367656
28410	-108.5433	-103.9381	-4.60517	0.09020531
28420	-108.7681	-104.1629	-4.60517	0.1024157
28430	-108.688	-104.0828	-4.60517	0.09971814
28440	-108.6621	-104.057	-4.60517	0.0801637
28450	-108.737	-104.1318	-4.60517	0.1014325
28460	-109.6283	-105.0231	-4.60517	0.1197866
28470	-109.1194	-104.5142	-4.60517	0.1109171
28480	-109.1849	-104.5798	-4.60517	0.1122081
28490	-108.5619	-103.9567	-4.60517	0.0853778
28500	-108.7975	-104.1924	-4.60517	0.07626356
28510	-109.7976	-105.1925	-4.60517	0.1223218
28520	-108.9499	-104.3448	-4.60517	0.1072427
28530	-108.678	-104.0728	-4.60517	0.09933671
28540	-109.6343	-105.0291	-4.60517	0.1198792
28550	-108.6065	-104.0013	-4.60517	0.09609423
28560	-108.9004	-104.2952	-4.60517	0.1060449
28570	-108.8084	-104.2033	-4.60517	0.1036064
28580	-108.5611	-103.956	-4.60517	0.09290714
28590	-110.2086	-105.6034	-4.60517	0.05876797
28600	-108.8769	-104.2717	-4.60517	0.07450909
28610	-108.6598	-104.0546	-4.60517	0.09860917
28620	-108.7175	-104.1123	-4.60517	0.1007776
28630	-108.5523	-103.9471	-4.60517	0.0919062
28640	-109.4754	-104.8702	-4.60517	0.06564804
28650	-108.9555	-104.3503	-4.60517	0.1073717
28660	-110.1378	-105.5326	-4.60517	0.1270292
28670	-109.2724	-104.6672	-4.60517	0.1138449
28680	-108.5722	-103.967	-4.60517	0.09387464
28690	-109.205	-104.5999	-4.60517	0.1125921
28700	-109.1871	-104.5819	-4.60517	0.06928622
28710	-108.8737	-104.2685	-4.60517	0.0745742
28720	-109.3641	-104.759	-4.60517	0.1154758
28730	-109.667	-105.0618	-4.60517	0.1203788
28740	-108.9949	-104.3897	-4.60517	0.1082743
28750	-108.5708	-103.9656	-4.60517	0.08464607
28760	-108.6403	-104.0351	-4.60517	0.08098949
28770	-110.3287	-105.7235	-4.60517	0.1294941
28780	-108.5936	-103.9884	-4.60517	0.09534897
28790	-108.5853	-103.9802	-4.60517	0.0948217
28800	-108.7809	-104.1757	-4.60517	0.07666802
28810	-108.5826	-103.9774	-4.60517	0.08382857
28820	-110.1754	-105.5702	-4.60517	0.05903223
28830	-108.7397	-104.1345	-4.60517	0.1015208
28840	-109.361	-104.7558	-4.60517	0.1154213
28850	-110.1818	-105.5766	-4.60517	0.1276072
28860	-111.1954	-106.5902	-4.60517	0.05212961
28870	-108.6413	-104.0361	-4.60517	0.09781302
28880	-109.0895	-104.4843	-4.60517	0.1103072
28890	-108.9337	-104.3285	-4.60517	0.1068567
28900	-109.2118	-104.6066	-4.60517	0.06894134
28910	-108.5598	-103.9546	-4.60517	0.08557858
28920	-108.7538	-104.1486	-4.60517	0.07736236
28930	-108.563	-103.9578	-4.60517	0.09308379
28940	-108.5932	-103.988	-4.60517	0.09532219
28950	-108.6601	-104.0549	-4.60517	0.09862143
28960	-108.7641	-104.159	-4.60517	0.1022953
28970	-108.6365	-104.0313	-4.60517	0.09759543
28980	-108.6776	-104.0725	-4.60517	0.09932371
28990	-108.563	-103.9578	-4.60517	0.08527977
29000	-108.6562	-104.0511	-4.60517	0.09846073
29010	-108.5524	-103.9472	-4.60517	0.09192617
29020	-108.7028	-104.0976	-4.60517	0.07881445
29030	-108.7721	-104.1669	-4.60517	0.1025384
29040	-108.6651	-104.06	-4.60517	0.09882853
29050	-108.7022	-104.097	-4.60517	0.1002394
29060	-111.2006	-106.5954	-4.60517	0.1396607
29070	-109.1192	-104.514	-4.60517	0.07027822
29080	-108.6486	-104.0434	-4.60517	0.09813421
29090	-108.5478	-103.9426	-4.60517	0.09124094
29100	-108.6042	-103.999	-4.60517	0.09596701
29110	-110.426	-105.8208	-4.60517	0.1307112
29120	-108.6364	-104.0312	-4.60517	0.08114777
29130	-108.9024	-104.2973	-4.60517	0.106096
29140	-108.5924	-103.9872	-4.60517	0.08324092
29150	-108.5728	-103.9676	-4.60517	0.0844927
29160	-108.6464	-104.0413	-4.60517	0.08074818
29170	-108.5416	-103.9365	-4.60517	0.08911737
29180	-108.5457	-103.9405	-4.60517	0.09083723
29190	-109.1573	-104.5522	-4.60517	0.06971314
29200	-109.1105	-104.5053	-4.60517	0.1107363
29210	-108.7009	-104.0957	-4.60517	0.1001934
29220	-108.8573	-104.2521	-4.60517	0.1049427
29230	-108.5419	-103.9367	-4.60517	0.08874124
29240	-111.5419	-106.9368	-4.60517	0.1432853
29250	-108.614	-104.0089	-4.60517	0.08212632
29260	-109.0819	-104.4767	-4.60517	0.07085237
29270	-110.2703	-105.6651	-4.60517	0.128752
29280	-109.727	-105.1219	-4.60517	0.1212827
29290	-108.7264	-104.1212	-4.60517	0.07811614
29300	-108.5572	-103.9521	-4.60517	0.08583234
29310	-108.6951	-104.09	-4.60517	0.09998411
29320	-110.6592	-106.054	-4.60517	0.1335321
29330	-108.6419	-104.0367	-4.60517	0.09783848
29340	-108.575	-103.9698	-4.60517	0.09408825
29350	-108.6134	-104.0082	-4.60517	0.08215613
29360	-108.5869	-103.9817	-4.60517	0.09492421
29370	-108.5561	-103.9509	-4.60517	0.08595352
29380	-108.631	-104.0259	-4.60517	0.08136988
29390	-109.7229	-105.1177	-4.60517	0.1212213
29400	-108.8698	-104.2646	-4.60517	0.1052691
29410	-108.9383	-104.3331	-4.60517	0.1069668
29420	-108.7963	-104.1911	-4.60517	0.1032567
29430	-108.741	-104.1358	-4.60517	0.1015611
29440	-109.1601	-104.5549	-4.60517	0.06967313
29450	-108.5417	-103.9365	-4.60517	0.08902619
29460	-108.6037	-103.9986	-4.60517	0.08263101
29470	-108.5538	-103.9486	-4.60517	0.09210076
29480	-108.6865	-104.0814	-4.60517	0.07932949
29490	-109.6575	-105.0524	-4.60517	0.120235
29500	-108.6299	-104.0248	-4.60517	0.08141629
29510	-108.5423	-103.9372	-4.60517	0.08982749
29520	-108.9662	-104.361	-4.60517	0.1076208
29530	-109.0599	-104.4547	-4.60517	0.0712009
29540	-108.8449	-104.2397	-4.60517	0.1046123
29550	-108.6439	-104.0387	-4.60517	0.08084807
29560	-108.5435	-103.9383	-4.60517	0.0879816
29570	-108.5995	-103.9944	-4.60517	0.09570087
29580	-109.1349	-104.5297	-4.60517	0.07004319
29590	-111.3788	-106.7736	-4.60517	0.05109203
29600	-109.323	-104.7179	-4.60517	0.1147556
29610	-108.9875	-104.3823	-4.60517	0.1081066
29620	-108.5597	-103.9545	-4.60517	0.09276269
29630	-109.2935	-104.6883	-4.60517	0.06784898
29640	-108.5419	-103.9367	-4.60517	0.08953339
29650	-108.6491	-104.0439	-4.60517	0.09815726
29660	-108.5634	-103.9582	-4.60517	0.09312135
29670	-108.557	-103.9519	-4.60517	0.09247974
29680	-108.5999	-103.9947	-4.60517	0.08282984
29690	-108.8321	-104.2269	-4.60517	0.1042656
29700	-111.5606	-106.9554	-4.60517	0.1434789
29710	-108.5764	-103.9713	-4.60517	0.08423566
29720	-108.8139	-104.2087	-4.60517	0.0758793
29730	-108.597	-103.9918	-4.60517	0.08298482
29740	-108.549	-103.9438	-4.60517	0.09143189
29750	-108.8235	-104.2184	-4.60517	0.07565924
29760	-109.486	-104.8808	-4.60517	0.117526
29770	-109.075	-104.4698	-4.60517	0.07096091
29780	-110.0906	-105.4855	-4.60517	0.05972286
29790	-108.5552	-103.95	-4.60517	0.0922737
29800	-108.5518	-103.9466	-4.60517	0.09184013
29810	-108.553	-103.9478	-4.60517	0.09200587
29820	-108.9583	-104.3531	-4.60517	0.07293611
29830	-109.2458	-104.6407	-4.60517	0.1133575
29840	-108.6357	-104.0305	-4.60517	0.09755812
29850	-108.6745	-104.0693	-4.60517	0.09920072
29860	-109.9622	-105.3571	-4.60517	0.1246561
29870	-110.373	-105.7678	-4.60517	0.1300519
29880	-109.1769	-104.5717	-4.60517	0.1120522
29890	-108.8333	-104.2281	-4.60517	0.1042977
29900	-108.5495	-103.9444	-4.60517	0.09152247
29910	-109.0029	-104.3977	-4.60517	0.1084527
29920	-109.5209	-104.9157	-4.60517	0.06513833
29930	-109.1866	-104.5814	-4.60517	0.06929384
29940	-109.1908	-104.5857	-4.60517	0.1123216
29950	-109.075	-104.4698	-4.60517	0.1100063
29960	-108.877	-104.2718	-4.60517	0.1054538
29970	-108.5981	-103.993	-4.60517	0.0956194
29980	-108.5417	-103.9365	-4.60517	0.08901284
29990	-109.6081	-105.0029	-4.60517	0.06420105
30000	-108.5564	-103.9513	-4.60517	0.0859184
30010	-108.5437	-103.9385	-4.60517	0.0879361
30020	-108.55	-103.9448	-4.60517	0.09158932
30030	-108.7637	-104.1585	-4.60517	0.07710445
30040	-110.3143	-105.7091	-4.60517	0.1293126
30050	-108.6452	-104.04	-4.60517	0.09798544
30060	-108.5707	-103.9656	-4.60517	0.0937568
30070	-110.0636	-105.4584	-4.60517	0.05994813
30080	-109.7345	-105.1293	-4.60517	0.1213935
30090	-108.6665	-104.0614	-4.60517	0.08000698
30100	-109.0746	-104.4694	-4.60517	0.1099975
30110	-109.4238	-104.8186	-4.60517	0.06624374
30120	-108.7568	-104.1516	-4.60517	0.07728458
30130	-109.2566	-104.6514	-4.60517	0.068333
30140	-108.6073	-104.0021	-4.60517	0.08245211
30150	-109.5827	-104.9775	-4.60517	0.1190762
30160	-108.7056	-104.1005	-4.60517	0.1003625
30170	-108.5476	-103.9425	-4.60517	0.08707902
30180	-108.8904	-104.2852	-4.60517	0.1057954
30190	-110.7658	-106.1606	-4.60517	0.1347824
30200	-109.981	-105.3759	-4.60517	0.1249156
30210	-108.561	-103.9558	-4.60517	0.09289398
30220	-108.8399	-104.2347	-4.60517	0.07529381
30230	-108.8244	-104.2192	-4.60517	0.1040544
30240	-108.7248	-104.1196	-4.60517	0.07816262
30250	-109.0912	-104.4861	-4.60517	0.07070612
30260	-109.3206	-104.7155	-4.60517	0.1147129
30270	-108.7392	-104.134	-4.60517	0.1015026
30280	-108.7836	-104.1784	-4.60517	0.07660239
30290	-108.5586	-103.9534	-4.60517	0.09264503
30300	-109.5698	-104.9646	-4.60517	0.118873
30310	-108.6971	-104.092	-4.60517	0.1000563
30320	-108.9103	-104.3052	-4.60517	0.1062916
30330	-109.4508	-104.8456	-4.60517	0.1169463
30340	-108.6874	-104.0822	-4.60517	0.09969713
30350	-109.5868	-104.9816	-4.60517	0.1191408
30360	-108.5628	-103.9577	-4.60517	0.09307064
30370	-108.543	-103.9379	-4.60517	0.09013133
30380	-108.9403	-104.3352	-4.60517	0.07326688
30390	-108.5972	-103.992	-4.60517	0.08297546
30400	-108.548	-103.9428	-4.60517	0.09127074
30410	-108.7371	-104.1319	-4.60517	0.1014349
30420	-108.7054	-104.1002	-4.60517	0.1003534
30430	-108.6287	-104.0235	-4.60517	0.09722774
30440	-109.5779	-104.9727	-4.60517	0.1190009
30450	-109.4389	-104.8337	-4.60517	0.06606685
30460	-109.8071	-105.2019	-4.60517	0.1224592
30470	-108.713	-104.1079	-4.60517	0.07850479
30480	-108.5439	-103.9387	-4.60517	0.09040862
30490	-108.544	-103.9388	-4.60517	0.08784337
30500	-108.5447	-103.9395	-4.60517	0.09061192
30510	-108.8145	-104.2094	-4.60517	0.1037794
30520	-108.5992	-103.9941	-4.60517	0.08286579
30530	-108.5422	-103.9371	-4.60517	0.08847988
30540	-108.5882	-103.983	-4.60517	0.08348739
30550	-108.5613	-103.9562	-4.60517	0.08543231
30560	-110.2245	-105.6193	-4.60517	0.1281617
30570	-108.5746	-103.9694	-4.60517	0.09405758
30580	-108.697	-104.0918	-4.60517	0.07899517
30590	-108.8501	-104.2449	-4.60517	0.1047508
30600	-108.5546	-103.9494	-4.60517	0.08612611
30610	-108.7329	-104.1277	-4.60517	0.07793229
30620	-108.6264	-104.0212	-4.60517	0.08156799
30630	-108.6144	-104.0093	-4.60517	0.08210844
30640	-108.8245	-104.2193	-4.60517	0.07563707
30650	-108.9825	-104.3773	-4.60517	0.1079937
30660	-108.5538	-103.9486	-4.60517	0.09210587
30670	-109.245	-104.6399	-4.60517	0.06848742
30680	-110.001	-105.3958	-4.60517	0.1251898
30690	-108.6421	-104.0369	-4.60517	0.09784972
30700	-108.5422	-103.937	-4.60517	0.08974752
30710	-108.9184	-104.3132	-4.60517	0.07368253
30720	-108.5812	-103.976	-4.60517	0.0945379
30730	-108.5436	-103.9385	-4.60517	0.08793818
30740	-109.2327	-104.6275	-4.60517	0.06865433
30750	-110.447	-105.8418	-4.60517	0.1309705
30760	-108.7975	-104.1923	-4.60517	0.1032923
30770	-108.5423	-103.9371	-4.60517	0.08843493
30780	-109.5831	-104.978	-4.60517	0.1190831
30790	-108.8326	-104.2274	-4.60517	0.1042795
30800	-108.7552	-104.15	-4.60517	0.07732591
30810	-108.5916	-103.9865	-4.60517	0.09522651
30820	-108.576	-103.9708	-4.60517	0.08426931
30830	-109.0784	-104.4732	-4.60517	0.1100765
30840	-108.8102	-104.205	-4.60517	0.07596556
30850	-109.099	-104.4938	-4.60517	0.07058635
30860	-108.6294	-104.0242	-4.60517	0.09726144
30870	-108.6924	-104.0872	-4.60517	0.09988292
30880	-108.6329	-104.0277	-4.60517	0.08129425
30890	-108.6142	-104.0091	-4.60517	0.09650844
30900	-109.6445	-105.0394	-4.60517	0.06382335
30910	-109.8243	-105.2191	-4.60517	0.1227078
30920	-108.8743	-104.2691	-4.60517	0.1053846
30930	-108.5636	-103.9584	-4.60517	0.0852291
30940	-108.5416	-103.9365	-4.60517	0.08910274
30950	-108.8353	-104.2302	-4.60517	0.1043549
30960	-108.8952	-104.29	-4.60517	0.07413797
30970	-108.7965	-104.1913	-4.60517	0.07628859
30980	-108.5568	-103.9517	-4.60517	0.09245733
30990	-108.6347	-104.0295	-4.60517	0.09751209
31000	-108.7064	-104.1013	-4.60517	0.07870347
31010	-109.6211	-105.0159	-4.60517	0.06406567
31020	-109.0857	-104.4806	-4.60517	0.070792
31030	-108.5747	-103.9695	-4.60517	0.09406539
31040	-111.1038	-106.4986	-4.60517	0.1386024
31050	-108.5422	-103.9371	-4.60517	0.08848308
31060	-108.7348	-104.1296	-4.60517	0.07787993
31070	-109.3227	-104.7175	-4.60517	0.1147498
