Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
275	1	-40.61461	-38.92932	-1.685294	0.03172231	0.4274784	0.3523354	21.85047	1.570045
276	0	-37.46221	-36.93515	-0.5270537	0.01507097	0.2447135	0.1399886	45.99221	2.860696
277	1	-37.16322	-36.61024	-0.5529835	0.003426059	0.06418934	0.1693535	202.3162	2.862805
278	0	-37.85722	-36.65693	-1.200288	0.03135362	0.4241653	0.2180633	22.10741	2.925324
279	1	-37.2697	-36.73557	-0.5341262	0.01049577	0.1800457	0.1503947	66.04064	2.327708
280	0	-37.60799	-36.56217	-1.045822	0.02447528	0.3567994	0.2059192	28.32029	2.828949
281	1	-37.48299	-36.73598	-0.7470126	0.01187805	0.2003694	0.1824769	58.35528	3.070925
282	0	-38.87885	-38.01504	-0.863817	0.0275508	0.3882751	0.1643558	25.15887	1.95935
283	1	-38.14242	-36.6575	-1.484924	0.03848062	0.4834842	0.262105	18.01289	2.721977
284	0	-38.23338	-36.85158	-1.381796	0.02880303	0.4004486	0.2710554	24.06508	2.543796
285	1	-38.32015	-37.05755	-1.262598	0.04062975	0.4995664	0.2035801	17.06009	3.017537
286	0	-41.79309	-39.26057	-2.53252	0.06219172	0.6253899	0.5345343	11.14533	3.676571
287	1	-38.0239	-37.17947	-0.8444381	0.01440093	0.2356978	0.1941072	48.1321	1.948845
288	0	-37.6074	-36.53756	-1.069833	0.02647568	0.3775324	0.2050465	26.18052	2.699454
289	1	-38.14984	-37.24521	-0.9046299	0.006311268	0.114009	0.2311063	109.8269	2.253005
290	0	-37.44124	-36.70242	-0.7388241	0.00733917	0.1308869	0.1929733	94.4449	2.408177
291	1	-38.11457	-36.95593	-1.158646	0.0186436	0.2903462	0.2503065	37.17883	2.43169
292	0	-38.10077	-36.78155	-1.319214	0.04106588	0.5027365	0.2141154	16.87891	2.633157
293	1	-39.49018	-37.63053	-1.859646	0.05991998	0.614658	0.2816351	11.56788	3.293895
294	0	-39.32509	-37.79181	-1.533281	0.04634503	0.5387769	0.2461666	14.95623	3.429146
295	1	-39.74487	-38.0297	-1.715169	0.04024427	0.4967386	0.3218469	17.2235	3.563038
296	0	-39.50922	-38.47193	-1.037285	0.002477272	0.04698057	0.2785764	279.8027	3.426322
297	1	-40.83528	-38.57963	-2.255646	0.04594275	0.5361753	0.5098194	15.08719	2.577774
298	0	-37.72968	-37.14533	-0.5843516	0.01658678	0.264566	0.1451034	41.78915	3.089955
299	1	-38.36245	-37.58912	-0.773326	0.008551281	0.15023	0.1963564	81.0577	1.710673
300	0	-38.87038	-37.21714	-1.653233	0.03416751	0.4487498	0.3296335	20.28673	2.760032
301	1	-38.94323	-37.8127	-1.130526	0.01362902	0.2251236	0.2612305	50.85818	1.848772
302	0	-38.7101	-37.40939	-1.300703	0.02037879	0.3111088	0.2815279	34.01317	3.141428
303	1	-39.26017	-38.96099	-0.2991744	0.007706562	0.1368129	0.1236818	89.94247	1.55204
304	0	-38.61995	-37.90277	-0.7171785	0.01987149	0.3051292	0.1582021	34.88149	1.859228
305	1	-37.84657	-37.10457	-0.7420003	0.004697382	0.08659738	0.200948	147.5603	3.209009
306	0	-41.25965	-39.02061	-2.239045	0.04384209	0.5222117	0.5165277	15.81009	3.267477
307	1	-41.56509	-39.10133	-2.463751	0.06453148	0.6359399	0.4827868	10.74123	3.719517
308	0	-37.43732	-36.92926	-0.5080594	0.01317131	0.2187569	0.1410905	52.62551	2.35232
309	1	-37.98441	-36.80531	-1.179099	0.02376844	0.3492335	0.2376373	29.1625	2.354256
310	0	-37.54915	-36.54281	-1.006341	0.0245403	0.3574889	0.1977659	28.24526	2.594256
311	1	-40.32977	-38.26049	-2.069288	0.05178496	0.5718234	0.3896196	13.38511	3.547638
312	0	-39.26822	-37.42745	-1.840769	0.04072338	0.5002496	0.362458	17.02086	2.431319
313	1	-37.54691	-37.04093	-0.5059839	0.003610024	0.06747747	0.1611587	192.0062	1.96262
314	0	-37.76196	-36.9694	-0.7925642	0.0245696	0.3577994	0.1596355	28.21157	2.442613
315	1	-38.85054	-38.29553	-0.5550137	0.02252361	0.3355932	0.129573	30.77425	3.218041
316	0	-38.53075	-37.80921	-0.7215448	0.01867441	0.2907226	0.1616041	37.11748	3.494783
317	1	-42.52491	-39.16204	-3.362862	0.1134094	0.7775157	0.5948039	6.1119	3.568891
318	0	-39.5036	-37.41798	-2.085623	0.06521122	0.6389133	0.3276171	10.62926	2.327147
319	1	-37.98247	-36.82761	-1.154858	0.03307183	0.4393666	0.2033816	20.95884	3.015763
320	0	-40.7629	-37.98358	-2.779326	0.09801518	0.7451105	0.4124671	7.071835	2.452459
321	1	-44.41148	-40.70792	-3.703555	0.102874	0.7562236	0.9704402	6.737827	1.975726
322	0	-37.7245	-36.63451	-1.089992	0.02855403	0.3980565	0.2031686	24.27493	2.484502
323	1	-43.15681	-40.18716	-2.969645	0.08462329	0.7092508	0.6028395	8.190974	3.902922
324	0	-41.57608	-38.38758	-3.188497	0.1223536	0.7930534	0.440328	5.665113	3.097896
325	1	-38.44046	-37.77347	-0.6669972	0.006777262	0.1217154	0.1810299	102.2754	3.681535
326	0	-39.66559	-38.318	-1.34759	0.02535207	0.3660085	0.2750262	27.34086	3.755125
327	1	-38.57296	-37.27568	-1.297285	0.02431343	0.3550783	0.2653985	28.50882	3.252547
328	0	-40.14782	-38.47366	-1.674158	0.02364804	0.347932	0.3905303	29.31098	2.952478
329	1	-39.73231	-38.93235	-0.7999617	0.01420471	0.233029	0.1861786	48.79699	1.306142
330	0	-38.93103	-37.55692	-1.374114	0.019889	0.3053368	0.3050763	34.85077	2.92891
331	1	-37.19286	-36.50158	-0.6912754	0.01107744	0.1886841	0.1745473	62.57287	2.642992
332	0	-39.62213	-38.35515	-1.266983	0.01136629	0.1929271	0.3091491	60.98271	1.962655
333	1	-38.15248	-37.93056	-0.2219192	0.003060564	0.05761005	0.1222523	226.4769	1.77474
334	0	-39.70908	-37.67741	-2.031673	0.07560957	0.6797875	0.2680054	9.167453	2.852984
335	1	-37.13413	-36.5912	-0.5429276	0.002784562	0.05260039	0.1691852	248.925	2.470363
336	0	-38.63119	-38.05369	-0.5774983	0.02483966	0.36065	0.128254	27.90485	2.393168
337	1	-38.30761	-37.47267	-0.8349406	0.02717954	0.3845963	0.1605172	25.50253	2.193036
338	0	-38.60343	-37.58012	-1.023311	0.03248063	0.4342042	0.1798077	21.34033	3.281541
339	1	-39.1013	-37.32326	-1.778037	0.03988072	0.4940491	0.3444952	17.38051	3.040426
340	0	-39.05108	-37.33064	-1.720439	0.03719849	0.4735123	0.3377722	18.63375	2.390317
341	1	-41.97211	-39.42812	-2.543993	0.05149567	0.5701614	0.6288937	13.4603	2.588643
342	0	-37.58584	-37.5127	-0.07314119	0.00316189	0.05944025	0.1052015	219.2193	2.879482
343	1	-38.07422	-37.17029	-0.9039297	0.01334925	0.2212406	0.2090887	51.92406	1.981576
344	0	-37.38495	-36.60151	-0.7834374	0.01094723	0.1867613	0.1917509	63.31713	2.479377
345	1	-38.51082	-37.10664	-1.404183	0.0263969	0.3767344	0.2867753	26.25866	2.939791
346	0	-39.43274	-37.24329	-2.189453	0.06376449	0.632536	0.3709663	10.87043	3.107593
347	1	-38.70203	-37.373	-1.329038	0.02014111	0.3083164	0.2905933	34.41456	2.940332
348	0	-39.45408	-38.35482	-1.09926	0.020239	0.3094685	0.2306182	34.24809	3.829906
349	1	-37.61518	-36.92591	-0.6892737	0.005879046	0.1067785	0.1874716	117.9013	3.169866
350	0	-37.34941	-36.80439	-0.5450146	0.01192461	0.2010417	0.1490032	58.12745	2.995058
351	1	-38.39653	-37.26712	-1.129406	0.01292697	0.2153282	0.2635386	53.62025	2.622004
352	0	-37.99605	-36.89021	-1.10584	0.03587663	0.4629233	0.1861299	19.3203	2.666827
353	1	-39.14208	-37.42082	-1.721261	0.04688689	0.5422454	0.294811	14.78339	3.331915
354	0	-43.24337	-40.85244	-2.390924	0.03596893	0.4636731	0.6719777	19.27072	2.626236
355	1	-38.11268	-37.35966	-0.753027	0.02758318	0.3885944	0.147052	25.12934	2.836099
356	0	-41.36375	-38.5434	-2.820344	0.1032864	0.7571265	0.3989006	6.710923	2.374777
357	1	-39.53027	-37.85225	-1.678024	0.03935412	0.4901144	0.3140355	17.61308	3.502548
358	0	-37.35243	-36.74029	-0.6121339	0.007010703	0.1255416	0.1708014	98.86985	3.075088
359	1	-38.7131	-37.41634	-1.296754	0.04761088	0.5468163	0.1908714	14.55859	2.81665
360	0	-38.78435	-37.19684	-1.58751	0.05576704	0.5936987	0.227498	12.42933	2.732607
361	1	-37.93123	-36.78451	-1.146716	0.02048067	0.3123009	0.2410021	33.84397	2.517278
362	0	-38.66715	-37.68815	-0.9790012	0.003779906	0.07050006	0.2580123	183.3768	2.396413
363	1	-38.37979	-36.76361	-1.616188	0.04359905	0.5205541	0.2780234	15.89822	2.543645
364	0	-41.63837	-39.52133	-2.117047	0.03472496	0.4534338	0.5200477	19.96107	3.231082
365	1	-37.49972	-36.72598	-0.7737365	0.015555	0.2511338	0.1779329	44.56107	2.267163
366	0	-40.10719	-37.88547	-2.22172	0.05880002	0.6091812	0.4109645	11.78821	2.157015
367	1	-38.88333	-38.06758	-0.8157476	0.001240264	0.02389945	0.2271542	558.8705	1.622791
368	0	-38.0794	-36.92619	-1.153213	0.01961041	0.3020229	0.2455735	35.34588	2.974521
369	1	-37.49482	-36.77511	-0.7197144	0.02089704	0.3171419	0.1563227	33.16964	2.640899
370	0	-38.15421	-36.66673	-1.487484	0.04139897	0.5051371	0.2521642	16.7431	2.820586
371	1	-38.22831	-37.09955	-1.128756	0.0187677	0.2918605	0.2425102	36.93299	2.167937
372	0	-39.13299	-37.10239	-2.030595	0.05470601	0.5880478	0.3596801	12.6704	2.522003
373	1	-37.93074	-37.42394	-0.506806	0.013802	0.2275109	0.1396639	50.22077	2.070311
374	0	-38.15674	-36.96715	-1.189581	0.03101931	0.4211365	0.2167623	22.34567	2.215699
375	1	-37.15908	-36.54342	-0.6156625	0.01095769	0.186916	0.1621099	63.25672	2.506978
376	0	-37.39591	-36.99677	-0.399139	0.01177414	0.198866	0.1290523	58.87028	2.595809
377	1	-39.92951	-38.18314	-1.746366	0.03288016	0.4377006	0.3684478	21.08102	3.39203
378	0	-37.64022	-36.63813	-1.002091	0.02127724	0.32152	0.2062169	32.57694	2.946537
379	1	-37.40428	-36.87072	-0.5335548	0.002638574	0.04993609	0.1679529	262.6976	2.09379
380	0	-38.61645	-37.44817	-1.168281	0.03681007	0.4704338	0.1955273	18.83037	2.170826
381	1	-37.29133	-36.50239	-0.7889449	0.01562413	0.2520445	0.1804833	44.36389	2.688445
382	0	-38.30339	-37.37292	-0.9304669	0.004545743	0.08396299	0.2431442	152.4827	2.618705
383	1	-39.48	-38.22653	-1.253477	0.0439228	0.5227601	0.1925625	15.78103	3.361545
384	0	-37.85918	-36.6304	-1.228778	0.02785492	0.3912647	0.2357327	24.88419	2.821482
385	1	-43.6017	-40.00012	-3.601578	0.1487078	0.8288119	0.4586649	4.661135	2.521461
386	0	-38.89899	-37.3778	-1.521187	0.04058201	0.4992175	0.2638348	17.08016	2.087477
387	1	-39.67294	-38.06794	-1.605003	0.05669421	0.5985353	0.2285001	12.22607	3.28884
388	0	-38.73731	-37.01652	-1.720794	0.04312609	0.5173029	0.3107511	16.07257	3.035936
389	1	-38.77778	-37.70952	-1.068265	0.00660167	0.1188223	0.271079	104.9957	2.782816
390	0	-42.48775	-40.55542	-1.932323	0.05088375	0.5666119	0.3441012	13.62217	4.181332
391	1	-37.66052	-37.17526	-0.4852551	0.002002034	0.0382007	0.1614791	346.2216	1.869652
392	0	-38.35913	-36.77782	-1.581308	0.04483388	0.5288846	0.2638503	15.46034	2.50842
393	1	-38.90431	-38.26722	-0.6370873	0.0009490168	0.01835638	0.1907727	730.3845	1.354208
394	0	-38.53078	-37.78755	-0.7432365	0.004582518	0.08460282	0.2015233	151.259	1.617039
395	1	-38.4405	-36.79812	-1.642379	0.04103867	0.5025396	0.2959127	16.8901	2.751673
396	0	-37.10403	-36.60255	-0.5014858	0.008982075	0.1569626	0.1487111	77.17005	2.501738
397	1	-41.01798	-38.43246	-2.58552	0.08916921	0.7223755	0.3850255	7.773392	3.411117
398	0	-39.54973	-37.73361	-1.816115	0.03935705	0.4901365	0.3605229	17.61177	3.267642
399	1	-40.85502	-38.81034	-2.044684	0.03575271	0.4619142	0.4767726	19.38726	2.966453
400	0	-41.84295	-38.76924	-3.07371	0.08952097	0.7233476	0.6242376	7.742847	3.457401
401	1	-37.85225	-36.78497	-1.067276	0.02128662	0.3216275	0.2200777	32.56257	2.293885
402	0	-38.40003	-37.399	-1.001032	0.01414244	0.2321794	0.2278427	49.01184	3.40519
403	1	-37.55193	-36.99578	-0.5561521	0.01725084	0.2730321	0.1397516	40.18048	2.8029
404	0	-39.35433	-37.87525	-1.47908	0.03488788	0.4547915	0.2741436	19.86785	3.571025
405	1	-37.67864	-36.61421	-1.064434	0.02508228	0.3631953	0.2079964	27.63494	2.45311
406	0	-39.33486	-37.09841	-2.236448	0.06318056	0.6299092	0.3920367	10.97089	2.786139
407	1	-37.95226	-37.08019	-0.8720733	0.01340848	0.222065	0.2023634	51.69467	3.294222
408	0	-37.70111	-36.56317	-1.137946	0.02941108	0.4062317	0.2105839	23.56755	2.626272
409	1	-39.4401	-38.21889	-1.221214	0.02372287	0.3487414	0.2480187	29.21852	1.60259
410	0	-37.76181	-37.39377	-0.3680411	0.0008927415	0.01728049	0.1458869	776.4254	1.773245
411	1	-37.83561	-36.74435	-1.091263	0.03081162	0.4192431	0.1970419	22.49629	2.947814
412	0	-37.48518	-36.97501	-0.5101722	0.01531094	0.2479061	0.1371795	45.27138	2.516787
413	1	-39.04335	-37.51344	-1.529914	0.04706688	0.5433885	0.2428502	14.72686	2.153161
414	0	-40.25999	-38.10606	-2.153928	0.04972767	0.5597779	0.4365367	13.93886	2.185832
415	1	-41.43716	-38.04048	-3.396687	0.1212302	0.7912143	0.5509145	5.71761	2.583071
416	0	-38.28572	-37.24429	-1.041433	0.0121928	0.2048994	0.2438609	56.84891	3.112705
417	1	-37.47268	-36.69323	-0.7794495	0.01972527	0.3033919	0.1687148	35.14006	2.427251
418	0	-40.92564	-40.43377	-0.4918708	0.004281637	0.07935014	0.1573999	161.8884	0.8280656
419	1	-37.33367	-36.81846	-0.5152096	0.004721863	0.08702171	0.1601178	146.7953	2.130677
420	0	-37.25653	-36.84447	-0.4120549	0.01055132	0.1808762	0.1330078	65.69292	2.628638
421	1	-38.17985	-37.56844	-0.611416	0.009421691	0.1637578	0.1649638	73.5693	3.547939
422	0	-38.41144	-36.75393	-1.657514	0.04423373	0.5248641	0.2871675	15.6701	2.834482
423	1	-40.38006	-39.98246	-0.3975988	0.02480028	0.3602354	0.1071971	27.94917	3.181796
424	0	-37.6686	-36.57185	-1.096745	0.02576812	0.3703115	0.2127554	26.89941	2.830686
425	1	-40.82283	-37.70264	-3.120189	0.1065764	0.764117	0.5139281	6.503759	3.077003
426	0	-37.99901	-37.21116	-0.787851	0.01298596	0.2161579	0.1871315	53.37666	3.39097
427	1	-41.18863	-37.77261	-3.416023	0.1211412	0.7910672	0.5623776	5.721812	2.954521
428	0	-37.33039	-37.17496	-0.155438	0.002732325	0.05164822	0.1149207	253.684	2.311502
429	1	-40.84301	-37.8735	-2.969518	0.09071759	0.7266101	0.5530425	7.640714	3.163975
430	0	-39.04979	-37.97687	-1.072915	0.01057919	0.1812923	0.2574625	65.5199	3.539201
431	1	-39.33649	-37.77002	-1.566475	0.02680773	0.3808795	0.3353544	25.85625	3.146597
432	0	-39.52803	-37.92943	-1.598597	0.03554989	0.4602564	0.3060711	19.49787	1.868616
433	1	-40.89028	-39.15138	-1.738893	0.04135178	0.504798	0.3244578	16.76221	1.512935
434	0	-37.53692	-36.55534	-0.9815784	0.02490382	0.3613245	0.1919407	27.83297	2.749772
435	1	-38.73568	-36.89726	-1.838412	0.04857982	0.5528228	0.3236203	14.26821	2.853287
436	0	-39.63459	-38.2496	-1.384994	0.01593615	0.2561357	0.3261248	43.49527	2.08434
437	1	-38.75691	-38.17309	-0.5838185	0.02650598	0.3778389	0.1260646	26.1506	2.855172
438	0	-37.40405	-36.59867	-0.8053757	0.01624318	0.2601308	0.1818759	42.67312	2.403187
439	1	-40.56757	-38.719	-1.848565	0.0668433	0.6458904	0.252581	10.36973	3.41023
440	0	-39.71742	-38.1542	-1.563221	0.02567193	0.3693204	0.3396713	27.0002	3.396973
441	1	-38.42939	-37.29386	-1.135521	0.04005859	0.4953677	0.1807386	17.30333	2.506103
442	0	-37.72281	-36.63988	-1.082934	0.0307207	0.4184112	0.1956587	22.56287	2.623314
443	1	-38.21534	-37.03785	-1.177494	0.02036835	0.3109865	0.2489296	34.0306	2.250423
444	0	-38.39198	-37.56051	-0.8314633	0.03006222	0.4123339	0.1535772	23.05709	3.044065
445	1	-38.11359	-37.25089	-0.8627005	0.006537239	0.1177574	0.2209102	106.0306	2.086052
446	0	-37.58372	-36.53779	-1.045928	0.02306173	0.3415398	0.2100945	30.05617	2.641923
447	1	-38.13243	-37.19337	-0.9390648	0.01546445	0.2499386	0.2101905	44.82198	3.352555
448	0	-42.41731	-39.36669	-3.05062	0.1048884	0.7605769	0.4909581	6.608425	2.080606
449	1	-39.79477	-38.61499	-1.179779	0.01322039	0.2194431	0.2760074	52.43015	3.826645
450	0	-40.89431	-39.23797	-1.656345	0.05951295	0.6126821	0.2311486	11.647	1.976636
451	1	-37.70693	-37.09394	-0.6129932	0.01586047	0.2551463	0.1508594	43.70282	2.179696
452	0	-41.18279	-38.18284	-2.999948	0.08379835	0.7067523	0.6286702	8.271608	2.625855
453	1	-39.02252	-37.52407	-1.498447	0.02446674	0.3567088	0.3238332	28.33018	2.622559
454	0	-38.85715	-37.21996	-1.637195	0.03787007	0.4787717	0.3078586	18.3033	3.16322
455	1	-38.37943	-36.94881	-1.430622	0.02897194	0.4020633	0.2839402	23.92478	2.570628
456	0	-37.96819	-36.85068	-1.117514	0.03193645	0.4293897	0.1990943	21.70395	3.031859
457	1	-41.79675	-38.51009	-3.286663	0.1041798	0.7590617	0.6279194	6.653374	2.310264
458	0	-38.04255	-36.87696	-1.165593	0.01937088	0.2991555	0.2494754	35.78296	2.776608
459	1	-40.67469	-37.75665	-2.918044	0.1058995	0.7627088	0.4239015	6.545333	2.695711
460	0	-39.7457	-37.65442	-2.091274	0.05457941	0.5873651	0.3828649	12.69979	3.297073
461	1	-40.38863	-38.15263	-2.235997	0.04864474	0.5532208	0.4811787	14.24917	2.698953
462	0	-39.36514	-37.35348	-2.01166	0.06394482	0.6333411	0.3097519	10.83977	2.358226
463	1	-37.35358	-36.80266	-0.5509129	0.01516651	0.2459869	0.1431755	45.70248	2.638811
464	0	-39.81574	-37.81733	-1.998405	0.04185882	0.5084219	0.4175922	16.55917	2.784116
465	1	-38.47809	-37.29294	-1.185153	0.01641296	0.262327	0.2652582	42.2317	3.054573
466	0	-38.18436	-36.90287	-1.281496	0.04002075	0.4950876	0.2092564	17.3197	2.957989
467	1	-39.18221	-38.58039	-0.601818	0.00354473	0.06631221	0.1775312	195.543	1.257281
468	0	-37.95066	-37.17283	-0.7778241	0.02493182	0.3616185	0.1564969	27.80171	3.024983
469	1	-38.15363	-37.33251	-0.8211179	0.002363524	0.04488896	0.2247822	293.2685	2.228079
470	0	-39.06274	-37.15844	-1.9043	0.0548095	0.5886045	0.3165425	12.64648	3.15298
471	1	-39.70064	-38.15682	-1.543823	0.02111066	0.3196067	0.355318	32.83399	2.947891
472	0	-40.26255	-37.6679	-2.594656	0.08941744	0.7230622	0.3871993	7.751812	2.495322
473	1	-38.47752	-37.27042	-1.207102	0.01646955	0.2630571	0.270928	42.08658	2.913351
474	0	-39.56368	-37.8618	-1.701881	0.03557023	0.460423	0.3392762	19.48672	2.01259
475	1	-38.77485	-37.2868	-1.488049	0.04382368	0.5220864	0.243811	15.81673	2.18982
476	0	-39.19764	-37.86877	-1.328875	0.04905434	0.5557189	0.1931237	14.13019	3.119922
477	1	-40.89541	-37.8331	-3.06231	0.09594171	0.7400863	0.5636487	7.22467	2.535972
478	0	-39.17638	-37.67336	-1.503025	0.02427544	0.3546733	0.3261995	28.55344	3.023744
479	1	-39.07572	-37.69272	-1.383002	0.02244164	0.3346806	0.2968986	30.88666	2.045739
480	0	-38.98795	-36.96688	-2.021075	0.05577601	0.5937459	0.3509275	12.42734	2.670173
481	1	-38.87523	-37.85077	-1.024456	0.01613314	0.2587025	0.2267751	42.96417	1.674237
482	0	-40.38006	-38.26465	-2.115404	0.04885547	0.5545088	0.4252464	14.18771	2.048165
483	1	-38.62438	-37.5757	-1.048679	0.02438669	0.3558581	0.206767	28.42318	1.859849
484	0	-39.74176	-38.97839	-0.7633699	0.0005752795	0.01118151	0.217597	1204.888	4.145689
485	1	-37.70111	-36.68761	-1.013501	0.0296256	0.4082524	0.1853802	23.3969	2.645562
486	0	-37.50651	-36.53197	-0.9745371	0.02090832	0.3172725	0.2016605	33.15173	2.758602
487	1	-41.10692	-38.39024	-2.716681	0.07385011	0.6734349	0.5450457	9.385865	3.360036
488	0	-37.75829	-36.74708	-1.011216	0.02302714	0.3411598	0.2030261	30.10132	2.294888
489	1	-38.49674	-37.25737	-1.239372	0.01780141	0.2799473	0.2745981	38.93776	2.427673
490	0	-37.12963	-36.50872	-0.6209103	0.007953437	0.140764	0.1700276	87.15065	2.63996
491	1	-37.87989	-37.13393	-0.7459618	0.0126	0.2107073	0.1804357	55.01167	1.961864
492	0	-38.19398	-37.23617	-0.957814	0.006939095	0.1243703	0.2415782	99.89015	2.692564
493	1	-39.01523	-38.15719	-0.858039	0.0260468	0.37317	0.1669177	26.61161	1.859362
494	0	-39.41579	-37.55927	-1.856515	0.03875472	0.4855788	0.3785936	17.88549	2.835784
495	1	-39.25778	-38.89239	-0.3653944	0.003106812	0.05844601	0.141021	223.1056	3.975516
496	0	-38.09067	-36.69633	-1.394334	0.03236828	0.4332152	0.2609943	21.4144	2.651453
497	1	-37.08369	-36.65764	-0.426055	0.001720371	0.03294579	0.1528037	402.9056	2.974588
498	0	-37.5537	-36.62071	-0.9329914	0.02135356	0.322394	0.1922412	32.4605	2.935176
499	1	-40.46375	-38.72894	-1.734815	0.04023947	0.4967032	0.3282549	17.22555	1.63085
500	0	-40.2832	-37.6268	-2.656395	0.0747207	0.6766047	0.5068858	9.276509	2.952797
501	1	-40.23878	-37.94791	-2.290867	0.05915423	0.610927	0.438189	11.71763	3.319409
502	0	-42.39611	-42.11846	-0.2776521	0.002393963	0.04544927	0.1304821	289.5397	0.6388899
503	1	-38.10219	-36.66508	-1.437113	0.03850296	0.4836554	0.2497894	18.00244	2.857821
504	0	-37.78476	-36.8885	-0.8962608	0.01165948	0.1972025	0.2125037	59.44925	2.250934
505	1	-39.01196	-37.13414	-1.877818	0.04984725	0.5604926	0.3306541	13.90543	3.104704
506	0	-41.741	-39.37971	-2.36129	0.06713223	0.6471022	0.4200507	10.3251	3.827121
507	1	-39.69267	-37.40695	-2.285723	0.06200721	0.6245366	0.4187213	11.17849	2.479175
508	0	-38.72597	-36.8256	-1.900374	0.05469038	0.5879636	0.3158331	12.67402	2.766328
509	1	-38.43692	-36.9876	-1.449324	0.04559495	0.5339075	0.228754	15.20228	2.438871
510	0	-38.5481	-37.11607	-1.432033	0.02638516	0.3766153	0.2949233	26.27034	2.710244
511	1	-38.38605	-36.96054	-1.425506	0.03777974	0.4780689	0.2494423	18.34706	2.277663
512	0	-37.46416	-36.52216	-0.9419954	0.01928213	0.2980889	0.1997399	35.94765	2.688183
513	1	-38.93312	-38.00057	-0.9325559	0.0362313	0.4657958	0.1557342	19.13117	2.330444
514	0	-38.58208	-36.97732	-1.604758	0.05221321	0.5742652	0.243372	13.27532	2.559611
515	1	-42.51232	-40.4649	-2.047412	0.03268666	0.4360113	0.4992361	21.20581	3.969798
516	0	-37.72724	-37.19346	-0.5337809	0.006956327	0.1246524	0.1580508	99.64269	3.372464
517	1	-42.31798	-38.41424	-3.903742	0.1430025	0.8221142	0.6725508	4.847097	2.567567
518	0	-37.13599	-36.75488	-0.3811052	0.001583278	0.03037413	0.1463705	437.7925	2.196631
519	1	-38.63102	-36.96717	-1.663858	0.04650273	0.5397906	0.2798792	14.90552	3.093794
520	0	-37.16034	-36.61807	-0.5422754	0.01150767	0.1949928	0.1494734	60.23348	2.57386
521	1	-42.09311	-39.38864	-2.704474	0.0685117	0.652794	0.5806063	10.11721	3.667261
522	0	-39.74246	-37.36184	-2.380612	0.08370122	0.7064557	0.3388789	8.281208	2.863648
523	1	-40.08086	-38.73365	-1.347216	0.05656262	0.5978545	0.1769044	12.25451	2.521631
524	0	-39.01461	-38.01725	-0.9973574	0.0399137	0.494294	0.1577379	17.36615	2.455994
525	1	-40.15123	-37.68511	-2.466122	0.07046318	0.6605878	0.4450357	9.837012	2.342977
526	0	-38.27128	-37.60528	-0.6660008	0.005193966	0.09515292	0.1849401	133.4524	1.670878
527	1	-41.982	-40.54483	-1.437171	0.01058833	0.1814288	0.3705546	65.46329	4.251299
528	0	-38.62009	-37.53192	-1.088166	0.03728952	0.4742299	0.1792555	18.58826	2.273813
529	1	-39.01154	-37.95726	-1.054279	0.00601129	0.1089993	0.2695529	115.3076	3.227578
530	0	-38.88129	-37.68322	-1.198074	0.01172547	0.1981605	0.2871028	59.11465	2.467071
531	1	-37.6307	-36.57226	-1.05844	0.02522466	0.3646822	0.2063379	27.47895	2.521246
