Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	p_th	sigma2	t_half	theta
9043	1	225.0183	0	225.0183	0.1485737	0.8286599	0.002432725	4.665344	3.040015
9044	0	-279.6613	0	-279.6613	0.07948474	0.6930581	0.1899943	8.720507	-6.429585
9045	1	222.0522	0	222.0522	0.2499731	0.8978649	0.003096114	2.772887	3.040015
9046	0	-278.368	0	-278.368	0.08770561	0.7182652	0.1550474	7.903111	-6.33259
9047	1	220.6975	0	220.6975	0.2965478	0.9139018	0.004215798	2.337388	3.054187
9048	0	-277.4473	0	-277.4473	0.07136036	0.664073	0.1494315	9.713337	-6.435446
9049	1	220.4159	0	220.4159	0.3034959	0.9158727	0.004195905	2.283876	3.054187
9050	0	-278.3519	0	-278.3519	0.06877671	0.6538699	0.1321918	10.07822	-6.315546
9051	1	221.0929	0	221.0929	0.3187603	0.919901	0.004336816	2.174509	3.048499
9052	0	-279.9827	0	-279.9827	0.1346642	0.8113701	0.2381412	5.147228	-6.392958
9053	1	222.1692	0	222.1692	0.2299489	0.8889782	0.003928604	3.014353	3.048499
9054	0	-277.8955	0	-277.8955	0.08821975	0.7197212	0.1774147	7.857052	-6.384403
9055	1	224.5266	0	224.5266	0.1974808	0.8707657	0.002768831	3.509947	3.048499
9056	0	-277.437	0	-277.437	0.07429311	0.6750544	0.153525	9.329898	-6.421707
9057	1	224.3932	0	224.3932	0.2035623	0.874615	0.002873341	3.405087	3.048499
9058	0	-279.6355	0	-279.6355	0.06342489	0.6310121	0.1133655	10.92863	-6.546922
9059	1	222.9101	0	222.9101	0.111853	0.7745888	0.002171233	6.196946	3.048499
9060	0	-278.7737	0	-278.7737	0.04722722	0.544403	0.1144896	14.67686	-6.362903
9061	1	224.8329	0	224.8329	0.1553486	0.8360185	0.002550785	4.461883	3.048499
9062	0	-279.2452	0	-279.2452	0.05607004	0.5952896	0.143345	12.36217	-6.508599
9063	1	224.1511	0	224.1511	0.1229639	0.7940397	0.001580186	5.636999	3.048499
9064	0	-278.8316	0	-278.8316	0.06842397	0.6524366	0.155993	10.13018	-6.548346
9065	1	224.1472	0	224.1472	0.1637782	0.8443587	0.002788963	4.232231	3.048499
9066	0	-278.5747	0	-278.5747	0.09623667	0.7408118	0.1995509	7.202527	-6.399698
9067	1	225.4865	0	225.4865	0.1535007	0.8340729	0.002225	4.515597	3.048499
9068	0	-277.6229	0	-277.6229	0.09113611	0.7277352	0.1669913	7.605626	-6.405729
9069	1	225.3919	0	225.3919	0.1327902	0.8087831	0.001846394	5.219868	3.048499
9070	0	-278.8933	0	-278.8933	0.1066811	0.7643334	0.182415	6.497374	-6.501945
9071	1	225.5303	0	225.5303	0.1576295	0.8383598	0.002248818	4.39732	3.041482
9072	0	-278.2298	0	-278.2298	0.0914803	0.7286543	0.1697256	7.57701	-6.335631
9073	1	224.3737	0	224.3737	0.1953263	0.8693453	0.00307691	3.548663	3.041482
9074	0	-279.6213	0	-279.6213	0.09088508	0.7270613	0.1410056	7.626634	-6.377366
9075	1	223.8078	0	223.8078	0.2287161	0.8883805	0.003135076	3.030601	3.041482
9076	0	-280.8882	0	-280.8882	0.04698424	0.5428642	0.1163712	14.75276	-6.658386
9077	1	223.136	0	223.136	0.1744683	0.8538132	0.003115718	3.972913	3.041482
9078	0	-278.6784	0	-278.6784	0.06747531	0.6485323	0.1608607	10.2726	-6.446692
9079	1	221.6767	0	221.6767	0.09098907	0.7273408	0.001694909	7.617917	3.027105
9080	0	-281.2638	0	-281.2638	0.07987526	0.694343	0.201349	8.677871	-6.349499
9081	1	225.2296	0	225.2296	0.1412101	0.8199048	0.002144041	4.908622	3.036917
9082	0	-277.6182	0	-277.6182	0.07025441	0.6597681	0.14979	9.866245	-6.470136
9083	1	224.9451	0	224.9451	0.1491012	0.8292558	0.002072482	4.648836	3.036917
9084	0	-278.7306	0	-278.7306	0.07262201	0.6688729	0.1565622	9.544588	-6.565127
9085	1	224.2839	0	224.2839	0.1477067	0.827672	0.001927519	4.692727	3.036917
9086	0	-278.1597	0	-278.1597	0.09817639	0.7454938	0.1719827	7.060223	-6.479375
9087	1	218.6016	0	218.6016	0.1732706	0.8528104	0.00364985	4.000373	3.038689
9088	0	-277.3851	0	-277.3851	0.0830858	0.704564	0.1573402	8.342547	-6.445517
9089	1	225.0412	0	225.0412	0.1435731	0.8228066	0.002031942	4.827835	3.051808
9090	0	-278.4149	0	-278.4149	0.1088778	0.768792	0.1918703	6.366283	-6.44619
9091	1	224.9331	0	224.9331	0.117583	0.7850272	0.001940711	5.89496	3.051808
9092	0	-277.681	0	-277.681	0.07578612	0.6804133	0.1543482	9.146097	-6.498904
9093	1	225.2619	0	225.2619	0.1301512	0.8050237	0.001981945	5.325705	3.051808
9094	0	-278.6272	0	-278.6272	0.06849444	0.6527237	0.1428869	10.11976	-6.289434
9095	1	223.1025	0	223.1025	0.2141705	0.8808115	0.00341978	3.236427	3.051808
9096	0	-277.7752	0	-277.7752	0.09385511	0.7348485	0.1798118	7.385289	-6.407856
9097	1	224.5391	0	224.5391	0.1949935	0.8691231	0.002925971	3.55472	3.048647
9098	0	-277.9042	0	-277.9042	0.05826197	0.606505	0.1336407	11.89708	-6.42163
9099	1	225.2091	0	225.2091	0.1522835	0.8327667	0.002210494	4.55169	3.050795
9100	0	-278.9656	0	-278.9656	0.07606457	0.6813961	0.1738806	9.112615	-6.513642
9101	1	222.023	0	222.023	0.1873657	0.8638179	0.00220732	3.699434	3.050795
9102	0	-277.7379	0	-277.7379	0.07536621	0.6789214	0.1357903	9.197054	-6.39567
9103	1	224.763	0	224.763	0.1227792	0.7937422	0.002085995	5.645478	3.050795
9104	0	-277.5644	0	-277.5644	0.06768535	0.649403	0.1315137	10.24073	-6.392566
9105	1	224.0249	0	224.0249	0.1346109	0.8112975	0.002379577	5.149266	3.050795
9106	0	-277.3518	0	-277.3518	0.07714457	0.6851596	0.1483294	8.985042	-6.458357
9107	1	225.2396	0	225.2396	0.1166445	0.7833795	0.001708596	5.942388	3.050795
9108	0	-279.7821	0	-279.7821	0.07463112	0.676281	0.1758076	9.287643	-6.552672
9109	1	225.1435	0	225.1435	0.1077634	0.7665496	0.001726332	6.432119	3.050795
9110	0	-278.2529	0	-278.2529	0.08842963	0.7203118	0.1549191	7.838405	-6.346162
9111	1	224.7454	0	224.7454	0.1667902	0.8471415	0.002290198	4.155803	3.050795
9112	0	-277.6482	0	-277.6482	0.07138696	0.6641754	0.1393616	9.709717	-6.502392
9113	1	225.5318	0	225.5318	0.1096182	0.77026	0.00174721	6.323283	3.046742
9114	0	-277.3458	0	-277.3458	0.07530187	0.6786918	0.1452915	9.204913	-6.405061
9115	1	225.8088	0	225.8088	0.1442646	0.8236389	0.002116188	4.804692	3.045143
9116	0	-278.8384	0	-278.8384	0.07733598	0.6858187	0.1313874	8.962803	-6.343592
9117	1	222.0135	0	222.0135	0.2325118	0.8902007	0.003986175	2.981127	3.048691
9118	0	-279.9837	0	-279.9837	0.05055634	0.5646936	0.0977526	13.71039	-6.442489
9119	1	223.7046	0	223.7046	0.2230194	0.885533	0.002916922	3.108013	3.044489
9120	0	-277.9955	0	-277.9955	0.06627008	0.6434656	0.1498242	10.45943	-6.395197
9121	1	224.3731	0	224.3731	0.2086458	0.8776623	0.003164579	3.322124	3.044489
9122	0	-280.4064	0	-280.4064	0.04019447	0.4963714	0.09218173	17.24484	-6.481258
9123	1	218.9511	0	218.9511	0.06797962	0.6506169	0.001612254	10.1964	3.038344
9124	0	-279.8893	0	-279.8893	0.05000143	0.5614115	0.1204045	13.86255	-6.256732
9125	1	224.32	0	224.32	0.08919273	0.7224407	0.001389286	7.771342	3.03851
9126	0	-277.571	0	-277.571	0.08596908	0.7132479	0.158818	8.06275	-6.470644
9127	1	225.2888	0	225.2888	0.1388641	0.8169323	0.001943638	4.991552	3.03851
9128	0	-279.3394	0	-279.3394	0.07100676	0.6627066	0.1404636	9.761707	-6.253715
9129	1	224.6004	0	224.6004	0.1238976	0.795532	0.002146379	5.594517	3.03851
9130	0	-278.4119	0	-278.4119	0.07993456	0.6945373	0.1740113	8.671433	-6.498862
9131	1	224.4844	0	224.4844	0.1531575	0.8337066	0.001991554	4.525715	3.03851
9132	0	-278.3964	0	-278.3964	0.09946713	0.7485258	0.1937078	6.968605	-6.366084
9133	1	218.9149	0	218.9149	0.277627	0.908035	0.005148692	2.496685	3.03851
9134	0	-278.599	0	-278.599	0.1129648	0.7766868	0.1995796	6.135956	-6.415456
9135	1	225.4808	0	225.4808	0.1367519	0.8141748	0.001992944	5.068647	3.03851
9136	0	-280.4126	0	-280.4126	0.1356727	0.812735	0.2190625	5.108965	-6.443745
9137	1	224.4064	0	224.4064	0.106274	0.7634898	0.001883882	6.522266	3.03851
9138	0	-281.2713	0	-281.2713	0.07613619	0.681648	0.1799048	9.104043	-6.234135
9139	1	224.6006	0	224.6006	0.08934083	0.7228506	0.001453061	7.758459	3.048641
9140	0	-278.443	0	-278.443	0.06956496	0.6570373	0.1577062	9.964028	-6.351791
9141	1	225.3432	0	225.3432	0.1648014	0.8453151	0.002266465	4.205955	3.043447
9142	0	-280.2029	0	-280.2029	0.1169658	0.7839462	0.2156402	5.926067	-6.298712
9143	1	225.148	0	225.148	0.1434615	0.8226716	0.00227449	4.831589	3.050568
9144	0	-282.1048	0	-282.1048	0.159762	0.8404906	0.2642002	4.338625	-6.486402
9145	1	224.6315	0	224.6315	0.1722905	0.8519796	0.002347572	4.02313	3.050568
9146	0	-278.8049	0	-278.8049	0.08622535	0.7139981	0.1777748	8.038786	-6.309952
9147	1	223.8771	0	223.8771	0.1473631	0.8272774	0.001857155	4.703669	3.050568
9148	0	-277.5869	0	-277.5869	0.09002728	0.7247364	0.1699757	7.699302	-6.450992
9149	1	223.904	0	223.904	0.1794789	0.8578671	0.002270751	3.861998	3.039389
9150	0	-278.1911	0	-278.1911	0.1036684	0.7579575	0.1881872	6.686193	-6.461469
9151	1	224.2295	0	224.2295	0.166384	0.8467719	0.002795655	4.165948	3.039389
9152	0	-279.4	0	-279.4	0.08689585	0.7159449	0.1659863	7.976758	-6.594167
9153	1	224.6966	0	224.6966	0.1858049	0.8626795	0.002820205	3.730511	3.039389
9154	0	-278.0663	0	-278.0663	0.09480978	0.7372681	0.189659	7.310925	-6.421338
9155	1	225.2128	0	225.2128	0.1607832	0.8414918	0.002159373	4.311068	3.043555
9156	0	-279.5165	0	-279.5165	0.1209006	0.7906689	0.2231389	5.733197	-6.356183
9157	1	225.8389	0	225.8389	0.1227994	0.7937748	0.001837646	5.644548	3.043555
9158	0	-279.7676	0	-279.7676	0.1147385	0.77996	0.2370918	6.041101	-6.414368
9159	1	225.8729	0	225.8729	0.130998	0.8062451	0.001981489	5.291282	3.043555
9160	0	-278.4984	0	-278.4984	0.0509216	0.5668328	0.1187265	13.61205	-6.357447
9161	1	224.6596	0	224.6596	0.101214	0.7525269	0.001547593	6.848332	3.035993
9162	0	-277.7721	0	-277.7721	0.06112399	0.6204076	0.1310519	11.34002	-6.375131
9163	1	225.0961	0	225.0961	0.1226314	0.7935034	0.001815287	5.652282	3.035993
9164	0	-277.4628	0	-277.4628	0.06750874	0.6486711	0.142683	10.26752	-6.444975
9165	1	224.9968	0	224.9968	0.1446505	0.8241	0.002222985	4.791875	3.035993
9166	0	-277.5597	0	-277.5597	0.06520201	0.6388733	0.138959	10.63076	-6.467863
9167	1	223.3408	0	223.3408	0.2208728	0.8844222	0.003232135	3.138218	3.035993
9168	0	-277.6768	0	-277.6768	0.09166272	0.7291392	0.1768441	7.561931	-6.431297
9169	1	223.8759	0	223.8759	0.1932882	0.8679728	0.002638836	3.586082	3.052243
9170	0	-278.7805	0	-278.7805	0.1148244	0.7801162	0.1968351	6.036585	-6.431297
9171	1	223.1485	0	223.1485	0.2366595	0.8921233	0.003040764	2.928879	3.045132
9172	0	-278.7487	0	-278.7487	0.09734768	0.7435122	0.1962575	7.120326	-6.508788
9173	1	223.3588	0	223.3588	0.251376	0.8984346	0.003611133	2.757412	3.045132
9174	0	-279.1674	0	-279.1674	0.07928252	0.692389	0.1276387	8.742749	-6.400892
9175	1	225.2486	0	225.2486	0.1721389	0.8518503	0.002380007	4.026673	3.045132
9176	0	-280.9141	0	-280.9141	0.07454842	0.6759816	0.1629447	9.297945	-6.658374
9177	1	222.2296	0	222.2296	0.2306538	0.8893172	0.003967963	3.005141	3.045132
9178	0	-278.6695	0	-278.6695	0.05307489	0.5791115	0.1316003	13.0598	-6.497807
9179	1	224.2503	0	224.2503	0.2087179	0.8777045	0.003219637	3.320976	3.045132
9180	0	-279.9996	0	-279.9996	0.06736903	0.6480903	0.1702881	10.28881	-6.506715
9181	1	225.5289	0	225.5289	0.1355017	0.8125048	0.001924869	5.115414	3.03979
9182	0	-279.6165	0	-279.6165	0.1143504	0.7792513	0.2243681	6.061609	-6.505523
9183	1	224.8231	0	224.8231	0.1212684	0.7912773	0.001631937	5.715809	3.03979
9184	0	-277.8864	0	-277.8864	0.08660826	0.7151127	0.1773929	8.003246	-6.400155
9185	1	225.3084	0	225.3084	0.1122528	0.7753473	0.00183769	6.174878	3.03979
9186	0	-278.0798	0	-278.0798	0.079602	0.6934449	0.1660152	8.70766	-6.511811
9187	1	225.047	0	225.047	0.1757502	0.8548718	0.002489951	3.943934	3.03979
9188	0	-282.7652	0	-282.7652	0.0310839	0.4217235	0.0834872	22.29924	-6.582466
9189	1	225.7197	0	225.7197	0.1495282	0.8297351	0.002152513	4.635562	3.042881
9190	0	-278.0481	0	-278.0481	0.06318034	0.6299082	0.1453478	10.97093	-6.401438
9191	1	225.861	0	225.861	0.1340369	0.8105116	0.00200044	5.171316	3.042881
9192	0	-277.7101	0	-277.7101	0.07171429	0.6654313	0.1429907	9.665398	-6.511677
9193	1	225.8237	0	225.8237	0.1384126	0.8163495	0.002015952	5.007833	3.042881
9194	0	-280.5278	0	-280.5278	0.0782536	0.6889457	0.1502553	8.857703	-6.64869
9195	1	223.637	0	223.637	0.2007745	0.872879	0.003029497	3.452367	3.053052
9196	0	-278.046	0	-278.046	0.08967209	0.7237634	0.1822926	7.729799	-6.385928
9197	1	223.4411	0	223.4411	0.1989884	0.8717416	0.00267747	3.483354	3.053052
9198	0	-278.0065	0	-278.0065	0.09243014	0.7311623	0.1572378	7.499147	-6.434287
9199	1	222.314	0	222.314	0.2507475	0.8981802	0.003581623	2.764323	3.053052
9200	0	-277.8257	0	-277.8257	0.08509211	0.7106542	0.1494637	8.145846	-6.472338
9201	1	225.4241	0	225.4241	0.1671524	0.8474696	0.002473325	4.146798	3.04623
9202	0	-278.0493	0	-278.0493	0.09224907	0.7306874	0.1817948	7.513867	-6.485824
9203	1	224.4987	0	224.4987	0.1423104	0.8212672	0.001809339	4.870671	3.04623
9204	0	-278.0366	0	-278.0366	0.07155437	0.6648187	0.1602473	9.687	-6.438517
9205	1	225.0015	0	225.0015	0.1696102	0.8496601	0.002691217	4.086706	3.04623
9206	0	-277.3589	0	-277.3589	0.0800414	0.6948869	0.1520961	8.659858	-6.408695
9207	1	223.6411	0	223.6411	0.2347316	0.8912381	0.003565924	2.952935	3.044277
9208	0	-278.0439	0	-278.0439	0.09000098	0.7246646	0.1522122	7.701551	-6.422521
9209	1	221.2098	0	221.2098	0.1960455	0.8698228	0.003713355	3.535645	3.044277
9210	0	-281.4219	0	-281.4219	0.03526042	0.4578769	0.1017046	19.65794	-6.252564
9211	1	223.3215	0	223.3215	0.2433222	0.8950749	0.003737437	2.848681	3.044277
9212	0	-278.4793	0	-278.4793	0.06505617	0.6382386	0.1427167	10.6546	-6.310531
9213	1	225.2196	0	225.2196	0.1781791	0.8568369	0.002657989	3.890171	3.044277
9214	0	-277.7518	0	-277.7518	0.06436819	0.6352196	0.1425244	10.76847	-6.466041
9215	1	222.8343	0	222.8343	0.188377	0.8645455	0.002639214	3.679575	3.031274
9216	0	-278.3658	0	-278.3658	0.08233493	0.7022271	0.1462615	8.418628	-6.530442
9217	1	223.3713	0	223.3713	0.1601736	0.8408956	0.002220781	4.327476	3.031274
9218	0	-278.0964	0	-278.0964	0.09444171	0.7363399	0.1668912	7.339418	-6.49067
9219	1	223.109	0	223.109	0.1705779	0.8505057	0.002727855	4.063523	3.031274
9220	0	-278.1994	0	-278.1994	0.05519583	0.5906721	0.1134731	12.55796	-6.409294
9221	1	225.4537	0	225.4537	0.1505339	0.8308539	0.002067499	4.604591	3.046161
9222	0	-280.4223	0	-280.4223	0.03971566	0.4928208	0.09388155	17.45274	-6.351949
9223	1	225.3689	0	225.3689	0.1195873	0.7884689	0.001666322	5.79616	3.046161
9224	0	-280.3245	0	-280.3245	0.08950387	0.7233005	0.1349426	7.744326	-6.377101
9225	1	225.2775	0	225.2775	0.1492688	0.8294442	0.00202074	4.643617	3.047174
9226	0	-277.858	0	-277.858	0.09330095	0.7334257	0.1813695	7.429154	-6.396685
9227	1	224.5728	0	224.5728	0.1653327	0.8458072	0.002474144	4.192437	3.052981
9228	0	-279.9485	0	-279.9485	0.07215746	0.6671191	0.1159184	9.606036	-6.473684
9229	1	223.7705	0	223.7705	0.104271	0.7592577	0.00189031	6.647556	3.052981
9230	0	-278.0044	0	-278.0044	0.06925363	0.6557921	0.1549865	10.00882	-6.470415
9231	1	222.4598	0	222.4598	0.1640482	0.8446122	0.002500245	4.225265	3.060269
9232	0	-277.3212	0	-277.3212	0.07438165	0.6753765	0.1471042	9.318793	-6.451281
9233	1	222.5025	0	222.5025	0.1586977	0.8394341	0.002285539	4.367719	3.060269
9234	0	-279.6413	0	-279.6413	0.08415066	0.7078239	0.1916303	8.236979	-6.525569
9235	1	223.0572	0	223.0572	0.1367751	0.8142055	0.002102475	5.067787	3.060269
9236	0	-280.4958	0	-280.4958	0.1358483	0.8129707	0.2591894	5.102361	-6.376536
9237	1	222.7161	0	222.7161	0.1103292	0.7716537	0.002174618	6.282534	3.04272
9238	0	-278.81	0	-278.81	0.06161568	0.6227154	0.1517643	11.24953	-6.413405
9239	1	225.3562	0	225.3562	0.1517646	0.8322038	0.00205673	4.567251	3.04272
9240	0	-279.3966	0	-279.3966	0.04137566	0.5049697	0.1035048	16.75253	-6.371947
9241	1	225.621	0	225.621	0.1579332	0.8386667	0.002295697	4.388862	3.04272
9242	0	-277.4594	0	-277.4594	0.08704432	0.7163728	0.1624076	7.963152	-6.435513
9243	1	224.1808	0	224.1808	0.1737721	0.8532319	0.002934175	3.98883	3.04272
9244	0	-279.513	0	-279.513	0.116091	0.7823967	0.2064928	5.97072	-6.33164
9245	1	225.732	0	225.732	0.1458894	0.825565	0.002219692	4.751183	3.04272
9246	0	-280.2504	0	-280.2504	0.1181185	0.7859569	0.2471085	5.868235	-6.452863
9247	1	225.369	0	225.369	0.1165997	0.7833002	0.001637207	5.944674	3.04272
9248	0	-279.4457	0	-279.4457	0.08689965	0.7159559	0.1959706	7.97641	-6.357339
9249	1	224.9893	0	224.9893	0.1618194	0.8424953	0.002133861	4.28346	3.04272
9250	0	-278.5609	0	-278.5609	0.07644057	0.682715	0.1308505	9.067791	-6.500666
9251	1	225.1119	0	225.1119	0.1698454	0.8498664	0.002665422	4.081049	3.04272
9252	0	-279.1442	0	-279.1442	0.1202914	0.7896538	0.2167679	5.762232	-6.386371
9253	1	225.0294	0	225.0294	0.1348217	0.8115846	0.002282951	5.141213	3.04272
9254	0	-278.1849	0	-278.1849	0.1050523	0.7609249	0.1884231	6.598113	-6.442342
9255	1	225.6387	0	225.6387	0.1109599	0.7728771	0.001729297	6.246824	3.04272
9256	0	-277.4241	0	-277.4241	0.08035862	0.6959206	0.1477144	8.625673	-6.439552
9257	1	223.7056	0	223.7056	0.1988917	0.8716794	0.002495589	3.485049	3.042655
9258	0	-279.6679	0	-279.6679	0.05559429	0.5927871	0.1482852	12.46796	-6.426384
9259	1	224.7051	0	224.7051	0.130632	0.805719	0.002275554	5.306105	3.042655
9260	0	-278.1218	0	-278.1218	0.08521011	0.7110056	0.1721768	8.134565	-6.513007
9261	1	223.4731	0	223.4731	0.1691511	0.8492556	0.002183528	4.097798	3.053488
9262	0	-279.0057	0	-279.0057	0.1141427	0.7788704	0.1975824	6.072638	-6.366533
9263	1	221.9211	0	221.9211	0.2078351	0.8771862	0.002560941	3.335083	3.053488
9264	0	-279.8795	0	-279.8795	0.0919702	0.729953	0.2071931	7.53665	-6.350726
9265	1	222.9016	0	222.9016	0.2245684	0.8863215	0.003146617	3.086575	3.053488
9266	0	-279.9705	0	-279.9705	0.06047339	0.6173182	0.1588352	11.46202	-6.381978
9267	1	223.6671	0	223.6671	0.1765964	0.8555624	0.002450319	3.925036	3.033277
9268	0	-277.3391	0	-277.3391	0.07482202	0.6769702	0.1449137	9.263946	-6.456233
9269	1	223.139	0	223.139	0.1988118	0.871628	0.003058824	3.486449	3.033277
9270	0	-280.1847	0	-280.1847	0.04448599	0.5265605	0.1249115	15.58125	-6.317815
9271	1	224.083	0	224.083	0.1040356	0.7587513	0.001537401	6.662595	3.033277
9272	0	-283.1041	0	-283.1041	0.09360853	0.7342171	0.1275095	7.404743	-6.443525
9273	1	223.9117	0	223.9117	0.1355279	0.8125402	0.001688349	5.114424	3.047814
9274	0	-278.4093	0	-278.4093	0.06100306	0.6198364	0.1268944	11.3625	-6.553211
9275	1	225.6006	0	225.6006	0.1478434	0.8278285	0.002237769	4.688388	3.047814
9276	0	-278.6295	0	-278.6295	0.07068719	0.6614637	0.134807	9.805839	-6.567097
9277	1	225.2326	0	225.2326	0.1064686	0.7638937	0.001566121	6.510345	3.048113
9278	0	-279.5701	0	-279.5701	0.04702087	0.5430967	0.119787	14.74127	-6.299661
9279	1	225.5311	0	225.5311	0.1140608	0.7787199	0.001694957	6.076997	3.048113
9280	0	-281.039	0	-281.039	0.08467042	0.7093924	0.1244498	8.186415	-6.437504
9281	1	225.687	0	225.687	0.1359978	0.8131709	0.002069276	5.096753	3.048113
9282	0	-278.3065	0	-278.3065	0.08518098	0.7109189	0.1809387	8.137347	-6.482253
9283	1	224.1837	0	224.1837	0.08347352	0.7057582	0.001430631	8.303798	3.048113
9284	0	-278.9849	0	-278.9849	0.08096394	0.6978766	0.140905	8.561184	-6.55435
9285	1	220.4615	0	220.4615	0.05509074	0.5901113	0.001047341	12.58192	3.048113
9286	0	-277.6331	0	-277.6331	0.07061252	0.6611721	0.1314235	9.816209	-6.458753
9287	1	222.776	0	222.776	0.1146358	0.7797729	0.001407978	6.046515	3.048113
9288	0	-279.3812	0	-279.3812	0.1167251	0.7835218	0.2270523	5.938289	-6.473667
9289	1	225.1848	0	225.1848	0.1014441	0.7530455	0.001654184	6.832797	3.048113
9290	0	-278.6331	0	-278.6331	0.1106874	0.7723499	0.1917541	6.262205	-6.389694
9291	1	225.1336	0	225.1336	0.1675932	0.847867	0.002582094	4.135891	3.048113
9292	0	-279.2034	0	-279.2034	0.08525548	0.7111405	0.135351	8.130236	-6.390539
9293	1	222.4394	0	222.4394	0.1483152	0.8283665	0.002190842	4.673475	3.061247
9294	0	-279.3385	0	-279.3385	0.08610035	0.7136326	0.1700459	8.050457	-6.267892
9295	1	221.4428	0	221.4428	0.1302629	0.8051855	0.00171786	5.321142	3.061247
9296	0	-278.6061	0	-278.6061	0.08581737	0.7128021	0.1778761	8.077003	-6.325254
9297	1	222.4221	0	222.4221	0.1453703	0.824954	0.002323317	4.768149	3.061247
9298	0	-277.5086	0	-277.5086	0.0660259	0.6424243	0.129274	10.49811	-6.436094
9299	1	222.3659	0	222.3659	0.1484582	0.8285291	0.002154439	4.668971	3.061247
9300	0	-279.9358	0	-279.9358	0.05046465	0.5641539	0.1021439	13.7353	-6.549541
9301	1	222.4255	0	222.4255	0.1373509	0.8149648	0.002263133	5.046542	3.061247
9302	0	-278.7689	0	-278.7689	0.09417402	0.7356612	0.1884839	7.36028	-6.530535
9303	1	223.5181	0	223.5181	0.1348217	0.8115846	0.002266488	5.141212	3.057135
9304	0	-277.5355	0	-277.5355	0.07246029	0.6682641	0.1532007	9.565891	-6.420096
9305	1	223.7841	0	223.7841	0.1412617	0.8199691	0.002004181	4.906831	3.057135
9306	0	-282.1595	0	-282.1595	0.114448	0.7794299	0.2019988	6.056438	-6.625679
9307	1	224.1209	0	224.1209	0.1241889	0.7959934	0.001936181	5.581394	3.057135
9308	0	-282.0563	0	-282.0563	0.05687941	0.5994903	0.1404332	12.18626	-6.165571
9309	1	223.3435	0	223.3435	0.1059589	0.762833	0.001483331	6.541663	3.05648
9310	0	-277.8835	0	-277.8835	0.06021496	0.6160797	0.1194864	11.51121	-6.414527
9311	1	225.2555	0	225.2555	0.1682818	0.8484838	0.002318212	4.118967	3.04615
9312	0	-278.4927	0	-278.4927	0.05469526	0.5879899	0.1338558	12.67289	-6.38916
9313	1	223.684	0	223.684	0.1604409	0.8411576	0.00284807	4.320265	3.04615
9314	0	-279.3691	0	-279.3691	0.04806164	0.5496263	0.1041254	14.42205	-6.340419
9315	1	225.3665	0	225.3665	0.1675902	0.8478643	0.002528703	4.135965	3.04615
9316	0	-278.8224	0	-278.8224	0.09587983	0.7399336	0.1533228	7.229332	-6.415934
9317	1	225.2271	0	225.2271	0.1772709	0.8561083	0.00253919	3.910102	3.04615
9318	0	-278.1123	0	-278.1123	0.08328812	0.7051882	0.1781619	8.322281	-6.418941
9319	1	222.1633	0	222.1633	0.2895359	0.911817	0.004039895	2.393994	3.041063
9320	0	-277.6239	0	-277.6239	0.082492	0.7027186	0.1607176	8.402599	-6.371036
9321	1	223.3501	0	223.3501	0.2449798	0.8957844	0.003366317	2.829405	3.041063
9322	0	-277.4134	0	-277.4134	0.07658707	0.6832264	0.1555154	9.050446	-6.448192
9323	1	224.9343	0	224.9343	0.1429371	0.8220344	0.002396622	4.849316	3.041063
9324	0	-277.7219	0	-277.7219	0.07802553	0.6881735	0.1646959	8.883595	-6.413113
9325	1	224.7803	0	224.7803	0.1891851	0.8651215	0.002864789	3.663857	3.041063
9326	0	-280.7272	0	-280.7272	0.1401258	0.8185425	0.2486433	4.946608	-6.49332
9327	1	225.1874	0	225.1874	0.1752411	0.8544532	0.002493337	3.955392	3.041063
9328	0	-287.8712	0	-287.8712	0.1509909	0.8313576	0.2109176	4.590655	-6.23974
9329	1	224.4552	0	224.4552	0.1969032	0.8703879	0.003043893	3.520244	3.041063
9330	0	-279.4716	0	-279.4716	0.06219336	0.6253975	0.1493678	11.14503	-6.29213
9331	1	224.1044	0	224.1044	0.1676138	0.8478855	0.002860079	4.135383	3.041005
9332	0	-278.2931	0	-278.2931	0.08686784	0.715864	0.1559411	7.97933	-6.330491
9333	1	223.0988	0	223.0988	0.2573769	0.9008015	0.003656619	2.693121	3.046922
9334	0	-279.4964	0	-279.4964	0.08145193	0.6994377	0.1914975	8.509892	-6.440272
9335	1	221.8333	0	221.8333	0.2919064	0.912533	0.00424186	2.374553	3.049382
9336	0	-279.8803	0	-279.8803	0.09598102	0.7401832	0.199642	7.221711	-6.287505
9337	1	220.7966	0	220.7966	0.3260117	0.9216826	0.004842534	2.126142	3.049382
9338	0	-278.4903	0	-278.4903	0.09391355	0.7349978	0.182215	7.380694	-6.525356
9339	1	224.7048	0	224.7048	0.1881839	0.8644072	0.002941061	3.68335	3.044983
9340	0	-279.095	0	-279.095	0.05417307	0.5851617	0.1175477	12.79505	-6.57839
9341	1	225.0945	0	225.0945	0.1850505	0.8621225	0.002641347	3.74572	3.044983
9342	0	-277.7014	0	-277.7014	0.09033268	0.7255682	0.1685802	7.673271	-6.473919
9343	1	224.2125	0	224.2125	0.2082288	0.8774179	0.003235027	3.328777	3.044983
9344	0	-278.5009	0	-278.5009	0.1080278	0.7670852	0.189554	6.416378	-6.383523
