Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
3424	-62.3619	-93.19877	30.83686	0	0	0	0	0.005731503	0.0009309412	0.001761364	0.009140084	0.02448754	0.003618854	0.005770001	0.002857477	0.0631626	0.0224326	0.764427	0.149978
3425	-80.2785	-93.1529	12.8744	1	1	1	1	0.005395944	0.005395944	0.001761364	0.001761364	0.02311053	0.02311053	0.008627904	0.008627904	0.116007	0.255015	0.353524	0.275455
3426	-79.68808	-92.61623	12.92815	1	1	0	1	0.005395944	0.005395944	0.001761364	0.001761364	0.02311053	0.01903485	0.01882273	0.01882273	0.109651	0.384951	0.245033	0.260364
3427	-80.22535	-92.58876	12.3634	1	1	1	1	0.003862549	0.003862549	0.001375351	0.001375351	0.02311053	0.02311053	0.01347022	0.01347022	0.109651	0.384951	0.245033	0.260364
3428	-77.45657	-97.27012	19.81355	1	0	1	0	0.003862549	0.003862549	0.01273044	0.0001358797	0.02588654	0.02588654	0.01347022	0.002191949	0.551892	0.203521	0.118584	0.126003
3429	-78.38432	-90.55135	12.16703	1	0	1	1	0.009139308	0.009139308	0.003243822	0.0001819889	0.05408649	0.05408649	0.005827468	0.005827468	0.551892	0.203521	0.118584	0.126003
3430	-71.16505	-89.46635	18.3013	0	0	1	0	0.01114499	0.006112099	0.003243822	0.0002198644	0.05183411	0.05183411	0.006447229	0.01746281	0.351007	0.268578	0.214134	0.166281
3431	-74.88567	-86.82648	11.94082	0	1	1	1	0.004882142	0.001722155	0.003243822	0.003243822	0.05183411	0.05183411	0.01209079	0.01209079	0.200867	0.126767	0.250217	0.422149
3432	-66.68419	-89.46176	22.77757	0	0	0	1	0.01030457	0.001722155	0.003243822	0.001200127	0.03241576	0.009883113	0.01209079	0.01209079	0.318003	0.200691	0.396131	0.0851739
3433	-68.36275	-88.67658	20.31383	0	0	1	1	0.01030457	0.0007257673	0.0007611342	0.001110946	0.03042276	0.03042276	0.01209079	0.01209079	0.344261	0.217263	0.346269	0.0922068
3434	-66.87472	-89.2006	22.32588	0	1	0	0	0.01030457	0.002030203	0.0007611342	0.0007611342	0.03534392	0.0005730008	0.02423939	0.0001918217	0.347009	0.218996	0.341052	0.0929426
3435	-63.94315	-89.23363	25.29049	0	0	1	0	0.009173898	0.002030203	4.644453e-05	0.001391671	0.03534392	0.03534392	0.008361793	0.0001383643	0.215641	0.218598	0.444599	0.121161
3436	-72.82488	-92.38807	19.56319	0	0	0	1	0.009173898	0.009549334	4.644453e-05	0.008484797	0.03534392	0.01828661	0.008361793	0.008361793	0.242361	0.245685	0.37578	0.136174
3437	-78.19933	-88.31891	10.11958	1	0	1	1	0.009173898	0.009173898	0.0001937184	0.006866278	0.04727018	0.04727018	0.02068657	0.02068657	0.310203	0.314457	0.201049	0.174291
3438	-81.96651	-87.94044	5.973937	1	1	1	1	0.00851356	0.00851356	0.001896522	0.001896522	0.04727018	0.04727018	0.02068657	0.02068657	0.286916	0.145123	0.304225	0.263736
3439	-72.43884	-87.63794	15.1991	1	0	1	0	0.005064465	0.005064465	0.00208019	0.004972745	0.04727018	0.04727018	0.01626221	0.009022769	0.286916	0.145123	0.304225	0.263736
3440	-64.33297	-88.40104	24.06806	0	0	1	0	0.005065569	0.001911549	0.0005705195	0.004049861	0.03207854	0.03207854	0.01075647	0.00904612	0.0899712	0.0455077	0.781819	0.0827026
3441	-73.05061	-90.83287	17.78226	1	1	0	0	0.005065569	0.005065569	0.0002567042	0.0002567042	0.03207854	0.001944612	0.01075647	0.01979483	0.37559	0.0312248	0.53644	0.0567458
3442	-74.90861	-87.30785	12.39924	0	1	1	0	0.005334309	0.007493927	0.0002026767	0.0002026767	0.05876426	0.05876426	0.009097935	0.01979483	0.233439	0.0194071	0.615404	0.13175
3443	-70.17881	-86.19683	16.01802	0	1	1	0	0.005334309	0.002619885	0.00145964	0.00145964	0.05876426	0.05876426	0.009097935	0.002712267	0.164803	0.013701	0.434463	0.387033
3444	-72.63638	-87.60594	14.96956	0	1	1	1	0.005607246	0.000990591	0.002017411	0.002017411	0.03537119	0.03537119	0.01246196	0.01246196	0.217699	0.0128333	0.406947	0.362521
3445	-75.0305	-88.48071	13.45021	1	0	1	1	0.002756131	0.002756131	0.001010114	0.004893934	0.04343245	0.04343245	0.01304656	0.01304656	0.123895	0.125379	0.552951	0.197774
3446	-71.08988	-90.43369	19.34381	0	1	0	1	0.002756131	0.001663034	0.002154685	0.002154685	0.04343245	0.002724368	0.008233856	0.008233856	0.123895	0.125379	0.552951	0.197774
3447	-77.37138	-91.57228	14.2009	0	1	1	1	0.002070512	0.005300783	0.002154685	0.002154685	0.04097173	0.04097173	0.01034745	0.01034745	0.363096	0.0911474	0.401981	0.143776
3448	-79.95285	-89.23433	9.281477	1	1	1	1	0.002929908	0.002929908	0.002154685	0.002154685	0.04097173	0.04097173	0.01339115	0.01339115	0.362152	0.0909105	0.400936	0.146002
3449	-64.82712	-88.81047	23.98335	0	0	1	0	0.002929908	0.0009465282	0.002154685	0.0003299406	0.04097173	0.04097173	0.01339115	0.003239244	0.362152	0.0909105	0.400936	0.146002
3450	-69.27273	-91.84892	22.57618	1	0	0	0	0.001685747	0.001685747	0.002154685	0.0005080794	0.04097173	0.01137081	0.01271083	0.002610396	0.362152	0.0909105	0.400936	0.146002
3451	-74.42678	-87.75205	13.32527	1	0	1	1	0.003615046	0.003615046	0.002154685	0.000167361	0.04429017	0.04429017	0.01562661	0.01562661	0.0748871	0.131853	0.581503	0.211756
3452	-72.02568	-88.83329	16.80761	0	1	1	0	0.003615046	0.004423907	0.002154685	0.002154685	0.03934158	0.03934158	0.01358515	0.01235144	0.0683289	0.120307	0.530579	0.280786
3453	-71.24198	-88.73422	17.49225	1	0	1	0	0.003615046	0.003615046	0.002154685	0.002969563	0.03934158	0.03934158	0.01358515	0.009889577	0.0845715	0.148905	0.656703	0.10982
3454	-72.09046	-92.63573	20.54527	0	1	0	0	0.004377856	0.01248305	0.001407623	0.001407623	0.0483923	0.005707286	0.01063981	0.0006213376	0.168535	0.29674	0.315873	0.218852
3455	-72.60236	-87.61128	15.00892	1	0	1	0	0.004377856	0.004377856	0.001407623	0.007596257	0.0564104	0.0564104	0.01063981	0.005328449	0.181978	0.320408	0.341068	0.156546
3456	-75.77509	-86.33736	10.56227	0	1	1	1	0.006279564	0.005409159	0.001407623	0.001407623	0.0564104	0.0564104	0.01215165	0.01215165	0.181978	0.320408	0.341068	0.156546
3457	-65.39925	-90.42801	25.02876	0	0	1	0	0.006279564	0.004933993	0.001407623	0.0005967367	0.02799535	0.02799535	0.01298462	0.0037855	0.181978	0.320408	0.341068	0.156546
3458	-76.47069	-89.48448	13.01379	0	1	1	1	0.009701086	0.004394546	0.0007919641	0.0007919641	0.04637528	0.04637528	0.006372638	0.006372638	0.245928	0.433004	0.109511	0.211558
3459	-80.70546	-92.99727	12.2918	1	1	1	1	0.005913963	0.005913963	0.0007919641	0.0007919641	0.02215226	0.02215226	0.01337002	0.01337002	0.349894	0.186171	0.155806	0.308128
3460	-72.39399	-93.34337	20.94938	1	0	1	0	0.005931558	0.005931558	0.00268728	0.005802776	0.02215226	0.02215226	0.01300907	0.002197625	0.343717	0.182885	0.439125	0.0342721
3461	-67.11303	-87.68212	20.56909	0	1	0	0	0.005931558	0.003661008	0.00268728	0.00268728	0.04760311	0.002039109	0.01723874	0.004332202	0.284059	0.0790765	0.622046	0.0148187
3462	-65.22792	-90.29421	25.06628	0	0	1	0	0.008129384	0.0005113173	0.00403282	0.0007992235	0.03621423	0.03621423	0.005797612	0.002284148	0.450701	0.125466	0.400321	0.023512
3463	-66.80228	-91.3782	24.57592	0	0	0	1	0.008129384	0.004213924	0.0006403201	0.003293376	0.03393563	0.003580044	0.006780962	0.006780962	0.382529	0.141037	0.450004	0.0264299
3464	-61.15649	-90.92339	29.76691	0	0	0	0	0.008129384	0.003726251	0.0006403201	0.002532008	0.03393563	0.003584699	0.006780962	0.001088748	0.241202	0.173318	0.553001	0.0324793
3465	-61.17363	-87.18144	26.00781	0	0	0	0	0.006188689	0.001379251	0.0006903085	0.00617499	0.04606111	0.0006267989	0.02008542	0.0007137343	0.288274	0.0119845	0.660924	0.0388179
3466	-68.05398	-84.63754	16.58356	0	0	1	0	0.006188689	0.001928512	0.0002678156	0.001753103	0.07128375	0.07128375	0.02008542	0.004783201	0.288274	0.0119845	0.660924	0.0388179
3467	-74.35632	-86.30768	11.95137	0	0	1	1	0.01247571	0.007777694	0.0002678156	0.001479189	0.07128375	0.07128375	0.009965658	0.009965658	0.23455	0.00975097	0.724116	0.0315836
3468	-73.46108	-93.32091	19.85983	1	0	1	0	0.004447338	0.004447338	0.001459317	0.0125663	0.03017348	0.03017348	0.006136599	0.003229822	0.430715	0.0189067	0.527376	0.0230024
3469	-68.9985	-88.18546	19.18696	0	1	0	1	0.005962993	0.001213386	0.00110962	0.00110962	0.03678259	0.007689179	0.009103981	0.009103981	0.430715	0.0189067	0.527376	0.0230024
3470	-71.0761	-86.9355	15.8594	0	0	1	1	0.005962993	0.002478783	0.00110962	0.01025267	0.05198755	0.05198755	0.009103981	0.009103981	0.0839886	0.250489	0.637708	0.0278148
3471	-75.02604	-87.60728	12.58124	0	1	1	1	0.005962993	0.002478783	0.002503233	0.002503233	0.05198755	0.05198755	0.007177215	0.007177215	0.0839886	0.250489	0.637708	0.0278148
3472	-74.40676	-86.52454	12.11778	0	1	1	1	0.005962993	0.002478783	0.002503233	0.002503233	0.05198755	0.05198755	0.009828222	0.009828222	0.0937644	0.16325	0.711934	0.0310522
3473	-66.08005	-85.95292	19.87287	0	0	1	0	0.00882044	0.003200398	0.002503233	0.000309648	0.05198755	0.05198755	0.0134889	0.007165229	0.308367	0.124591	0.543343	0.0236989
3474	-67.74182	-90.55112	22.8093	0	0	0	0	0.005653779	0.006358409	0.002503233	0.01265016	0.05198755	0.001378612	0.01581219	0.003872043	0.223062	0.090125	0.393036	0.293777
3475	-75.81102	-89.0774	13.26638	1	0	1	0	0.005455764	0.005455764	0.004070343	0.01083748	0.05198755	0.05198755	0.01082794	0.0125488	0.323074	0.036472	0.569257	0.0711976
3476	-74.64539	-84.83764	10.19225	0	1	1	1	0.008024744	0.0007739353	0.001459468	0.001459468	0.06268887	0.06268887	0.01082794	0.01082794	0.440616	0.0607664	0.401517	0.097101
3477	-73.31303	-89.63877	16.32574	0	1	1	1	0.008298953	0.0001293701	0.0008817179	0.0008817179	0.02392843	0.02392843	0.01545252	0.01545252	0.527023	0.0513799	0.339495	0.0821019
3478	-68.3146	-93.77669	25.46209	0	0	0	1	0.006760955	0.001685393	0.0003500745	0.009139887	0.02097199	0.004246115	0.0123503	0.0123503	0.696279	0.0678808	0.127371	0.108469
3479	-69.37501	-94.42499	25.04999	0	0	1	0	0.006760955	0.003544885	0.001477258	0.007060091	0.02097199	0.02097199	0.01490881	0.003137971	0.266737	0.48558	0.0158443	0.231838
3480	-80.99889	-88.37924	7.380352	1	1	1	1	0.002868561	0.002868561	0.001477258	0.001477258	0.0559656	0.0559656	0.01001063	0.01001063	0.0692796	0.618869	0.0201935	0.291658
3481	-78.26479	-90.24827	11.98348	1	0	1	1	0.001182102	0.001182102	0.00207998	0.004290674	0.0559656	0.0559656	0.01001063	0.01001063	0.104156	0.456321	0.00721818	0.432305
3482	-76.42661	-92.56955	16.14294	0	1	1	0	0.001182102	0.001160597	0.002448005	0.002448005	0.03940913	0.03940913	0.02222615	0.01284774	0.104156	0.456321	0.00721818	0.432305
3483	-76.84457	-92.36526	15.52068	0	1	0	1	0.001182102	0.001160597	0.0005287878	0.0005287878	0.03940913	0.02245964	0.01809284	0.01809284	0.111609	0.317716	0.250178	0.320496
3484	-68.8695	-91.18525	22.31575	0	0	1	0	0.0009496404	0.0005800948	0.000812029	0.0008466235	0.04884939	0.04884939	0.01619501	0.005269194	0.111609	0.317716	0.250178	0.320496
3485	-83.58994	-92.49573	8.905797	1	1	1	1	0.0009496404	0.0009496404	0.002936862	0.002936862	0.04905523	0.04905523	0.008654664	0.008654664	0.183777	0.291907	0.229855	0.294461
3486	-72.7778	-91.54842	18.77062	0	0	1	1	0.0009496404	0.001096369	0.002936862	0.001550457	0.04905523	0.04905523	0.008654664	0.008654664	0.0275417	0.0708404	0.0557816	0.845836
3487	-73.71181	-94.90417	21.19236	0	1	1	0	0.001148214	0.001215654	0.002936862	0.002936862	0.03286721	0.03286721	0.009362864	0.002859894	0.0275417	0.0708404	0.0557816	0.845836
3488	-64.17191	-86.98642	22.81451	0	0	1	0	0.003783963	0.001176925	0.0007457032	0.002604786	0.04824598	0.04824598	0.01123181	0.002859894	0.0546989	0.157939	0.226338	0.561024
3489	-64.76748	-90.29768	25.5302	0	0	1	0	0.004773529	0.001176925	0.00460498	5.526284e-05	0.03089395	0.03089395	0.01123181	0.002378661	0.0517429	0.120537	0.399553	0.428166
3490	-75.15754	-97.31016	22.15262	0	1	1	0	0.01260568	0.001176925	0.00460498	0.00460498	0.01568709	0.01568709	0.007738352	0.003084915	0.0882625	0.153021	0.50723	0.251486
3491	-68.34119	-91.59062	23.24943	0	0	1	0	0.01260568	0.001176925	0.00460498	0.003026375	0.0361995	0.0361995	0.007738352	0.002809455	0.0315202	0.697528	0.181142	0.0898103
3492	-73.89858	-88.62215	14.72357	0	0	1	1	0.01260568	0.0001653605	0.000644066	0.01067342	0.04553764	0.04553764	0.01776646	0.01776646	0.0210306	0.949344	0.0111583	0.018467
3493	-69.14338	-88.7159	19.57252	0	0	1	0	0.01260568	0.000399977	0.001004007	0.003826015	0.0471391	0.0471391	0.01776646	0.006452205	0.0210306	0.949344	0.0111583	0.018467
3494	-77.41378	-87.71982	10.30604	0	1	1	1	0.01260568	0.000399977	0.002474813	0.002474813	0.04987716	0.04987716	0.01776646	0.01776646	0.0884975	0.786838	0.0469545	0.0777098
3495	-68.14603	-92.65055	24.50452	0	0	1	0	0.003746521	0.003440245	0.002474813	0.0003061523	0.02827931	0.02827931	0.01740368	0.005331347	0.17982	0.642577	0.0383457	0.139257
3496	-73.57	-93.57788	20.00788	0	1	1	0	0.003746521	0.0007710381	0.002782941	0.002782941	0.02316266	0.02316266	0.01740368	0.009299148	0.17982	0.642577	0.0383457	0.139257
3497	-66.74236	-87.89327	21.15091	0	0	1	0	0.006210333	0.001111723	0.002782941	0.001363344	0.0464092	0.0464092	0.01085229	0.01143511	0.17982	0.642577	0.0383457	0.139257
3498	-73.41535	-89.25465	15.8393	1	0	1	0	0.006210333	0.006210333	0.002782941	0.000819119	0.0464092	0.0464092	0.01085229	0.01393667	0.167353	0.667358	0.0356871	0.129602
3499	-69.87787	-89.85738	19.97952	0	1	0	0	0.01058092	0.002674635	0.002782941	0.002782941	0.04455954	0.0001461558	0.01279735	0.01332383	0.162452	0.647816	0.0639249	0.125807
3500	-63.57193	-86.85653	23.2846	0	1	0	0	0.006246023	0.0004902666	0.002782941	0.002782941	0.04455954	0.000146213	0.01298678	0.000748356	0.274528	0.171032	0.521226	0.0332146
3501	-76.41508	-87.67972	11.26464	1	0	1	1	0.007820917	0.007820917	0.0007772566	0.007909002	0.04455954	0.04455954	0.01657406	0.01657406	0.187653	0.151416	0.461447	0.199485
3502	-67.75552	-93.87984	26.12432	0	0	0	1	0.007820917	0.000939731	0.0003916875	0.009645026	0.01777102	0.006232375	0.008915933	0.008915933	0.19634	0.029828	0.540271	0.233561
3503	-72.46751	-89.06576	16.59825	0	1	0	1	0.0109477	0.0005808787	0.004692285	0.004692285	0.03728357	0.006245674	0.01691921	0.01691921	0.185587	0.0281945	0.510683	0.275536
3504	-65.53858	-87.81716	22.27858	0	0	1	0	0.0109477	0.003306775	0.001028461	0.00156149	0.03728357	0.03728357	0.01691921	0.00266736	0.0612376	0.0364472	0.168508	0.733807
3505	-67.92071	-87.81972	19.89901	0	0	1	1	0.004272194	0.001244131	0.0007330405	0.002143724	0.03728357	0.03728357	0.01211209	0.01211209	0.354166	0.0172592	0.281086	0.347488
3506	-66.24851	-86.18646	19.93795	0	0	1	0	0.007208997	0.001244131	0.004122106	0.0007753221	0.05919975	0.05919975	0.01101524	0.003537614	0.354166	0.0172592	0.281086	0.347488
3507	-72.33527	-89.90219	17.56692	0	1	0	1	0.007208997	0.003135557	0.0004393917	0.0004393917	0.02741206	0.01625735	0.01667511	0.01667511	0.379503	0.0762522	0.389726	0.154519
3508	-77.82755	-89.76854	11.941	1	0	0	1	0.007208997	0.007208997	0.002424308	0.004404183	0.04722695	0.03353395	0.008510737	0.008510737	0.603104	0.0706119	0.235913	0.0903708
3509	-73.11412	-86.29187	13.17775	0	1	1	1	0.004248475	0.0006044867	0.0007160439	0.0007160439	0.04722695	0.04722695	0.01390173	0.01390173	0.168359	0.219951	0.330192	0.281498
3510	-70.36029	-88.68493	18.32464	0	1	1	0	0.002768446	0.002097338	0.0004823808	0.0004823808	0.04722695	0.04722695	0.01293211	0.001287034	0.168359	0.219951	0.330192	0.281498
3511	-75.19437	-89.22041	14.02605	1	0	1	1	0.002768446	0.002768446	0.0004823808	0.002982162	0.04722695	0.04722695	0.008385434	0.008385434	0.114795	0.405559	0.22514	0.254506
3512	-72.47826	-90.24861	17.77035	0	0	1	1	0.003604368	0.001649208	0.004673787	0.004361608	0.0472904	0.0472904	0.008385434	0.008385434	0.504768	0.226892	0.125956	0.142385
3513	-73.94021	-93.30984	19.36963	0	1	1	0	0.01295507	0.003963693	0.000349203	0.000349203	0.02311061	0.02311061	0.0164186	0.004019664	0.198569	0.16098	0.0893659	0.551085
3514	-66.04753	-89.88233	23.83481	0	1	0	0	0.01295507	0.0002072326	0.001381683	0.001381683	0.03272137	0.0009179707	0.01130381	0.005325716	0.378903	0.149165	0.170525	0.301406
3515	-68.66893	-89.39255	20.72362	0	1	0	1	0.00608218	0.0002902837	0.001381683	0.001381683	0.03272137	0.0003254382	0.01227099	0.01227099	0.593351	0.0976627	0.111647	0.197339
3516	-65.43592	-91.3382	25.90228	0	1	0	0	0.00608218	0.002208033	0.001893137	0.001893137	0.02910311	0.0003261707	0.01140589	0.00196826	0.555048	0.155912	0.10444	0.1846
3517	-74.18153	-90.63589	16.45435	0	1	1	1	0.00608218	0.002208033	0.001893137	0.001893137	0.02636603	0.02636603	0.01140589	0.01140589	0.210013	0.276813	0.185427	0.327746
3518	-75.84575	-91.84231	15.99656	1	1	1	0	0.004449658	0.004449658	0.001893137	0.001893137	0.02636603	0.02636603	0.017409	0.0004560803	0.21683	0.253337	0.191447	0.338386
3519	-67.28552	-88.5969	21.31138	0	0	0	1	0.00510599	0.004494931	0.001893137	0.002245301	0.0479595	0.000139207	0.017409	0.017409	0.244151	0.285257	0.309884	0.160708
3520	-69.96393	-87.2612	17.29727	0	1	1	0	0.003891534	0.0005472914	0.001893137	0.001893137	0.0479595	0.0479595	0.01502578	0.003353665	0.189185	0.446168	0.240119	0.124528
3521	-71.48597	-88.55055	17.06458	1	0	1	0	0.003891534	0.003891534	0.000457983	0.0001898953	0.0479595	0.0479595	0.01502578	0.006477211	0.22502	0.530682	0.0961823	0.148116
3522	-69.035	-88.7323	19.6973	0	1	0	1	0.006279184	0.002392881	0.000669471	0.000669471	0.02949961	0.004166285	0.01593513	0.01593513	0.137083	0.0291856	0.743498	0.090233
3523	-80.62938	-86.26714	5.637758	1	1	1	1	0.006404733	0.006404733	0.000669471	0.000669471	0.05877317	0.05877317	0.01444243	0.01444243	0.465628	0.0991341	0.167673	0.267564
3524	-74.03818	-87.93378	13.8956	0	1	1	1	0.006270984	0.00247412	0.001417446	0.001417446	0.03798654	0.03798654	0.01444243	0.01444243	0.516688	0.110005	0.0764028	0.296905
3525	-70.3057	-90.1188	19.8131	0	1	0	1	0.006270984	0.00247412	0.001417446	0.001417446	0.0299948	0.003680403	0.01444243	0.01444243	0.436134	0.264454	0.183674	0.115739
3526	-74.73866	-94.26009	19.52143	0	0	1	1	0.00245249	0.01025939	0.000653853	0.002152412	0.0299948	0.0299948	0.0144356	0.0144356	0.457357	0.292573	0.153405	0.0966652
3527	-71.62528	-92.52001	20.89473	0	1	1	0	0.00687566	0.004343454	0.000653853	0.000653853	0.02225884	0.02225884	0.0144356	0.003525744	0.476864	0.2624	0.159948	0.100788
3528	-59.58709	-90.12334	30.53625	0	0	0	0	0.00687566	0.0001841527	0.0003563611	0.0004811666	0.02269523	0.002312239	0.0144356	0.008676901	0.176279	0.268435	0.518029	0.0372576
3529	-81.42334	-94.66315	13.23982	1	1	1	1	0.00687566	0.00687566	0.0003563611	0.0003563611	0.02269523	0.02269523	0.006878268	0.006878268	0.266797	0.334214	0.372218	0.0267706
3530	-77.39696	-94.34275	16.94579	1	1	0	1	0.002265845	0.002265845	0.0003563611	0.0003563611	0.02269523	0.007381429	0.01244539	0.01244539	0.266348	0.210661	0.4879	0.0350907
3531	-81.06782	-87.95186	6.884043	1	1	1	1	0.00439515	0.00439515	0.001529242	0.001529242	0.04453522	0.04453522	0.02270135	0.02270135	0.303703	0.0999588	0.556326	0.040012
3532	-68.49122	-89.09866	20.60744	0	0	1	0	0.01024266	0.002505168	0.001529242	0.001572673	0.03503155	0.03503155	0.008793508	0.02359882	0.442537	0.145654	0.353507	0.058303
3533	-71.78679	-88.52036	16.73357	0	1	1	0	0.006199521	0.002505168	0.001529242	0.001529242	0.03503155	0.03503155	0.009974329	0.02065548	0.356255	0.117255	0.284583	0.241907
3534	-65.6396	-87.75628	22.11668	0	0	1	0	0.005546318	0.001530243	0.001529242	0.0003497121	0.03503155	0.03503155	0.009974329	0.02067928	0.104134	0.05053	0.748716	0.0966193
3535	-70.35705	-89.64857	19.29152	0	1	0	1	0.01013914	0.003548436	0.0004399088	0.0004399088	0.03503155	0.003537388	0.008567229	0.008567229	0.150609	0.0479086	0.709875	0.091607
3536	-62.67123	-89.28254	26.61131	0	0	0	0	0.01013914	0.003548436	0.000973583	0.005934896	0.04264666	0.003535447	0.01076536	0.0009246787	0.193359	0.451062	0.298516	0.0570635
3537	-67.66046	-90.16907	22.50861	0	0	0	1	0.01013914	0.002493627	0.000973583	0.005816147	0.03263725	0.002840055	0.017499	0.017499	0.217566	0.507529	0.210698	0.0642071
3538	-76.37052	-93.42384	17.05332	0	1	1	1	0.004508446	0.003020048	0.003145665	0.003145665	0.02659708	0.02659708	0.007257919	0.007257919	0.217566	0.507529	0.210698	0.0642071
3539	-78.39759	-92.02449	13.6269	0	1	1	1	0.01420213	0.0006788214	0.003446668	0.003446668	0.02659708	0.02659708	0.01920381	0.01920381	0.103641	0.327411	0.213481	0.355467
3540	-71.97661	-89.46903	17.49242	1	0	0	1	0.007212415	0.007212415	0.001536217	0.0002401587	0.04302479	0.002817987	0.01672302	0.01672302	0.299964	0.393312	0.25645	0.050274
3541	-74.27165	-88.10394	13.83229	0	1	1	1	0.007212415	0.0001979386	0.003748619	0.003748619	0.04302479	0.04302479	0.00876992	0.00876992	0.21395	0.217754	0.141982	0.426314
3542	-81.22678	-89.97255	8.745767	1	1	1	1	0.006968448	0.006968448	0.003748619	0.003748619	0.04302479	0.04302479	0.00876992	0.00876992	0.21395	0.217754	0.141982	0.426314
3543	-74.09804	-93.54511	19.44707	0	1	0	1	0.007130719	0.004326796	0.003748619	0.003748619	0.02785561	0.009961912	0.007350203	0.007350203	0.324562	0.330334	0.205289	0.139815
3544	-84.10008	-96.49205	12.39197	1	1	1	0	0.007130719	0.007130719	0.009810002	0.009810002	0.02785561	0.02785561	0.01279002	0.01360605	0.292655	0.413123	0.175022	0.119201
3545	-73.87368	-90.52943	16.65575	0	0	1	1	0.01050556	0.00701958	0.003440014	0.00288843	0.03460701	0.03460701	0.01787982	0.01787982	0.014453	0.431285	0.329709	0.224553
3546	-73.48682	-89.22445	15.73763	0	1	1	1	0.01013938	0.0002346889	0.001233495	0.001233495	0.03460701	0.03460701	0.00584042	0.00584042	0.0617336	0.0492771	0.733308	0.155681
3547	-72.4967	-89.88426	17.38756	0	0	1	1	0.01485648	0.003118291	0.001233495	0.002351442	0.03460701	0.03460701	0.01598769	0.01598769	0.100128	0.0799245	0.00826441	0.811683
3548	-74.41554	-96.27025	21.85471	0	1	0	0	0.01485648	0.006536151	0.002712104	0.002712104	0.02494033	0.00584576	0.01740219	0.003846161	0.785246	0.0293578	0.0648128	0.120583
3549	-74.62612	-88.40333	13.77721	0	1	1	0	0.01485648	0.001488205	0.003161531	0.003161531	0.0509513	0.0509513	0.01965157	0.002696783	0.721325	0.026968	0.0595369	0.19217
3550	-77.96936	-88.41311	10.44376	1	1	1	0	0.003881696	0.003881696	0.003161531	0.003161531	0.04576477	0.04576477	0.01965157	0.009876749	0.290804	0.0108722	0.62085	0.0774738
3551	-70.65256	-88.11089	17.45833	0	0	0	1	0.003881696	0.002880287	0.0008151452	0.00178242	0.04576477	0.02651087	0.01965157	0.01965157	0.410208	0.0185669	0.042163	0.529062
3552	-75.6143	-90.19605	14.58175	1	0	1	1	0.003881696	0.003881696	0.0003461318	0.001358405	0.03957575	0.03957575	0.01350471	0.01350471	0.864603	0.0391338	0.0888677	0.0073951
3553	-74.44784	-85.97425	11.52641	0	1	1	1	0.007602448	0.0001834478	0.0003461318	0.0003461318	0.05211634	0.05211634	0.0158951	0.0158951	0.374042	0.396894	0.154063	0.0750009
3554	-75.11995	-86.78115	11.66121	0	1	1	1	0.007602448	0.0001834478	0.003124629	0.003124629	0.05211634	0.05211634	0.01234555	0.01234555	0.394697	0.418811	0.16257	0.0239214
3555	-67.08549	-92.01971	24.93422	0	1	0	0	0.004246332	0.0001834478	0.001002775	0.001002775	0.02649196	0.008293898	0.01151545	0.006790302	0.639384	0.288232	0.0630986	0.00928463
3556	-71.12254	-91.79963	20.67709	0	1	0	1	0.009404478	0.0001834478	0.001002775	0.001002775	0.02649196	0.006815141	0.00944029	0.00944029	0.577977	0.356592	0.0570385	0.00839292
3557	-67.7272	-93.02688	25.29967	0	1	0	0	0.009404478	0.001804015	0.0006380169	0.0006380169	0.02480558	0.002973139	0.00944029	0.007368201	0.547792	0.382393	0.0611655	0.008649
3558	-68.69491	-88.92684	20.23193	0	1	0	0	0.009404478	0.005246481	0.001160687	0.001160687	0.04433104	0.0007953557	0.01711532	0.007368201	0.434142	0.31017	0.224011	0.0316759
3559	-73.85207	-91.34506	17.49298	1	0	0	0	0.009404478	0.009404478	0.001160687	0.002617165	0.04433104	0.0007962643	0.01711532	0.02566357	0.470392	0.336069	0.122805	0.0707333
3560	-66.52973	-91.04457	24.51484	0	1	0	0	0.009404478	0.003128929	0.001160687	0.001160687	0.02831502	0.001420955	0.01711532	0.0003776535	0.357929	0.407434	0.148883	0.0857536
3561	-73.9112	-88.98435	15.07315	0	1	1	1	0.00585475	0.0007186273	0.001160687	0.001160687	0.03135608	0.03135608	0.0167657	0.0167657	0.380305	0.432905	0.158191	0.0285998
3562	-71.0026	-89.34146	18.33886	0	1	1	0	0.00585475	0.00133601	0.002901344	0.002901344	0.03135608	0.03135608	0.0167657	0.008499038	0.385745	0.297362	0.289284	0.0276093
3563	-66.1732	-89.74717	23.57398	0	0	1	0	0.00585475	0.0004862975	0.002671327	0.001666331	0.02609252	0.02609252	0.0167657	0.01276792	0.325014	0.250547	0.401177	0.0232625
3564	-68.31978	-89.10756	20.78778	0	0	1	0	0.01172036	0.001907238	0.004367131	0.001985421	0.04077762	0.04077762	0.01266015	0.008824154	0.029704	0.390431	0.0304159	0.549449
