Iteration	Posterior	Likelihood	Prior	prob_gain_A_indep	prob_gain_B_indep	prob_loss_A_indep	prob_loss_B_indep	rate_gain_A_when_B0	rate_gain_A_when_B1	rate_gain_B_when_A0	rate_gain_B_when_A1	rate_loss_A_when_B0	rate_loss_A_when_B1	rate_loss_B_when_A0	rate_loss_B_when_A1	rf[1]	rf[2]	rf[3]	rf[4]
800	-69.32976	-89.07397	19.74421	0	0	1	1	0.003843743	0.00055193	0.003050906	0.00355819	0.03752792	0.03752792	0.01014155	0.01014155	0.194807	0.175573	0.58589	0.0437298
801	-78.91745	-95.02034	16.10289	1	0	1	1	0.004175927	0.004175927	0.004740669	0.007421725	0.02647285	0.02647285	0.007154505	0.007154505	0.389362	0.350919	0.172316	0.0874029
802	-74.56968	-90.74042	16.17074	0	1	1	1	0.004175927	0.002666193	0.001395154	0.001395154	0.03418581	0.03418581	0.007154505	0.007154505	0.0703402	0.494319	0.321224	0.114116
803	-66.36027	-89.56736	23.20709	0	1	0	0	0.01274873	0.0006051302	0.001395154	0.001395154	0.03418581	0.004146543	0.007154505	0.008167555	0.10567	0.0978873	0.757114	0.0393292
804	-65.99915	-89.81952	23.82037	0	0	1	0	0.01400849	0.0002568942	0.001249189	0.003674272	0.0294768	0.0294768	0.01345964	0.002770158	0.042019	0.563251	0.375238	0.0194922
805	-74.39461	-91.62403	17.22942	0	1	1	1	0.00749222	0.0002568942	0.0001569929	0.0001569929	0.01976394	0.01976394	0.01585181	0.01585181	0.042019	0.563251	0.375238	0.0194922
806	-65.82941	-90.51501	24.68559	0	0	0	1	0.007446885	0.0001719211	0.0004294013	0.003103051	0.02286368	0.006535407	0.01939598	0.01939598	0.042019	0.563251	0.375238	0.0194922
807	-69.32521	-92.37672	23.05151	0	0	1	1	0.005849264	0.0001833347	0.0009907134	0.002164658	0.02286368	0.02286368	0.007704583	0.007704583	0.0682193	0.734741	0.165394	0.0316462
808	-65.80573	-86.91057	21.10484	0	1	0	0	0.008245996	0.0002196862	0.0004953658	0.0004953658	0.05819165	0.00304488	0.007704583	0.002526318	0.107497	0.436321	0.260619	0.195563
809	-74.30939	-87.4094	13.10001	0	1	1	1	0.008245996	0.0001580314	0.003097305	0.003097305	0.03737524	0.03737524	0.01826577	0.01826577	0.288361	0.0777261	0.297286	0.336627
810	-75.24727	-88.07884	12.83157	0	1	1	1	0.008245996	0.001693525	0.003097305	0.003097305	0.03737524	0.03737524	0.01826577	0.01826577	0.559262	0.0470209	0.351373	0.0423446
811	-65.11599	-89.52192	24.40592	0	1	0	0	0.008245996	0.0008093446	0.003097305	0.003097305	0.02636836	0.002698317	0.01826577	0.002060941	0.0952866	0.0381319	0.832242	0.0343396
812	-70.15907	-91.4798	21.32073	0	1	1	0	0.003822084	0.001365953	0.001488099	0.001488099	0.02636836	0.02636836	0.01628345	0.0003284857	0.178255	0.374837	0.109349	0.337559
813	-76.35414	-89.81361	13.45947	1	0	1	1	0.003822084	0.003822084	0.003660537	0.002386511	0.03893363	0.03893363	0.01628345	0.01628345	0.178255	0.374837	0.109349	0.337559
814	-69.81003	-87.21966	17.40963	0	1	1	0	0.01040149	0.0008455126	0.001085645	0.001085645	0.03910266	0.03910266	0.01628345	0.004309408	0.119752	0.421573	0.112229	0.346447
815	-65.7314	-86.17316	20.44177	0	0	1	0	0.01326617	0.0005364535	0.000468191	0.00144346	0.04791416	0.04791416	0.01628345	0.004309408	0.168104	0.188022	0.157543	0.486331
816	-68.42741	-85.33342	16.906	0	0	1	1	0.007901666	0.0004161599	0.0008588884	0.001936725	0.04751208	0.04751208	0.01628345	0.01628345	0.22043	0.246549	0.206582	0.32644
817	-73.16184	-88.15085	14.98901	0	1	1	1	0.007901666	0.000599984	0.0008588884	0.0008588884	0.03069316	0.03069316	0.01628345	0.01628345	0.182698	0.258482	0.21658	0.34224
818	-69.40673	-87.06232	17.65559	0	1	0	1	0.007901666	0.0004410639	0.001188415	0.001188415	0.03958928	0.005217418	0.01628345	0.01628345	0.116421	0.305493	0.255971	0.322115
819	-69.4174	-92.8996	23.4822	0	1	1	0	0.007134673	0.0001825916	0.001643568	0.001643568	0.01932708	0.01932708	0.008024263	0.0009804842	0.116421	0.305493	0.255971	0.322115
820	-68.31258	-94.96348	26.6509	0	0	1	0	0.009261194	0.0005775139	0.004553249	0.005792684	0.01932708	0.01932708	0.007713298	0.001479592	0.0639078	0.398893	0.33423	0.202969
821	-66.04735	-93.10887	27.06152	0	0	0	0	0.009261194	0.002333013	0.001095951	0.008165693	0.01932708	0.007006279	0.01944262	0.009261134	0.0543397	0.339172	0.433908	0.172581
822	-74.95101	-85.6861	10.73509	0	1	1	1	0.009261194	0.002909639	0.0009378948	0.0009378948	0.04811854	0.04811854	0.01944262	0.01944262	0.117898	0.0969525	0.56173	0.22342
823	-83.01339	-85.70602	2.692637	1	1	1	1	0.009261194	0.009261194	0.002104264	0.002104264	0.06963659	0.06963659	0.01613405	0.01613405	0.0799167	0.0657188	0.380766	0.473599
824	-72.38546	-95.57614	23.19068	0	1	0	1	0.006217758	0.0005299834	0.002104264	0.002104264	0.01203447	0.001939657	0.01613405	0.01613405	0.246045	0.0265837	0.324168	0.403203
825	-71.66474	-95.48111	23.81636	0	0	1	1	0.005711924	0.0006129275	0.0003921499	0.0004956897	0.01203447	0.01203447	0.01613405	0.01613405	0.247322	0.0267216	0.32585	0.400107
826	-67.87831	-95.99139	28.11308	0	1	0	0	0.005711924	0.001795292	0.001176659	0.001176659	0.01203447	0.005366429	0.01018805	0.004068047	0.281438	0.0744854	0.548342	0.0957346
827	-77.77385	-97.86774	20.09389	0	1	1	1	0.005711924	0.001063694	0.00260268	0.00260268	0.01203447	0.01203447	0.005724136	0.005724136	0.129603	0.0971867	0.715464	0.0577468
828	-70.90196	-99.85239	28.95043	0	0	0	1	0.005711924	0.002478007	0.003441219	0.001180378	0.01203447	0.0058091	0.004896073	0.004896073	0.401762	0.163552	0.337505	0.0971803
829	-78.24379	-97.55441	19.31063	1	0	1	1	0.004162546	0.004162546	0.003441219	0.0009362337	0.0132914	0.0132914	0.009785806	0.009785806	0.0953326	0.276629	0.570849	0.0571896
830	-74.74223	-95.1393	20.39707	0	1	0	1	0.004162546	0.002993343	0.001071745	0.001071745	0.0132914	0.01746745	0.01595331	0.01595331	0.0161022	0.017105	0.820988	0.145805
831	-73.24422	-93.65328	20.40905	0	1	0	1	0.002526236	0.004671063	0.002689598	0.002689598	0.02591363	0.003459655	0.01561108	0.01561108	0.0184967	0.0272122	0.810372	0.143919
832	-70.80553	-89.17965	18.37413	1	0	0	1	0.003396696	0.003396696	0.002899277	0.0002771433	0.04021276	0.004114229	0.01561108	0.01561108	0.0174822	0.0805682	0.765924	0.136025
833	-77.50464	-87.27305	9.76841	1	0	1	1	0.007217449	0.007217449	0.002899277	0.007300715	0.05317081	0.05317081	0.01561108	0.01561108	0.0299634	0.138089	0.769203	0.0627446
834	-71.1577	-85.28163	14.12393	0	0	1	1	0.01244731	0.0008812482	0.0009505714	0.007761579	0.05317081	0.05317081	0.01561108	0.01561108	0.0194424	0.0896018	0.499115	0.391841
835	-77.65752	-91.56917	13.91165	0	1	1	1	0.01244731	0.006125137	0.0009505714	0.0009505714	0.02648036	0.02648036	0.01649632	0.01649632	0.222519	0.0739035	0.411669	0.291908
836	-77.78689	-90.71367	12.92678	0	1	1	1	0.005300664	0.0125628	0.0009505714	0.0009505714	0.03783064	0.03783064	0.01148857	0.01148857	0.281467	0.0934812	0.255815	0.369237
837	-79.53089	-86.99166	7.460769	1	0	1	1	0.003558306	0.003558306	0.001532691	0.007428677	0.0658948	0.0658948	0.02098473	0.02098473	0.322986	0.107271	0.293551	0.276193
838	-64.85394	-89.54136	24.68742	0	1	0	0	0.006580541	0.00015928	0.001532691	0.001532691	0.02613468	0.001884755	0.01511962	0.008524322	0.322986	0.107271	0.293551	0.276193
839	-77.60838	-91.34477	13.73639	1	1	1	0	0.007440454	0.007440454	0.003412231	0.003412231	0.02971785	0.02971785	0.01511962	0.00781208	0.253462	0.153331	0.419598	0.173608
840	-75.90099	-90.07853	14.17753	1	0	1	1	0.004294562	0.004294562	0.003412231	0.003981356	0.03417108	0.03417108	0.01511962	0.01511962	0.0311192	0.100384	0.0996194	0.768877
841	-65.76454	-88.25711	22.49257	0	0	1	0	0.006538352	0.001785796	0.002834558	0.0009879539	0.03417108	0.03417108	0.01511962	0.01105321	0.080784	0.260593	0.258607	0.400016
842	-76.35475	-87.94738	11.59263	1	1	1	0	0.006538352	0.006538352	0.001120267	0.001120267	0.04246193	0.04246193	0.0215116	0.004132507	0.080784	0.260593	0.258607	0.400016
843	-80.91213	-89.1899	8.277774	1	1	1	1	0.006538352	0.006538352	0.002187802	0.002187802	0.04988302	0.04988302	0.006579558	0.006579558	0.115573	0.372814	0.369973	0.14164
844	-71.6996	-91.29277	19.59317	0	1	0	1	0.01067313	0.002288226	0.002187802	0.002187802	0.03322625	0.004583181	0.006579558	0.006579558	0.175562	0.347527	0.344878	0.132033
845	-75.84669	-89.29421	13.44752	0	1	1	1	0.01156232	0.002288226	0.002562336	0.002562336	0.0419565	0.0419565	0.006785188	0.006785188	0.0355874	0.0704453	0.0699085	0.824059
846	-67.56407	-86.54076	18.9767	0	0	1	1	0.007069441	0.001487227	0.001032061	0.0009407451	0.0419565	0.0419565	0.01057848	0.01057848	0.0355874	0.0704453	0.0699085	0.824059
847	-73.23336	-89.40662	16.17327	0	1	1	0	0.007069441	0.0005751528	0.001032061	0.001032061	0.02684464	0.02684464	0.01493179	0.02864718	0.190655	0.0434987	0.0431672	0.722679
848	-67.74899	-86.67954	18.93055	0	0	1	1	0.004965041	0.0002226861	0.001032061	0.004359647	0.04056714	0.04056714	0.01218183	0.01218183	0.213114	0.0414002	0.0576724	0.687814
849	-70.36991	-88.79718	18.42726	1	0	1	0	0.005309187	0.005309187	0.001032061	0.001243313	0.04056714	0.04056714	0.01218183	0.005873704	0.498598	0.0968593	0.0575209	0.347021
850	-73.79896	-88.93302	15.13406	1	0	1	1	0.004108507	0.004108507	0.001032061	0.0006941755	0.04056714	0.04056714	0.00910556	0.00910556	0.130948	0.167881	0.0996978	0.601473
851	-69.18998	-87.61541	18.42543	0	1	1	0	0.004108507	0.00282898	0.001032061	0.001032061	0.04056714	0.04056714	0.0144086	0.003272437	0.0817648	0.0321724	0.446452	0.439611
852	-66.44767	-86.80921	20.36154	0	0	1	0	0.009442685	0.002998864	0.003454651	0.003477133	0.04732033	0.04732033	0.0144086	0.003577946	0.0574626	0.0200801	0.5435	0.378957
853	-71.37715	-87.88784	16.51069	0	1	0	1	0.006102691	0.001764932	0.003454651	0.003454651	0.04732033	0.004118942	0.0144086	0.0144086	0.086578	0.0302544	0.312199	0.570969
854	-63.69964	-86.60496	22.90533	0	0	1	0	0.006102691	0.0006787811	0.003454651	0.0003409929	0.04732033	0.04732033	0.0121661	6.601387e-05	0.0703544	0.0338268	0.257431	0.638388
855	-68.54216	-88.0944	19.55224	0	0	1	1	0.006889719	0.001918649	0.003454651	0.0005479983	0.03479519	0.03479519	0.0121661	0.0121661	0.0319143	0.0153446	0.570814	0.381927
856	-66.22271	-88.59688	22.37417	0	1	0	0	0.00640901	0.0008142359	0.00249045	0.00249045	0.03479519	0.002272092	0.01649526	0.009891553	0.153305	0.0193777	0.265929	0.561389
857	-65.24526	-88.73214	23.48689	0	0	0	1	0.00640901	0.001111339	0.002776349	0.002545441	0.03479519	0.002670409	0.01649526	0.01649526	0.0600982	0.00719427	0.293132	0.639575
858	-73.61198	-89.78677	16.17479	0	1	1	1	0.0059242	0.001407084	0.002776349	0.002776349	0.02850569	0.02850569	0.01094109	0.01094109	0.0400424	0.00753126	0.306863	0.645563
859	-64.30388	-90.90061	26.59673	0	0	0	1	0.0059242	0.0002408995	0.002776349	0.00106297	0.02850569	0.002775256	0.007729094	0.007729094	0.0374179	0.00703765	0.286751	0.668794
860	-73.10736	-90.48191	17.37455	0	1	1	1	0.004723391	0.0008392742	0.0008942452	0.0008942452	0.02850569	0.02850569	0.007729094	0.007729094	0.137075	0.0257813	0.242516	0.594628
861	-66.27208	-91.95159	25.67951	0	1	0	0	0.01159325	0.0003973082	0.002018913	0.002018913	0.02365788	0.003931203	0.007729094	0.004933409	0.158327	0.0126618	0.536976	0.292036
862	-72.93911	-92.85783	19.91872	1	1	0	0	0.005228812	0.005228812	0.002018913	0.002018913	0.03618279	0.003753557	0.005558525	0.004933409	0.550499	0.00834442	0.285751	0.155406
863	-80.0023	-90.00945	10.00714	1	1	1	1	0.003426567	0.003426567	0.002018913	0.002018913	0.03273111	0.03273111	0.01712002	0.01712002	0.405958	0.00615349	0.473286	0.114603
864	-72.50987	-92.29006	19.78019	1	1	0	0	0.003426567	0.003426567	0.002274564	0.002274564	0.0313105	0.007915528	0.008123207	0.005418064	0.355309	0.00952242	0.47158	0.163589
865	-69.13362	-89.92476	20.79114	0	0	1	1	0.005629678	0.001530422	0.002274564	0.003817333	0.0313105	0.0313105	0.008123207	0.008123207	0.242821	0.00786946	0.38972	0.35959
866	-63.53683	-88.95477	25.41794	0	0	0	1	0.005629678	0.0008005324	0.001231065	0.003241419	0.0313105	0.0003586114	0.01318543	0.01318543	0.240971	0.0154279	0.386751	0.356851
867	-75.35912	-87.33503	11.97591	0	1	1	1	0.005629678	0.005224419	0.0007916851	0.0007916851	0.04353101	0.04353101	0.01839547	0.01839547	0.340777	0.0218179	0.132753	0.504652
868	-70.23945	-88.52222	18.28277	0	1	1	0	0.002524375	0.001090615	0.001113691	0.001113691	0.04353101	0.04353101	0.01839547	0.0003785855	0.190854	0.0122192	0.676403	0.120524
869	-68.12106	-91.49914	23.37808	0	0	1	0	0.002108	0.001245209	6.583117e-05	0.000883654	0.03055502	0.03055502	0.01839547	0.01417222	0.190854	0.0122192	0.676403	0.120524
870	-74.27715	-92.7404	18.46325	1	1	0	0	0.002108	0.002108	0.000285909	0.000285909	0.03055502	0.008923013	0.01839547	0.005733997	0.309122	0.0197912	0.475875	0.195211
871	-71.39579	-91.01715	19.62136	1	0	0	1	0.005154813	0.005154813	8.103109e-05	0.0007090983	0.03055502	0.007990369	0.01488658	0.01488658	0.309122	0.0197912	0.475875	0.195211
872	-60.72142	-90.92451	30.20309	0	0	0	0	0.005154813	0.001503482	8.103109e-05	0.003350074	0.03055502	0.0008324028	0.01488658	0.001559625	0.0536957	0.0139731	0.298269	0.634062
873	-73.25167	-88.66862	15.41694	0	1	1	1	0.006220471	0.001304223	0.000923052	0.000923052	0.03055502	0.03055502	0.01488658	0.01488658	0.29763	0.284178	0.227742	0.190449
874	-69.73868	-89.77698	20.0383	1	0	1	0	0.006220471	0.006220471	0.000923052	0.003284676	0.03055502	0.03055502	0.01488658	0.001122239	0.130103	0.124223	0.50214	0.243534
875	-73.34981	-86.38196	13.03215	0	1	1	1	0.007955165	0.0009475168	0.002430563	0.002430563	0.04674928	0.04674928	0.009448012	0.009448012	0.101477	0.0913201	0.544146	0.263057
876	-69.42406	-85.84618	16.42212	0	1	1	0	0.007955165	0.0009475168	0.002785313	0.002785313	0.04674928	0.04674928	0.01494236	0.004297144	0.175568	0.0521059	0.622229	0.150096
877	-78.79955	-94.40115	15.60161	1	1	0	1	0.007955165	0.007955165	0.002785313	0.002785313	0.02038738	0.003989168	0.01771601	0.01771601	0.175568	0.0521059	0.622229	0.150096
878	-74.0827	-95.31063	21.22794	0	1	1	0	0.007955165	0.004073624	0.002785313	0.002785313	0.01477245	0.01477245	0.01771601	0.002884638	0.119309	0.00935198	0.422841	0.448498
879	-67.77573	-93.06144	25.28571	0	0	0	1	0.007955165	0.004073624	0.002785313	0.0009425076	0.02738571	0.007558594	0.005812682	0.005812682	0.108927	0.00853819	0.473064	0.409471
880	-70.00306	-88.41585	18.4128	0	1	1	0	0.008096896	0.003483479	0.000914244	0.000914244	0.03060814	0.03060814	0.01524099	0.007946264	0.0421555	0.00330434	0.567245	0.387295
881	-68.70542	-87.17035	18.46493	0	0	1	1	0.008096896	0.001502394	0.002158083	0.002874653	0.04312475	0.04312475	0.008234998	0.008234998	0.0422017	0.00221311	0.567867	0.387719
882	-73.20989	-85.66112	12.45124	0	1	1	1	0.008096896	0.0006390503	0.002158083	0.002158083	0.04312475	0.04312475	0.01683461	0.01683461	0.0422017	0.00221311	0.567867	0.387719
883	-74.28846	-88.73161	14.44315	0	1	1	1	0.002590185	0.001058486	0.002158083	0.002158083	0.04312475	0.04312475	0.010528	0.010528	0.133529	0.0646207	0.0504544	0.751396
884	-65.84108	-86.25396	20.41288	0	0	1	0	0.01080482	0.001058486	0.002158083	6.596893e-05	0.0594306	0.0594306	0.008083364	0.002785186	0.121256	0.150589	0.0458173	0.682337
885	-75.21234	-87.00713	11.79479	0	1	1	1	0.00521154	0.001666442	0.0002163782	0.0002163782	0.0594306	0.0594306	0.008083364	0.008083364	0.153951	0.191192	0.555257	0.0995998
886	-76.53441	-86.06282	9.528405	1	0	1	1	0.00521154	0.00521154	0.0002628683	0.004867355	0.06707753	0.06707753	0.01015288	0.01015288	0.157739	0.171289	0.568921	0.102051
887	-71.8933	-90.71198	18.81867	1	0	1	0	0.00521154	0.00521154	0.0002628683	0.007774499	0.02674645	0.02674645	0.01502853	0.008944466	0.157739	0.171289	0.568921	0.102051
888	-68.47761	-88.52649	20.04888	0	0	0	1	0.0121594	0.0008832917	3.786544e-05	0.01022911	0.04572064	0.002409802	0.01502853	0.01502853	0.136454	0.283113	0.492152	0.0882803
889	-67.70783	-90.39468	22.68685	0	0	1	0	0.003297319	0.0003238061	3.786544e-05	0.01390876	0.04572064	0.04572064	0.006082259	0.002008604	0.214934	0.445942	0.20007	0.139054
890	-72.49916	-91.71014	19.21098	0	0	1	1	0.003356989	0.002316458	3.786544e-05	0.01390876	0.03506314	0.03506314	0.007041135	0.007041135	0.140698	0.538165	0.130968	0.19017
891	-68.27465	-92.192	23.91735	0	0	0	0	0.00389305	0.001867234	3.209641e-05	0.01500893	0.04518668	0.01002591	0.007041135	0.01082281	0.120244	0.428115	0.111928	0.339712
892	-80.21725	-90.27483	10.05759	1	1	1	1	0.00389305	0.00389305	3.209641e-05	3.209641e-05	0.04001354	0.04001354	0.0110694	0.0110694	0.127622	0.454384	0.118796	0.299198
893	-70.93622	-90.12197	19.18575	0	1	1	0	0.008449743	0.003174062	5.553863e-05	5.553863e-05	0.04001354	0.04001354	0.008682627	0.001493129	0.570713	0.0691873	0.314542	0.0455577
894	-74.66653	-89.41013	14.74359	1	1	1	0	0.005851544	0.005851544	0.0001725368	0.0001725368	0.04001354	0.04001354	0.009858136	0.001845192	0.272285	0.0330089	0.55219	0.142517
895	-77.27415	-89.74933	12.47518	0	1	1	1	0.003036238	0.003912687	0.0001725368	0.0001725368	0.05686269	0.05686269	0.00673228	0.00673228	0.18967	0.0229936	0.395706	0.391631
896	-72.39568	-87.11924	14.72356	1	0	1	0	0.003036238	0.003036238	0.001520805	0.005012215	0.05996765	0.05996765	0.01443359	0.003422206	0.114174	0.013067	0.224875	0.647885
897	-71.01487	-90.62052	19.60566	0	1	0	1	0.003036238	0.002922855	0.001025145	0.001025145	0.03371349	0.00433544	0.01443359	0.01443359	0.210659	0.0241095	0.414909	0.350322
898	-71.59706	-90.96716	19.3701	1	1	0	0	0.0028986	0.0028986	0.001025145	0.001025145	0.03371349	0.004405496	0.01522726	0.003544189	0.250736	0.0228853	0.393843	0.332535
899	-75.5162	-85.90884	10.39263	1	0	1	1	0.007113117	0.007113117	0.001591595	0.0004741497	0.05822263	0.05822263	0.01522726	0.01522726	0.246743	0.0384486	0.38757	0.327239
900	-80.39687	-86.44952	6.052644	1	1	1	1	0.00614106	0.00614106	0.001591595	0.001591595	0.05822263	0.05822263	0.01196134	0.01196134	0.464411	0.0100719	0.26689	0.258627
901	-64.86417	-86.17591	21.31174	0	1	0	0	0.00614106	4.26233e-05	0.0008698048	0.0008698048	0.05822263	0.001999029	0.01004954	0.001920302	0.309455	0.136578	0.248974	0.304992
902	-68.99234	-85.35687	16.36453	0	0	1	1	0.00614106	0.0008707464	0.001098718	0.001623538	0.05822263	0.05822263	0.01004954	0.01004954	0.298579	0.131778	0.240223	0.329421
903	-75.80083	-89.40312	13.60229	1	1	0	0	0.00614106	0.00614106	0.003634743	0.003634743	0.05822263	0.009985744	0.01004954	0.005772716	0.0793708	0.172961	0.315297	0.432371
904	-78.01234	-88.0927	10.08036	0	1	1	1	0.00614106	0.005675394	0.00432633	0.00432633	0.05822263	0.05822263	0.01004954	0.01004954	0.234264	0.193767	0.241203	0.330766
905	-66.47244	-87.4242	20.95176	0	0	1	0	0.00614106	0.001623786	0.00432633	0.002790996	0.05225697	0.05225697	0.01004954	0.004115417	0.0741151	0.234292	0.291649	0.399943
906	-76.97109	-91.51683	14.54574	1	1	1	0	0.00614106	0.00614106	0.00432633	0.00432633	0.03427742	0.03427742	0.0104614	0.003666473	0.0862948	0.272795	0.175242	0.465668
907	-68.67242	-88.06438	19.39197	0	1	1	0	0.00614106	0.0004959027	0.0009115908	0.0009115908	0.03427742	0.03427742	0.0104614	0.00840171	0.0811854	0.315852	0.164866	0.438097
908	-75.56796	-90.41855	14.85059	1	1	1	0	0.00614106	0.00614106	0.001323338	0.001323338	0.03265985	0.03265985	0.0104614	0.006543266	0.138741	0.539773	0.281747	0.0397377
909	-71.3605	-88.93722	17.57672	0	0	1	1	0.008840228	0.002018774	0.004782549	0.002209947	0.04007255	0.04007255	0.01314836	0.01314836	0.345199	0.3288	0.202145	0.123856
910	-66.47694	-91.0037	24.52676	0	0	1	0	0.005408487	0.001103696	0.003484451	0.004918922	0.02880227	0.02880227	0.01121216	0.005924868	0.331581	0.315829	0.19417	0.158419
911	-69.75105	-87.32222	17.57117	0	1	1	0	0.00937704	0.000676764	0.001909772	0.001909772	0.038875	0.038875	0.01698706	0.003278508	0.331581	0.315829	0.19417	0.158419
912	-73.23126	-89.05475	15.82349	0	1	1	0	0.00937704	0.0004373672	0.005350686	0.005350686	0.03889694	0.03889694	0.01698706	0.0100519	0.193015	0.183845	0.113027	0.510112
913	-69.55352	-89.48308	19.92956	0	0	1	0	0.00937704	0.0006774444	0.005350686	0.01138975	0.04259019	0.04259019	0.01361182	0.004154193	0.202066	0.145575	0.118327	0.534032
914	-74.47057	-90.74584	16.27527	0	1	1	0	0.00937704	0.0004217802	0.005350686	0.005350686	0.02962554	0.02962554	0.01759398	0.01614778	0.158973	0.171109	0.249774	0.420144
915	-66.49449	-89.62805	23.13356	0	0	0	1	0.002910896	0.001236308	0.002060492	0.003088683	0.03642026	0.009642852	0.01346456	0.01346456	0.0690631	0.196175	0.677235	0.0575269
916	-73.41084	-92.92431	19.51346	0	0	1	0	0.002910896	0.005099645	0.00652665	0.002819032	0.03642026	0.03642026	0.01627538	0.01947938	0.158281	0.449599	0.260278	0.131842
917	-73.12989	-89.95782	16.82793	1	0	1	0	0.002910896	0.002910896	0.0007557894	0.002998446	0.03642026	0.03642026	0.01535631	0.01691384	0.353351	0.345404	0.199958	0.101287
918	-76.69094	-93.48413	16.79319	1	1	0	0	0.009619711	0.009619711	0.0006283932	0.0006283932	0.03642026	0.01801084	0.004686471	0.006188579	0.0949641	0.0612279	0.816587	0.0272212
919	-83.90625	-101.1752	17.26891	1	1	0	1	0.005116031	0.005116031	0.00201827	0.00201827	0.01320207	0.01827314	0.004686471	0.004686471	0.788881	0.0950527	0.0738074	0.0422594
920	-80.09106	-99.16888	19.07783	1	1	1	0	0.002403252	0.002403252	0.00201827	0.00201827	0.02199305	0.02199305	0.004686471	0.001847799	0.828654	0.099845	0.0271111	0.04439
921	-68.29188	-90.92025	22.62838	0	0	1	0	0.007856032	0.0005180174	0.0008524716	0.005269535	0.04719912	0.04719912	0.004686471	0.005332091	0.645376	0.298937	0.0211148	0.034572
922	-73.63417	-92.12298	18.48881	0	0	1	1	0.01148267	0.0004195449	0.000620455	0.00207472	0.04719912	0.04719912	0.004058678	0.004058678	0.58492	0.3499	0.0247144	0.0404658
