state	power	likelihood
4890	0.237305	-141.648
4900	0.237305	-141.099
4910	0.237305	-144.097
4920	0.237305	-135.996
4930	0.237305	-138.126
4940	0.237305	-137.581
4950	0.237305	-139.155
4960	0.237305	-137.314
4970	0.237305	-137.395
4980	0.237305	-136.41
4990	0.237305	-136.774
5000	0.237305	-141.258
1260	0.16807	-141.862
1270	0.16807	-136.081
1280	0.16807	-138.746
1290	0.16807	-147.79
1300	0.16807	-137.774
1310	0.16807	-136.552
1320	0.16807	-159.1
1330	0.16807	-140.358
1340	0.16807	-138.563
1350	0.16807	-150.17
1360	0.16807	-142.741
1370	0.16807	-154.241
1380	0.16807	-143.18
1390	0.16807	-141.027
1400	0.16807	-140.308
1410	0.16807	-139.357
1420	0.16807	-138.708
1430	0.16807	-139.871
1440	0.16807	-146.095
1450	0.16807	-139.473
1460	0.16807	-159.829
1470	0.16807	-158.478
1480	0.16807	-144.017
1490	0.16807	-159.227
1500	0.16807	-142.175
1510	0.16807	-139.048
1520	0.16807	-139.831
1530	0.16807	-137.923
1540	0.16807	-141.444
1550	0.16807	-138.481
1560	0.16807	-148.347
1570	0.16807	-146.195
1580	0.16807	-142.916
1590	0.16807	-137.121
1600	0.16807	-142.5
1610	0.16807	-148.263
1620	0.16807	-159.707
1630	0.16807	-140.498
1640	0.16807	-149.184
1650	0.16807	-147.382
1660	0.16807	-149.831
1670	0.16807	-158.235
1680	0.16807	-142.694
1690	0.16807	-142.281
1700	0.16807	-138.413
1710	0.16807	-152.789
1720	0.16807	-142.768
1730	0.16807	-137.46
1740	0.16807	-137.653
1750	0.16807	-139.32
1760	0.16807	-154.433
1770	0.16807	-141.248
1780	0.16807	-158.314
1790	0.16807	-142.787
1800	0.16807	-138.129
1810	0.16807	-151.04
1820	0.16807	-143.249
1830	0.16807	-150.992
1840	0.16807	-140.986
1850	0.16807	-138.306
1860	0.16807	-135.405
1870	0.16807	-143.281
1880	0.16807	-137.592
1890	0.16807	-137.476
1900	0.16807	-146.393
1910	0.16807	-139.524
1920	0.16807	-138.65
1930	0.16807	-160.007
1940	0.16807	-143.296
1950	0.16807	-142.108
1960	0.16807	-139.661
1970	0.16807	-136.685
1980	0.16807	-139.98
1990	0.16807	-137.081
2000	0.16807	-142.721
2010	0.16807	-153.078
2020	0.16807	-141.458
2030	0.16807	-137.529
2040	0.16807	-152.255
2050	0.16807	-139.181
2060	0.16807	-137.273
2070	0.16807	-161.336
2080	0.16807	-153.345
2090	0.16807	-141.8
2100	0.16807	-144.448
2110	0.16807	-139.68
2120	0.16807	-137.602
2130	0.16807	-147.46
2140	0.16807	-143.855
2150	0.16807	-145.036
2160	0.16807	-138.579
2170	0.16807	-143.062
2180	0.16807	-148.827
2190	0.16807	-159.1
2200	0.16807	-147.223
2210	0.16807	-140.74
2220	0.16807	-147.026
2230	0.16807	-139.567
2240	0.16807	-143.473
2250	0.16807	-138.959
2260	0.16807	-148.127
2270	0.16807	-149.833
2280	0.16807	-146.198
2290	0.16807	-142.519
2300	0.16807	-151.516
2310	0.16807	-138.599
2320	0.16807	-138.155
2330	0.16807	-148.063
2340	0.16807	-141.143
2350	0.16807	-136.678
2360	0.16807	-166.751
2370	0.16807	-152.377
2380	0.16807	-157.499
2390	0.16807	-139.886
2400	0.16807	-139.502
2410	0.16807	-147.669
2420	0.16807	-145.738
2430	0.16807	-140.49
2440	0.16807	-140.311
2450	0.16807	-140.774
2460	0.16807	-139.232
2470	0.16807	-139.447
2480	0.16807	-138.631
2490	0.16807	-141.676
2500	0.16807	-136.869
2510	0.16807	-140.061
2520	0.16807	-148.38
2530	0.16807	-145.703
2540	0.16807	-139.606
2550	0.16807	-154.035
2560	0.16807	-139.354
2570	0.16807	-145.668
2580	0.16807	-139.92
2590	0.16807	-143.775
2600	0.16807	-142.787
2610	0.16807	-140.01
2620	0.16807	-153.234
2630	0.16807	-139.653
2640	0.16807	-139.84
2650	0.16807	-139.622
2660	0.16807	-145.484
2670	0.16807	-136.801
2680	0.16807	-138.876
2690	0.16807	-138.243
2700	0.16807	-137.569
2710	0.16807	-168.761
2720	0.16807	-138.123
2730	0.16807	-137.067
2740	0.16807	-139.144
2750	0.16807	-146.013
2760	0.16807	-146.469
2770	0.16807	-144.134
2780	0.16807	-145.613
2790	0.16807	-147.391
2800	0.16807	-144.492
2810	0.16807	-138.818
2820	0.16807	-142.491
2830	0.16807	-138.485
2840	0.16807	-137.397
2850	0.16807	-135.25
2860	0.16807	-141.147
2870	0.16807	-143.101
2880	0.16807	-149.17
2890	0.16807	-138.977
2900	0.16807	-135.469
2910	0.16807	-140.233
2920	0.16807	-145.903
2930	0.16807	-144.101
2940	0.16807	-137.691
2950	0.16807	-145.647
2960	0.16807	-147.754
2970	0.16807	-136.865
2980	0.16807	-142.815
2990	0.16807	-151.65
3000	0.16807	-142.951
3010	0.16807	-149.59
3020	0.16807	-150.87
3030	0.16807	-139.488
3040	0.16807	-159.474
3050	0.16807	-143.349
3060	0.16807	-149.446
3070	0.16807	-188.574
3080	0.16807	-151.122
3090	0.16807	-145.839
3100	0.16807	-143.035
3110	0.16807	-141.563
3120	0.16807	-139.298
3130	0.16807	-138.455
3140	0.16807	-149.103
3150	0.16807	-144.333
3160	0.16807	-141.62
3170	0.16807	-159.73
3180	0.16807	-139.116
3190	0.16807	-141.062
3200	0.16807	-151.103
3210	0.16807	-137.761
3220	0.16807	-142.467
3230	0.16807	-139.148
3240	0.16807	-144.978
3250	0.16807	-153.822
3260	0.16807	-157.555
3270	0.16807	-142.211
3280	0.16807	-138.726
3290	0.16807	-137.325
3300	0.16807	-136.745
3310	0.16807	-143.751
3320	0.16807	-139.405
3330	0.16807	-137.071
3340	0.16807	-145.081
3350	0.16807	-138.477
3360	0.16807	-145.914
3370	0.16807	-144.591
3380	0.16807	-152.892
3390	0.16807	-137.235
3400	0.16807	-147.967
3410	0.16807	-145.017
3420	0.16807	-138.34
3430	0.16807	-150.237
3440	0.16807	-140.436
3450	0.16807	-143.21
3460	0.16807	-141.758
3470	0.16807	-142.481
3480	0.16807	-153.798
3490	0.16807	-138.221
3500	0.16807	-156.746
3510	0.16807	-193.5
3520	0.16807	-145.373
3530	0.16807	-144.319
3540	0.16807	-135.454
3550	0.16807	-138.767
3560	0.16807	-144.301
3570	0.16807	-141.333
3580	0.16807	-147.404
3590	0.16807	-162.777
3600	0.16807	-151.553
3610	0.16807	-138.866
3620	0.16807	-141.47
3630	0.16807	-138.171
3640	0.16807	-142.138
3650	0.16807	-139.49
3660	0.16807	-138.355
3670	0.16807	-140.977
3680	0.16807	-150.39
3690	0.16807	-147.273
3700	0.16807	-137.503
3710	0.16807	-140.971
3720	0.16807	-156.862
3730	0.16807	-141.877
3740	0.16807	-139.084
3750	0.16807	-144.665
3760	0.16807	-142.262
3770	0.16807	-139.923
3780	0.16807	-148.938
3790	0.16807	-148.749
3800	0.16807	-136.423
3810	0.16807	-138.099
3820	0.16807	-139.28
3830	0.16807	-148.208
3840	0.16807	-157.1
3850	0.16807	-150.381
3860	0.16807	-171.818
3870	0.16807	-149.944
3880	0.16807	-138.675
3890	0.16807	-140.661
3900	0.16807	-160.103
3910	0.16807	-151.855
3920	0.16807	-147.075
3930	0.16807	-143.414
3940	0.16807	-152.338
3950	0.16807	-139.608
3960	0.16807	-139.532
3970	0.16807	-135.769
3980	0.16807	-138.794
3990	0.16807	-146.481
4000	0.16807	-139.597
4010	0.16807	-146.467
4020	0.16807	-143.651
4030	0.16807	-149.682
4040	0.16807	-141.863
4050	0.16807	-138.323
4060	0.16807	-141.619
4070	0.16807	-141.566
4080	0.16807	-143.911
4090	0.16807	-138.614
4100	0.16807	-159.555
4110	0.16807	-138.773
4120	0.16807	-137.58
4130	0.16807	-143.582
4140	0.16807	-139.335
4150	0.16807	-148.247
4160	0.16807	-149.543
4170	0.16807	-140.264
4180	0.16807	-139.153
4190	0.16807	-139.625
4200	0.16807	-140.509
4210	0.16807	-136.027
4220	0.16807	-139.108
4230	0.16807	-140.366
4240	0.16807	-138.097
4250	0.16807	-142.449
4260	0.16807	-146.902
4270	0.16807	-140.312
4280	0.16807	-140.416
4290	0.16807	-139.641
4300	0.16807	-138.735
4310	0.16807	-145.577
4320	0.16807	-143.959
4330	0.16807	-147.679
4340	0.16807	-147.172
4350	0.16807	-139.465
4360	0.16807	-159.359
4370	0.16807	-149.033
4380	0.16807	-145.474
4390	0.16807	-136.896
4400	0.16807	-136.233
4410	0.16807	-138.514
4420	0.16807	-140.48
4430	0.16807	-145.025
4440	0.16807	-138.609
4450	0.16807	-153.776
4460	0.16807	-141.995
4470	0.16807	-139.603
4480	0.16807	-142.212
4490	0.16807	-154.193
4500	0.16807	-143.074
4510	0.16807	-149.331
4520	0.16807	-147.014
4530	0.16807	-147.671
4540	0.16807	-140.366
4550	0.16807	-154.252
4560	0.16807	-141.654
4570	0.16807	-151.892
4580	0.16807	-140.743
4590	0.16807	-146.062
4600	0.16807	-138.626
4610	0.16807	-141.679
4620	0.16807	-136.927
4630	0.16807	-140.599
4640	0.16807	-167.932
4650	0.16807	-147.363
4660	0.16807	-140.36
4670	0.16807	-142.781
4680	0.16807	-145.999
4690	0.16807	-138.562
4700	0.16807	-142.101
4710	0.16807	-142.631
4720	0.16807	-141.213
4730	0.16807	-139.341
4740	0.16807	-140.363
4750	0.16807	-137.234
4760	0.16807	-137.834
4770	0.16807	-149.151
4780	0.16807	-141.867
4790	0.16807	-138.169
4800	0.16807	-140.159
4810	0.16807	-157.057
4820	0.16807	-148.479
4830	0.16807	-136.067
4840	0.16807	-148.522
4850	0.16807	-146.367
4860	0.16807	-143.368
4870	0.16807	-141.064
4880	0.16807	-138.272
4890	0.16807	-144.235
4900	0.16807	-139.805
4910	0.16807	-147.822
4920	0.16807	-136.819
4930	0.16807	-143.8
4940	0.16807	-139.572
4950	0.16807	-137.216
4960	0.16807	-143.171
4970	0.16807	-139.763
4980	0.16807	-138.058
4990	0.16807	-141.378
5000	0.16807	-153.078
1260	0.116029	-140.063
1270	0.116029	-136.952
1280	0.116029	-163.945
1290	0.116029	-149.569
1300	0.116029	-165.127
1310	0.116029	-138.125
1320	0.116029	-149.123
1330	0.116029	-176.138
1340	0.116029	-148.253
1350	0.116029	-138.336
1360	0.116029	-138.449
1370	0.116029	-157.199
1380	0.116029	-155.389
1390	0.116029	-156.827
1400	0.116029	-145.439
1410	0.116029	-145.003
1420	0.116029	-137.345
1430	0.116029	-138.522
1440	0.116029	-151.592
1450	0.116029	-149.489
1460	0.116029	-137.894
1470	0.116029	-165.537
1480	0.116029	-137.288
1490	0.116029	-151.675
1500	0.116029	-166.766
1510	0.116029	-160.505
1520	0.116029	-136.819
1530	0.116029	-159.001
1540	0.116029	-135.505
1550	0.116029	-142.167
1560	0.116029	-139.637
1570	0.116029	-140.326
1580	0.116029	-149.738
1590	0.116029	-143.354
1600	0.116029	-135.268
1610	0.116029	-136.692
1620	0.116029	-136.816
1630	0.116029	-144.482
1640	0.116029	-144.776
1650	0.116029	-175.423
1660	0.116029	-149.816
1670	0.116029	-140.091
1680	0.116029	-149.255
1690	0.116029	-151.589
1700	0.116029	-134.989
1710	0.116029	-136.909
1720	0.116029	-158.906
1730	0.116029	-138.782
1740	0.116029	-137.074
1750	0.116029	-160.482
1760	0.116029	-147.241
1770	0.116029	-153.988
1780	0.116029	-165.38
1790	0.116029	-141.145
1800	0.116029	-172.816
1810	0.116029	-137.959
1820	0.116029	-135.934
1830	0.116029	-142.857
1840	0.116029	-179.535
1850	0.116029	-157.38
1860	0.116029	-147.282
1870	0.116029	-147.718
1880	0.116029	-149.175
1890	0.116029	-140.311
1900	0.116029	-140.76
1910	0.116029	-137.821
1920	0.116029	-145.161
1930	0.116029	-158.299
1940	0.116029	-151.607
1950	0.116029	-150.983
1960	0.116029	-152.081
1970	0.116029	-155.735
1980	0.116029	-137.516
1990	0.116029	-137.683
2000	0.116029	-142.115
2010	0.116029	-138.468
2020	0.116029	-157.836
2030	0.116029	-142.685
2040	0.116029	-143.004
2050	0.116029	-145.22
2060	0.116029	-148.57
2070	0.116029	-140.989
2080	0.116029	-162.161
2090	0.116029	-136.937
2100	0.116029	-167.194
2110	0.116029	-140.358
2120	0.116029	-135.647
2130	0.116029	-159.71
2140	0.116029	-148.236
2150	0.116029	-154.168
2160	0.116029	-135.327
2170	0.116029	-147.057
2180	0.116029	-141.93
2190	0.116029	-139.206
2200	0.116029	-152.958
2210	0.116029	-144.463
2220	0.116029	-164.4
2230	0.116029	-145.733
2240	0.116029	-136.339
2250	0.116029	-145.197
2260	0.116029	-149.024
2270	0.116029	-144.96
2280	0.116029	-135.758
2290	0.116029	-144.248
2300	0.116029	-139.084
2310	0.116029	-145.436
2320	0.116029	-144.008
2330	0.116029	-178.252
2340	0.116029	-145.366
2350	0.116029	-141.747
2360	0.116029	-157.239
2370	0.116029	-186.547
2380	0.116029	-142.369
2390	0.116029	-153.151
2400	0.116029	-139.84
2410	0.116029	-137.561
2420	0.116029	-158.515
2430	0.116029	-143.672
2440	0.116029	-178.621
2450	0.116029	-169.834
2460	0.116029	-149.435
2470	0.116029	-140.008
2480	0.116029	-146.782
2490	0.116029	-136.121
2500	0.116029	-149.735
2510	0.116029	-136.733
2520	0.116029	-144.564
2530	0.116029	-142.404
2540	0.116029	-141.656
2550	0.116029	-144.635
2560	0.116029	-139.004
2570	0.116029	-144.86
2580	0.116029	-148.272
2590	0.116029	-153.383
2600	0.116029	-139.372
2610	0.116029	-153.972
2620	0.116029	-139.475
2630	0.116029	-144.264
2640	0.116029	-149.896
2650	0.116029	-150.03
2660	0.116029	-150.441
2670	0.116029	-162.032
2680	0.116029	-141.376
2690	0.116029	-144.43
2700	0.116029	-144.889
2710	0.116029	-144.987
2720	0.116029	-137.334
2730	0.116029	-160.351
2740	0.116029	-161.816
2750	0.116029	-145.823
2760	0.116029	-138.512
2770	0.116029	-139.789
2780	0.116029	-147.459
2790	0.116029	-153.005
2800	0.116029	-150.732
2810	0.116029	-140.954
2820	0.116029	-137.825
2830	0.116029	-156.913
2840	0.116029	-181.959
2850	0.116029	-144.736
2860	0.116029	-147.843
2870	0.116029	-155.627
2880	0.116029	-146.87
2890	0.116029	-136.74
2900	0.116029	-150.571
2910	0.116029	-139.996
2920	0.116029	-188.296
2930	0.116029	-154.451
2940	0.116029	-149.372
2950	0.116029	-182.92
2960	0.116029	-142.729
2970	0.116029	-148.029
2980	0.116029	-152.781
2990	0.116029	-140.272
3000	0.116029	-146.859
3010	0.116029	-141.26
3020	0.116029	-149.26
3030	0.116029	-141.355
3040	0.116029	-140.298
3050	0.116029	-136.307
3060	0.116029	-157.491
3070	0.116029	-146.323
3080	0.116029	-146.424
3090	0.116029	-161.618
3100	0.116029	-146.208
3110	0.116029	-142.258
3120	0.116029	-144.916
3130	0.116029	-138.39
3140	0.116029	-163.647
3150	0.116029	-140.979
3160	0.116029	-150.955
3170	0.116029	-146.687
3180	0.116029	-176.715
3190	0.116029	-154.604
3200	0.116029	-145.42
3210	0.116029	-148.293
3220	0.116029	-161.141
3230	0.116029	-170.632
3240	0.116029	-138.67
3250	0.116029	-151.51
3260	0.116029	-148.695
3270	0.116029	-157.973
3280	0.116029	-142.239
3290	0.116029	-143.741
3300	0.116029	-138.549
3310	0.116029	-144.606
3320	0.116029	-143.402
3330	0.116029	-140.245
3340	0.116029	-137.811
3350	0.116029	-138.886
3360	0.116029	-142.962
3370	0.116029	-147.546
3380	0.116029	-140.071
3390	0.116029	-153.615
3400	0.116029	-137.007
3410	0.116029	-157.151
3420	0.116029	-137.996
3430	0.116029	-139.922
3440	0.116029	-142.548
3450	0.116029	-143.088
3460	0.116029	-137.844
3470	0.116029	-142.737
3480	0.116029	-142.3
3490	0.116029	-153.159
3500	0.116029	-137.585
3510	0.116029	-135.482
3520	0.116029	-138.834
3530	0.116029	-149.449
3540	0.116029	-154.012
3550	0.116029	-144.659
3560	0.116029	-136.238
3570	0.116029	-137.539
3580	0.116029	-170.194
3590	0.116029	-150.635
3600	0.116029	-140.272
3610	0.116029	-153.055
3620	0.116029	-155.52
3630	0.116029	-137.642
3640	0.116029	-151.878
3650	0.116029	-164.847
3660	0.116029	-139.941
3670	0.116029	-138.89
3680	0.116029	-146.641
3690	0.116029	-173.914
3700	0.116029	-163.749
3710	0.116029	-140.771
3720	0.116029	-146.648
3730	0.116029	-145.169
3740	0.116029	-140.044
3750	0.116029	-142.262
3760	0.116029	-142.863
3770	0.116029	-183.26
3780	0.116029	-178.925
3790	0.116029	-172.061
3800	0.116029	-136.422
3810	0.116029	-145.625
3820	0.116029	-151.986
3830	0.116029	-136.415
3840	0.116029	-143.018
3850	0.116029	-164.607
3860	0.116029	-160.914
3870	0.116029	-178.597
3880	0.116029	-155.898
3890	0.116029	-139.415
3900	0.116029	-144.633
3910	0.116029	-141.661
3920	0.116029	-140.386
3930	0.116029	-143.612
3940	0.116029	-135.666
3950	0.116029	-147.967
3960	0.116029	-149.495
3970	0.116029	-166.329
3980	0.116029	-156.974
3990	0.116029	-145.151
4000	0.116029	-135.954
4010	0.116029	-150.739
4020	0.116029	-140.193
4030	0.116029	-139.539
4040	0.116029	-150.112
4050	0.116029	-141.433
4060	0.116029	-142.7
4070	0.116029	-148.885
4080	0.116029	-154.315
4090	0.116029	-158.347
4100	0.116029	-174.555
4110	0.116029	-138.61
4120	0.116029	-141.751
4130	0.116029	-148.644
4140	0.116029	-142.625
4150	0.116029	-156.848
4160	0.116029	-151.359
4170	0.116029	-142.266
4180	0.116029	-147.911
4190	0.116029	-159.458
4200	0.116029	-145.194
4210	0.116029	-139.589
4220	0.116029	-153.915
4230	0.116029	-153.117
4240	0.116029	-146
4250	0.116029	-143.166
4260	0.116029	-145.93
4270	0.116029	-148.665
4280	0.116029	-177.582
4290	0.116029	-138.231
4300	0.116029	-150.429
4310	0.116029	-142.616
4320	0.116029	-141.922
4330	0.116029	-144.32
4340	0.116029	-150.021
4350	0.116029	-137.415
4360	0.116029	-153.122
4370	0.116029	-143.464
4380	0.116029	-140.225
4390	0.116029	-145.715
4400	0.116029	-141.192
4410	0.116029	-179.474
4420	0.116029	-136.555
4430	0.116029	-136.194
4440	0.116029	-165.15
4450	0.116029	-194.37
4460	0.116029	-146.542
4470	0.116029	-145.132
4480	0.116029	-136.187
4490	0.116029	-149.844
4500	0.116029	-146.837
4510	0.116029	-144.593
4520	0.116029	-163.738
4530	0.116029	-137.848
4540	0.116029	-146.259
4550	0.116029	-146.636
4560	0.116029	-152.356
4570	0.116029	-165.99
4580	0.116029	-138.755
4590	0.116029	-141.128
4600	0.116029	-141.823
4610	0.116029	-137.2
4620	0.116029	-189.394
4630	0.116029	-142.938
4640	0.116029	-147.499
4650	0.116029	-163.37
4660	0.116029	-149.675
4670	0.116029	-150.09
4680	0.116029	-149.813
4690	0.116029	-138.025
4700	0.116029	-151.743
4710	0.116029	-181.655
4720	0.116029	-135.465
4730	0.116029	-138.191
4740	0.116029	-142.651
4750	0.116029	-152.974
4760	0.116029	-145.711
4770	0.116029	-138.891
4780	0.116029	-143.097
4790	0.116029	-136.113
4800	0.116029	-164.869
4810	0.116029	-144.173
4820	0.116029	-155.131
4830	0.116029	-174.846
4840	0.116029	-151.003
4850	0.116029	-150.566
4860	0.116029	-145.39
4870	0.116029	-149.57
4880	0.116029	-142.645
4890	0.116029	-159.281
4900	0.116029	-156.258
4910	0.116029	-149.079
4920	0.116029	-148.58
4930	0.116029	-142.761
4940	0.116029	-145.679
4950	0.116029	-137.153
4960	0.116029	-144.316
4970	0.116029	-137.351
4980	0.116029	-147.496
4990	0.116029	-142.263
5000	0.116029	-138.576
1260	0.07776	-137.229
1270	0.07776	-153.182
1280	0.07776	-143.175
1290	0.07776	-136.307
1300	0.07776	-144.274
1310	0.07776	-143.389
1320	0.07776	-147.742
1330	0.07776	-160.287
1340	0.07776	-139.718
1350	0.07776	-167.59
1360	0.07776	-160.291
1370	0.07776	-149.651
1380	0.07776	-186.652
1390	0.07776	-139.151
1400	0.07776	-141.023
1410	0.07776	-147.456
1420	0.07776	-168.297
1430	0.07776	-145.32
1440	0.07776	-140.156
1450	0.07776	-156.266
1460	0.07776	-148.872
1470	0.07776	-141.937
1480	0.07776	-137.998
1490	0.07776	-155.578
1500	0.07776	-163.822
1510	0.07776	-151.695
1520	0.07776	-188.087
1530	0.07776	-137.811
1540	0.07776	-146.637
1550	0.07776	-147.193
1560	0.07776	-168.845
1570	0.07776	-149.234
1580	0.07776	-148.475
1590	0.07776	-165.765
1600	0.07776	-164.184
1610	0.07776	-155.639
1620	0.07776	-139.31
1630	0.07776	-138.641
1640	0.07776	-160.328
1650	0.07776	-148.737
1660	0.07776	-141.446
1670	0.07776	-144.096
1680	0.07776	-151.495
1690	0.07776	-198.201
1700	0.07776	-147.564
1710	0.07776	-171.622
1720	0.07776	-140.949
1730	0.07776	-144.675
1740	0.07776	-146.313
1750	0.07776	-162.743
1760	0.07776	-143.039
1770	0.07776	-148.295
1780	0.07776	-162.483
1790	0.07776	-166.074
1800	0.07776	-141.447
1810	0.07776	-183.504
1820	0.07776	-180.775
1830	0.07776	-217.018
1840	0.07776	-170.595
1850	0.07776	-149.946
1860	0.07776	-160.589
1870	0.07776	-152.063
1880	0.07776	-152.369
1890	0.07776	-148.029
1900	0.07776	-152.098
1910	0.07776	-144.385
1920	0.07776	-177.974
1930	0.07776	-150.847
1940	0.07776	-172.561
1950	0.07776	-140.047
1960	0.07776	-147.613
1970	0.07776	-154.68
1980	0.07776	-143.283
1990	0.07776	-137.451
2000	0.07776	-141.171
2010	0.07776	-137.723
2020	0.07776	-142.913
2030	0.07776	-144.442
2040	0.07776	-144.826
2050	0.07776	-174.741
2060	0.07776	-224.156
2070	0.07776	-219.297
2080	0.07776	-149.767
2090	0.07776	-165.119
2100	0.07776	-169.498
2110	0.07776	-136.766
2120	0.07776	-147.799
2130	0.07776	-143.877
2140	0.07776	-149.109
2150	0.07776	-173.948
2160	0.07776	-138.24
2170	0.07776	-170.968
2180	0.07776	-140.11
2190	0.07776	-139.62
2200	0.07776	-180.605
2210	0.07776	-189.727
2220	0.07776	-158.259
2230	0.07776	-141.169
2240	0.07776	-144.142
2250	0.07776	-166.103
2260	0.07776	-146.97
2270	0.07776	-154.717
2280	0.07776	-159.2
2290	0.07776	-151.926
2300	0.07776	-236.881
2310	0.07776	-152.176
2320	0.07776	-151.649
2330	0.07776	-192.28
2340	0.07776	-140.356
2350	0.07776	-136.628
2360	0.07776	-155.594
2370	0.07776	-150.89
2380	0.07776	-147.085
2390	0.07776	-164.215
2400	0.07776	-139.004
2410	0.07776	-203.718
2420	0.07776	-168.08
2430	0.07776	-150.73
2440	0.07776	-152.843
2450	0.07776	-146.382
2460	0.07776	-143.023
2470	0.07776	-142.163
2480	0.07776	-144.969
2490	0.07776	-205.707
2500	0.07776	-188.139
2510	0.07776	-153.411
2520	0.07776	-142.62
2530	0.07776	-140.657
2540	0.07776	-151.579
2550	0.07776	-144.052
2560	0.07776	-147.983
2570	0.07776	-159.579
2580	0.07776	-158.392
2590	0.07776	-145.298
2600	0.07776	-162.012
2610	0.07776	-198.376
2620	0.07776	-146.457
2630	0.07776	-155.679
2640	0.07776	-141.55
2650	0.07776	-153.209
2660	0.07776	-143.875
2670	0.07776	-180.281
2680	0.07776	-154.526
2690	0.07776	-185.258
2700	0.07776	-140.736
2710	0.07776	-163.604
2720	0.07776	-142.662
2730	0.07776	-180.6
2740	0.07776	-145.526
2750	0.07776	-160.761
2760	0.07776	-148.038
2770	0.07776	-147.912
2780	0.07776	-217.546
2790	0.07776	-153.469
2800	0.07776	-150.895
2810	0.07776	-152.405
2820	0.07776	-149.098
2830	0.07776	-141.279
2840	0.07776	-153.125
2850	0.07776	-141.543
2860	0.07776	-162.824
2870	0.07776	-148.053
2880	0.07776	-140.398
2890	0.07776	-166.524
2900	0.07776	-154.731
2910	0.07776	-234.138
2920	0.07776	-136.954
2930	0.07776	-156.952
2940	0.07776	-166.059
2950	0.07776	-140.06
2960	0.07776	-139.752
2970	0.07776	-154.501
2980	0.07776	-231.134
2990	0.07776	-156.051
3000	0.07776	-141.448
3010	0.07776	-135.938
3020	0.07776	-154.883
3030	0.07776	-175.808
3040	0.07776	-153.723
3050	0.07776	-149.067
3060	0.07776	-225.512
3070	0.07776	-137.307
3080	0.07776	-149.139
3090	0.07776	-167.77
3100	0.07776	-145.599
3110	0.07776	-155.553
3120	0.07776	-159.958
3130	0.07776	-152.767
3140	0.07776	-154.746
3150	0.07776	-168.833
3160	0.07776	-157.388
3170	0.07776	-142.829
3180	0.07776	-137.401
3190	0.07776	-144.145
3200	0.07776	-149.35
3210	0.07776	-150.315
3220	0.07776	-148.61
3230	0.07776	-142.83
3240	0.07776	-169.66
3250	0.07776	-162.762
3260	0.07776	-156.665
3270	0.07776	-274.691
3280	0.07776	-135.39
3290	0.07776	-138.383
3300	0.07776	-148.424
3310	0.07776	-141.938
3320	0.07776	-159.864
3330	0.07776	-144.088
3340	0.07776	-156.816
3350	0.07776	-155.036
3360	0.07776	-146.473
3370	0.07776	-137.626
3380	0.07776	-156.352
3390	0.07776	-163.311
3400	0.07776	-155.927
3410	0.07776	-136.472
3420	0.07776	-146.288
3430	0.07776	-151.807
3440	0.07776	-162.427
3450	0.07776	-153.513
3460	0.07776	-150.612
3470	0.07776	-138.138
3480	0.07776	-139.361
3490	0.07776	-148.337
3500	0.07776	-160.985
3510	0.07776	-151.188
3520	0.07776	-160.878
3530	0.07776	-239.227
3540	0.07776	-145.957
3550	0.07776	-144.517
3560	0.07776	-147.603
3570	0.07776	-141.236
3580	0.07776	-147.997
3590	0.07776	-144.51
3600	0.07776	-149.472
3610	0.07776	-142.312
3620	0.07776	-164.477
3630	0.07776	-154.195
3640	0.07776	-142.036
3650	0.07776	-141.634
3660	0.07776	-142.895
3670	0.07776	-189.777
3680	0.07776	-146.816
3690	0.07776	-179.384
3700	0.07776	-172.603
3710	0.07776	-140.85
3720	0.07776	-178.425
3730	0.07776	-225.325
3740	0.07776	-139.489
3750	0.07776	-137.076
3760	0.07776	-142.856
3770	0.07776	-156.351
3780	0.07776	-149.56
3790	0.07776	-142.307
3800	0.07776	-148.605
3810	0.07776	-142.059
3820	0.07776	-190.004
3830	0.07776	-165.017
3840	0.07776	-139.653
3850	0.07776	-141.99
3860	0.07776	-149.903
3870	0.07776	-141.315
3880	0.07776	-159.139
3890	0.07776	-186.089
3900	0.07776	-149.468
3910	0.07776	-164.074
3920	0.07776	-144.549
3930	0.07776	-149.995
3940	0.07776	-223.272
3950	0.07776	-144.254
3960	0.07776	-152.274
3970	0.07776	-143.877
3980	0.07776	-197.035
3990	0.07776	-145.654
4000	0.07776	-155.884
4010	0.07776	-171.765
4020	0.07776	-137.061
4030	0.07776	-140.124
4040	0.07776	-140.399
4050	0.07776	-147.811
4060	0.07776	-166.172
4070	0.07776	-172.4
4080	0.07776	-141.487
4090	0.07776	-156.584
4100	0.07776	-182.628
4110	0.07776	-156.943
4120	0.07776	-144.897
4130	0.07776	-160.18
4140	0.07776	-139.713
4150	0.07776	-138.913
4160	0.07776	-168.687
4170	0.07776	-151.829
4180	0.07776	-152.604
4190	0.07776	-167.807
4200	0.07776	-147.11
4210	0.07776	-144.593
4220	0.07776	-151.07
4230	0.07776	-140.957
4240	0.07776	-151.578
4250	0.07776	-149.833
4260	0.07776	-138.463
4270	0.07776	-139.928
4280	0.07776	-147.587
4290	0.07776	-139.11
4300	0.07776	-150.451
4310	0.07776	-154.309
4320	0.07776	-185.965
4330	0.07776	-159.987
4340	0.07776	-161.049
4350	0.07776	-166.589
4360	0.07776	-167.641
4370	0.07776	-151.266
4380	0.07776	-163.379
4390	0.07776	-220.408
