Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth_rate
496	0	-108.5489	-103.9437	-4.60517	0.09141506
497	1	-108.5688	-103.9636	-4.60517	0.09359715
498	0	-108.9425	-104.3373	-4.60517	0.1070668
499	1	-108.7294	-104.1243	-4.60517	0.07802957
500	0	-108.6999	-104.0948	-4.60517	0.1001587
501	1	-108.7614	-104.1563	-4.60517	0.1022116
502	0	-108.7822	-104.177	-4.60517	0.1028419
503	1	-108.6699	-104.0647	-4.60517	0.09901932
504	0	-108.761	-104.1558	-4.60517	0.1021974
505	1	-109.1377	-104.5325	-4.60517	0.111283
506	0	-110.737	-106.1318	-4.60517	0.05496007
507	1	-110.0701	-105.4649	-4.60517	0.1261272
508	0	-110.8505	-106.2453	-4.60517	0.1357587
509	1	-109.5897	-104.9845	-4.60517	0.0643951
510	0	-108.7535	-104.1484	-4.60517	0.1019639
511	1	-108.5488	-103.9436	-4.60517	0.08688892
512	0	-109.1142	-104.509	-4.60517	0.07035372
513	1	-110.5383	-105.9331	-4.60517	0.05631249
514	0	-108.8455	-104.2404	-4.60517	0.07517108
515	1	-108.8543	-104.2491	-4.60517	0.1048633
516	0	-109.1739	-104.5687	-4.60517	0.111995
517	1	-108.6414	-104.0363	-4.60517	0.09781995
518	0	-108.641	-104.0358	-4.60517	0.08096416
519	1	-108.6872	-104.082	-4.60517	0.0996892
520	0	-110.8641	-106.2589	-4.60517	0.05413792
521	1	-108.7592	-104.154	-4.60517	0.1021409
522	0	-111.0027	-106.3975	-4.60517	0.05327532
523	1	-110.3761	-105.7709	-4.60517	0.05748388
524	0	-108.9124	-104.3072	-4.60517	0.1063413
525	1	-109.3783	-104.7731	-4.60517	0.06678665
526	0	-110.5381	-105.9329	-4.60517	0.132083
527	1	-108.5528	-103.9476	-4.60517	0.09197587
528	0	-109.7279	-105.1227	-4.60517	0.06298696
529	1	-108.8856	-104.2804	-4.60517	0.1056744
530	0	-108.5428	-103.9376	-4.60517	0.09003699
531	1	-109.0789	-104.4737	-4.60517	0.07089936
532	0	-109.8198	-105.2147	-4.60517	0.1226436
533	1	-108.7738	-104.1687	-4.60517	0.1025918
534	0	-110.7939	-106.1887	-4.60517	0.1351077
535	1	-108.6666	-104.0614	-4.60517	0.09888806
536	0	-108.5556	-103.9504	-4.60517	0.08601337
537	1	-108.565	-103.9598	-4.60517	0.09327063
538	0	-108.8985	-104.2933	-4.60517	0.0740718
539	1	-111.2688	-106.6637	-4.60517	0.05170823
540	0	-109.1645	-104.5593	-4.60517	0.1118116
541	1	-109.216	-104.6109	-4.60517	0.06888237
542	0	-108.5527	-103.9476	-4.60517	0.08634414
543	1	-108.7277	-104.1225	-4.60517	0.1011243
544	0	-109.5764	-104.9712	-4.60517	0.06453623
545	1	-108.634	-104.0288	-4.60517	0.0812481
546	0	-108.9815	-104.3763	-4.60517	0.07252037
547	1	-108.5471	-103.942	-4.60517	0.08716404
548	0	-108.6821	-104.077	-4.60517	0.079474
549	1	-109.121	-104.5159	-4.60517	0.07025054
550	0	-108.5671	-103.9619	-4.60517	0.08493542
551	1	-109.1971	-104.5919	-4.60517	0.06914618
552	0	-108.7411	-104.136	-4.60517	0.1015667
553	1	-108.7302	-104.125	-4.60517	0.07800783
554	0	-108.5417	-103.9365	-4.60517	0.08935419
555	1	-109.468	-104.8628	-4.60517	0.06573155
556	0	-108.9555	-104.3503	-4.60517	0.1073721
557	1	-109.0029	-104.3977	-4.60517	0.07214784
558	0	-109.9753	-105.3702	-4.60517	0.06070239
559	1	-109.8077	-105.2025	-4.60517	0.1224676
560	0	-109.5155	-104.9104	-4.60517	0.0651974
561	1	-108.5533	-103.9481	-4.60517	0.08627583
562	0	-108.6479	-104.0427	-4.60517	0.08069365
563	1	-108.5549	-103.9498	-4.60517	0.08608322
564	0	-109.7086	-105.1035	-4.60517	0.1210078
565	1	-108.542	-103.9368	-4.60517	0.08960393
566	0	-108.5579	-103.9527	-4.60517	0.09257088
567	1	-109.5623	-104.9572	-4.60517	0.06468681
568	0	-108.5465	-103.9413	-4.60517	0.09100379
569	1	-108.583	-103.9778	-4.60517	0.08380324
570	0	-108.6486	-104.0434	-4.60517	0.08066646
571	1	-108.5591	-103.9539	-4.60517	0.08564354
572	0	-108.5433	-103.9381	-4.60517	0.0902221
573	1	-109.1789	-104.5737	-4.60517	0.1120915
574	0	-109.6551	-105.0499	-4.60517	0.06371509
575	1	-108.5632	-103.958	-4.60517	0.09310552
576	0	-108.5543	-103.9491	-4.60517	0.0861568
577	1	-108.7146	-104.1095	-4.60517	0.07845742
578	0	-108.5433	-103.9382	-4.60517	0.08803222
579	1	-108.5473	-103.9421	-4.60517	0.09115068
580	0	-108.6326	-104.0274	-4.60517	0.08130538
581	1	-108.698	-104.0929	-4.60517	0.07896224
582	0	-108.6488	-104.0436	-4.60517	0.09814451
583	1	-108.5562	-103.951	-4.60517	0.08594466
584	0	-108.5757	-103.9705	-4.60517	0.08428798
585	1	-109.4484	-104.8432	-4.60517	0.1169062
586	0	-109.2561	-104.6509	-4.60517	0.06833925
587	1	-108.5452	-103.94	-4.60517	0.0907203
588	0	-108.6528	-104.0477	-4.60517	0.09831711
589	1	-108.5765	-103.9713	-4.60517	0.08423408
590	0	-110.7262	-106.121	-4.60517	0.1343207
591	1	-109.5086	-104.9035	-4.60517	0.06527416
592	0	-108.7409	-104.1358	-4.60517	0.1015607
593	1	-109.1451	-104.5399	-4.60517	0.1114302
594	0	-108.5476	-103.9424	-4.60517	0.08708248
595	1	-108.5527	-103.9475	-4.60517	0.08634812
596	0	-108.9168	-104.3117	-4.60517	0.1064507
597	1	-108.6963	-104.0911	-4.60517	0.07901764
598	0	-109.778	-105.1729	-4.60517	0.0625016
599	1	-109.8661	-105.2609	-4.60517	0.1233062
600	0	-108.5767	-103.9715	-4.60517	0.08422056
601	1	-108.5421	-103.937	-4.60517	0.08972278
602	0	-109.4938	-104.8887	-4.60517	0.1176546
603	1	-108.962	-104.3568	-4.60517	0.07286934
604	0	-112.5441	-107.939	-4.60517	0.1531534
605	1	-108.5429	-103.9378	-4.60517	0.08817192
606	0	-108.8766	-104.2715	-4.60517	0.07451387
607	1	-109.8818	-105.2766	-4.60517	0.1235299
608	0	-108.5688	-103.9636	-4.60517	0.09359799
609	1	-108.5999	-103.9947	-4.60517	0.09572326
610	0	-108.6411	-104.0359	-4.60517	0.08095766
611	1	-108.8252	-104.22	-4.60517	0.104077
612	0	-109.2296	-104.6244	-4.60517	0.1130552
613	1	-109.0917	-104.4865	-4.60517	0.07069912
614	0	-110.0583	-105.4532	-4.60517	0.05999247
615	1	-109.4749	-104.8697	-4.60517	0.1173445
616	0	-109.1342	-104.5291	-4.60517	0.1112148
617	1	-108.5538	-103.9487	-4.60517	0.0921073
618	0	-108.6777	-104.0725	-4.60517	0.09932632
619	1	-108.5514	-103.9462	-4.60517	0.08651675
620	0	-108.5826	-103.9774	-4.60517	0.09463727
621	1	-108.6524	-104.0472	-4.60517	0.09829685
622	0	-108.5808	-103.9756	-4.60517	0.08394403
623	1	-108.8807	-104.2755	-4.60517	0.1055483
624	0	-109.2811	-104.676	-4.60517	0.06800905
625	1	-108.5423	-103.9372	-4.60517	0.08982762
626	0	-108.9311	-104.3259	-4.60517	0.1067959
627	1	-108.5432	-103.938	-4.60517	0.09018574
628	0	-110.3324	-105.7272	-4.60517	0.1295415
629	1	-108.8822	-104.277	-4.60517	0.07439934
630	0	-111.2931	-106.6879	-4.60517	0.1406588
631	1	-108.669	-104.0638	-4.60517	0.09898329
632	0	-109.1553	-104.5501	-4.60517	0.111632
633	1	-108.7184	-104.1133	-4.60517	0.1008096
634	0	-108.6338	-104.0286	-4.60517	0.08125572
635	1	-109.2233	-104.6181	-4.60517	0.06878271
636	0	-108.7	-104.0949	-4.60517	0.1001619
637	1	-113.6559	-109.0507	-4.60517	0.1631359
638	0	-108.9206	-104.3154	-4.60517	0.1065418
639	1	-108.8257	-104.2205	-4.60517	0.1040908
640	0	-108.8306	-104.2254	-4.60517	0.07550096
641	1	-108.6165	-104.0113	-4.60517	0.09662417
642	0	-108.7897	-104.1845	-4.60517	0.1030639
643	1	-108.6696	-104.0645	-4.60517	0.09900958
644	0	-108.5417	-103.9366	-4.60517	0.08885373
645	1	-109.5822	-104.977	-4.60517	0.1190678
646	0	-108.5483	-103.9431	-4.60517	0.09132298
647	1	-109.1081	-104.503	-4.60517	0.110689
648	0	-109.4138	-104.8087	-4.60517	0.06636113
649	1	-108.6943	-104.0892	-4.60517	0.09995444
650	0	-108.827	-104.2218	-4.60517	0.1041257
651	1	-109.0605	-104.4554	-4.60517	0.07119112
652	0	-108.8381	-104.2329	-4.60517	0.07533381
653	1	-108.5656	-103.9604	-4.60517	0.09331949
654	0	-108.597	-103.9918	-4.60517	0.09555189
655	1	-108.8067	-104.2015	-4.60517	0.07604777
656	0	-109.3257	-104.7205	-4.60517	0.06743771
657	1	-108.5919	-103.9867	-4.60517	0.08326855
658	0	-109.5524	-104.9473	-4.60517	0.1185979
659	1	-108.8155	-104.2103	-4.60517	0.1038066
660	0	-108.5725	-103.9673	-4.60517	0.08451719
661	1	-108.7115	-104.1063	-4.60517	0.07855124
662	0	-108.5431	-103.9379	-4.60517	0.08812098
663	1	-109.2526	-104.6475	-4.60517	0.06838566
664	0	-108.6603	-104.0551	-4.60517	0.09862873
665	1	-108.9195	-104.3143	-4.60517	0.1065142
666	0	-108.8758	-104.2706	-4.60517	0.1054229
667	1	-108.8527	-104.2475	-4.60517	0.07501726
668	0	-108.5748	-103.9697	-4.60517	0.08434861
669	1	-110.0247	-105.4195	-4.60517	0.06027718
670	0	-108.6702	-104.065	-4.60517	0.07987903
671	1	-110.2029	-105.5977	-4.60517	0.1278819
672	0	-109.2959	-104.6907	-4.60517	0.1142705
673	1	-108.7862	-104.181	-4.60517	0.1029614
674	0	-109.9481	-105.3429	-4.60517	0.1244593
675	1	-109.9548	-105.3496	-4.60517	0.06088237
676	0	-108.5641	-103.9589	-4.60517	0.08518331
677	1	-109.4542	-104.849	-4.60517	0.06589025
678	0	-108.5441	-103.9389	-4.60517	0.08782289
679	1	-108.7139	-104.1087	-4.60517	0.07847954
680	0	-108.5652	-103.96	-4.60517	0.09328586
681	1	-108.5549	-103.9497	-4.60517	0.08609114
682	0	-108.804	-104.1988	-4.60517	0.1034797
683	1	-108.6085	-104.0033	-4.60517	0.08239485
684	0	-108.9657	-104.3605	-4.60517	0.1076095
685	1	-110.1498	-105.5446	-4.60517	0.1271873
686	0	-108.5464	-103.9412	-4.60517	0.09097854
687	1	-108.6434	-104.0382	-4.60517	0.0808678
688	0	-110.2121	-105.6069	-4.60517	0.05874023
689	1	-108.7091	-104.1039	-4.60517	0.07862299
690	0	-109.0493	-104.4441	-4.60517	0.1094635
691	1	-109.0149	-104.4098	-4.60517	0.108719
692	0	-109.0513	-104.4462	-4.60517	0.07133931
693	1	-108.8167	-104.2115	-4.60517	0.1038398
694	0	-108.5609	-103.9557	-4.60517	0.0854715
695	1	-110.2648	-105.6596	-4.60517	0.05832806
696	0	-109.0945	-104.4893	-4.60517	0.1104104
697	1	-108.9158	-104.3106	-4.60517	0.07373236
698	0	-110.4913	-105.8861	-4.60517	0.1315143
699	1	-108.551	-103.9458	-4.60517	0.09173472
700	0	-108.5476	-103.9424	-4.60517	0.08708545
701	1	-109.4105	-104.8053	-4.60517	0.1162694
702	0	-110.3678	-105.7626	-4.60517	0.1299863
703	1	-108.5441	-103.939	-4.60517	0.08780139
704	0	-108.5988	-103.9936	-4.60517	0.09565965
705	1	-109.0235	-104.4183	-4.60517	0.108907
706	0	-108.9939	-104.3887	-4.60517	0.1082518
707	1	-108.9462	-104.3411	-4.60517	0.07315703
708	0	-108.8226	-104.2174	-4.60517	0.104004
709	1	-108.9586	-104.3534	-4.60517	0.1074454
710	0	-108.9284	-104.3233	-4.60517	0.1067317
711	1	-108.5733	-103.9681	-4.60517	0.09395947
712	0	-109.515	-104.9098	-4.60517	0.06520361
713	1	-108.5623	-103.9571	-4.60517	0.08534284
714	0	-108.8378	-104.2326	-4.60517	0.07534122
715	1	-108.565	-103.9598	-4.60517	0.09326655
716	0	-108.7759	-104.1707	-4.60517	0.102654
717	1	-108.6681	-104.0629	-4.60517	0.09894778
718	0	-108.6106	-104.0055	-4.60517	0.09631846
719	1	-108.5739	-103.9687	-4.60517	0.09400526
720	0	-109.693	-105.0879	-4.60517	0.1207734
721	1	-108.6947	-104.0895	-4.60517	0.07906876
722	0	-108.8465	-104.2413	-4.60517	0.07515002
723	1	-108.9524	-104.3473	-4.60517	0.07304265
724	0	-108.625	-104.0199	-4.60517	0.09705333
725	1	-108.5671	-103.9619	-4.60517	0.09345154
726	0	-111.5495	-106.9444	-4.60517	0.0501673
727	1	-108.5489	-103.9437	-4.60517	0.09141718
728	0	-110.488	-105.8828	-4.60517	0.1314738
729	1	-108.5418	-103.9366	-4.60517	0.08940996
730	0	-108.5572	-103.9521	-4.60517	0.09250334
731	1	-110.2287	-105.6236	-4.60517	0.05860918
732	0	-108.6	-103.9948	-4.60517	0.09572732
733	1	-108.7206	-104.1154	-4.60517	0.07828304
734	0	-108.5655	-103.9603	-4.60517	0.08506592
735	1	-108.549	-103.9439	-4.60517	0.08685196
736	0	-108.5419	-103.9368	-4.60517	0.08866888
737	1	-109.0341	-104.4289	-4.60517	0.07162146
738	0	-108.7597	-104.1546	-4.60517	0.1021583
739	1	-108.6152	-104.01	-4.60517	0.08207146
740	0	-108.5947	-103.9895	-4.60517	0.09541232
741	1	-108.6695	-104.0644	-4.60517	0.07990158
742	0	-109.6007	-104.9956	-4.60517	0.1193587
743	1	-108.5437	-103.9386	-4.60517	0.0879087
744	0	-109.4346	-104.8294	-4.60517	0.1166755
745	1	-109.5145	-104.9093	-4.60517	0.06520918
746	0	-108.5706	-103.9655	-4.60517	0.08465582
747	1	-108.5523	-103.9472	-4.60517	0.08639341
748	0	-108.6243	-104.0191	-4.60517	0.08166132
749	1	-108.5419	-103.9368	-4.60517	0.08867682
750	0	-110.6312	-106.026	-4.60517	0.05566935
751	1	-109.805	-105.1998	-4.60517	0.1224282
752	0	-108.6185	-104.0134	-4.60517	0.08191841
753	1	-108.7184	-104.1132	-4.60517	0.1008081
754	0	-108.5421	-103.9369	-4.60517	0.08967291
755	1	-109.2892	-104.6841	-4.60517	0.1141511
756	0	-108.5696	-103.9644	-4.60517	0.08473729
757	1	-108.6435	-104.0384	-4.60517	0.09791338
758	0	-108.6387	-104.0335	-4.60517	0.09769444
759	1	-108.9179	-104.3127	-4.60517	0.07369249
760	0	-108.5481	-103.9429	-4.60517	0.08699582
761	1	-108.5416	-103.9365	-4.60517	0.0890645
762	0	-108.9404	-104.3352	-4.60517	0.07326594
763	1	-108.5428	-103.9377	-4.60517	0.0900563
764	0	-111.4597	-106.8545	-4.60517	0.1424266
765	1	-108.7076	-104.1024	-4.60517	0.07866772
766	0	-108.8363	-104.2311	-4.60517	0.07537431
767	1	-109.4075	-104.8023	-4.60517	0.1162186
768	0	-108.8427	-104.2376	-4.60517	0.1045553
769	1	-108.9611	-104.3559	-4.60517	0.07288528
770	0	-108.7214	-104.1162	-4.60517	0.07826018
771	1	-108.5593	-103.9541	-4.60517	0.09271768
772	0	-108.5598	-103.9546	-4.60517	0.08557832
773	1	-108.5764	-103.9713	-4.60517	0.08423621
774	0	-109.1218	-104.5167	-4.60517	0.1109664
775	1	-108.5501	-103.9449	-4.60517	0.0916049
776	0	-108.5425	-103.9373	-4.60517	0.0898949
777	1	-108.7469	-104.1417	-4.60517	0.07754697
778	0	-111.2721	-106.6669	-4.60517	0.1404333
779	1	-108.6168	-104.0116	-4.60517	0.09664004
780	0	-112.6979	-108.0928	-4.60517	0.1545861
781	1	-108.5418	-103.9367	-4.60517	0.08875765
782	0	-108.6532	-104.048	-4.60517	0.09833148
783	1	-110.8118	-106.2066	-4.60517	0.1353143
784	0	-109.308	-104.7028	-4.60517	0.1144881
785	1	-108.5419	-103.9367	-4.60517	0.08871854
786	0	-109.0126	-104.4075	-4.60517	0.1086686
787	1	-109.3063	-104.7011	-4.60517	0.1144575
788	0	-109.0385	-104.4334	-4.60517	0.1092331
789	1	-108.5594	-103.9542	-4.60517	0.08561441
790	0	-109.1458	-104.5407	-4.60517	0.1114448
791	1	-109.1199	-104.5147	-4.60517	0.07026741
792	0	-108.742	-104.1368	-4.60517	0.0776805
793	1	-108.9984	-104.3932	-4.60517	0.1083519
794	0	-109.1514	-104.5463	-4.60517	0.06979935
795	1	-108.5419	-103.9368	-4.60517	0.0886613
796	0	-109.2277	-104.6225	-4.60517	0.11302
797	1	-110.837	-106.2318	-4.60517	0.1356042
798	0	-108.5481	-103.9429	-4.60517	0.09129251
799	1	-108.7276	-104.1224	-4.60517	0.1011208
800	0	-108.7994	-104.1942	-4.60517	0.1033472
801	1	-108.5632	-103.958	-4.60517	0.08526354
802	0	-108.5956	-103.9905	-4.60517	0.08306066
803	1	-109.1794	-104.5742	-4.60517	0.06939639
804	0	-109.6547	-105.0495	-4.60517	0.1201917
805	1	-108.5445	-103.9393	-4.60517	0.09055184
806	0	-108.6344	-104.0292	-4.60517	0.0974977
807	1	-108.7245	-104.1193	-4.60517	0.07816995
808	0	-109.8257	-105.2205	-4.60517	0.1227276
809	1	-108.9063	-104.3012	-4.60517	0.07391696
810	0	-108.5988	-103.9936	-4.60517	0.09565739
811	1	-108.9452	-104.34	-4.60517	0.07317652
812	0	-108.6419	-104.0367	-4.60517	0.08092813
813	1	-108.5655	-103.9603	-4.60517	0.09331117
814	0	-109.1671	-104.5619	-4.60517	0.06957236
815	1	-110.4823	-105.8771	-4.60517	0.05670968
816	0	-108.6063	-104.0012	-4.60517	0.09608581
817	1	-109.1312	-104.5261	-4.60517	0.111155
818	0	-108.5466	-103.9414	-4.60517	0.08726805
819	1	-108.8697	-104.2645	-4.60517	0.1052657
820	0	-108.6672	-104.062	-4.60517	0.07998491
821	1	-108.8397	-104.2346	-4.60517	0.1044739
822	0	-108.6589	-104.0538	-4.60517	0.08027878
823	1	-108.8071	-104.202	-4.60517	0.103569
824	0	-109.011	-104.4058	-4.60517	0.07200987
825	1	-108.8293	-104.2241	-4.60517	0.07552947
826	0	-108.5747	-103.9695	-4.60517	0.0843576
827	1	-108.8215	-104.2164	-4.60517	0.1039745
828	0	-111.0665	-106.4613	-4.60517	0.1381909
829	1	-108.548	-103.9428	-4.60517	0.09127138
830	0	-108.5912	-103.9861	-4.60517	0.08330674
831	1	-108.6845	-104.0793	-4.60517	0.07939575
832	0	-108.8493	-104.2441	-4.60517	0.1047304
833	1	-108.6442	-104.039	-4.60517	0.08083743
834	0	-108.8881	-104.2829	-4.60517	0.07428007
835	1	-108.5629	-103.9578	-4.60517	0.08528516
836	0	-108.5851	-103.9799	-4.60517	0.09480403
837	1	-108.592	-103.9869	-4.60517	0.08326152
838	0	-109.1031	-104.4979	-4.60517	0.07052363
839	1	-109.5929	-104.9877	-4.60517	0.1192359
840	0	-108.65	-104.0448	-4.60517	0.08061237
841	1	-109.3025	-104.6973	-4.60517	0.06773289
842	0	-109.1963	-104.5911	-4.60517	0.0691575
843	1	-108.5416	-103.9365	-4.60517	0.08914367
844	0	-109.5669	-104.9618	-4.60517	0.06463742
845	1	-108.5555	-103.9504	-4.60517	0.08601696
846	0	-109.8549	-105.2498	-4.60517	0.06178017
847	1	-108.6658	-104.0606	-4.60517	0.09885589
848	0	-110.6694	-106.0642	-4.60517	0.133653
849	1	-108.6013	-103.9961	-4.60517	0.08275747
850	0	-108.9547	-104.3495	-4.60517	0.0730013
851	1	-108.7135	-104.1084	-4.60517	0.0784904
852	0	-108.7357	-104.1305	-4.60517	0.1013898
853	1	-108.7592	-104.154	-4.60517	0.1021415
854	0	-108.7244	-104.1193	-4.60517	0.1010134
855	1	-109.8001	-105.195	-4.60517	0.1223581
856	0	-108.9297	-104.3245	-4.60517	0.1067612
857	1	-109.0849	-104.4798	-4.60517	0.110213
858	0	-108.6723	-104.0672	-4.60517	0.07980463
859	1	-109.8899	-105.2847	-4.60517	0.1236445
860	0	-108.99	-104.3848	-4.60517	0.07237131
861	1	-108.8608	-104.2556	-4.60517	0.07484453
862	0	-108.5841	-103.9789	-4.60517	0.09473941
863	1	-108.6073	-104.0021	-4.60517	0.09613867
864	0	-108.5954	-103.9903	-4.60517	0.0830708
865	1	-108.8061	-104.2009	-4.60517	0.07606157
866	0	-108.6501	-104.0449	-4.60517	0.08060951
867	1	-109.6588	-105.0537	-4.60517	0.06367707
868	0	-108.5606	-103.9555	-4.60517	0.0928584
869	1	-108.6654	-104.0602	-4.60517	0.08004677
870	0	-108.8323	-104.2271	-4.60517	0.07546242
871	1	-108.583	-103.9778	-4.60517	0.09466442
872	0	-108.9283	-104.3231	-4.60517	0.1067277
873	1	-109.2396	-104.6344	-4.60517	0.1132417
874	0	-109.1362	-104.531	-4.60517	0.1112529
875	1	-109.5881	-104.983	-4.60517	0.06441133
876	0	-108.5485	-103.9434	-4.60517	0.08692881
877	1	-108.5534	-103.9482	-4.60517	0.08626551
878	0	-109.2714	-104.6662	-4.60517	0.06813693
879	1	-108.5573	-103.9521	-4.60517	0.09251008
880	0	-109.4385	-104.8333	-4.60517	0.1167413
881	1	-108.5433	-103.9382	-4.60517	0.08803517
882	0	-109.6266	-105.0214	-4.60517	0.1197596
883	1	-108.5861	-103.981	-4.60517	0.09487414
884	0	-108.5537	-103.9485	-4.60517	0.09209193
885	1	-108.6423	-104.0371	-4.60517	0.08091009
886	0	-108.5618	-103.9566	-4.60517	0.08538971
887	1	-109.1404	-104.5352	-4.60517	0.1113367
888	0	-109.6494	-105.0442	-4.60517	0.1201103
889	1	-109.2862	-104.681	-4.60517	0.1140955
890	0	-108.5677	-103.9625	-4.60517	0.09350381
891	1	-108.6342	-104.029	-4.60517	0.08123832
892	0	-111.649	-107.0438	-4.60517	0.1443907
893	1	-108.8953	-104.2901	-4.60517	0.1059178
894	0	-110.9199	-106.3147	-4.60517	0.1365495
895	1	-108.6915	-104.0863	-4.60517	0.09984864
896	0	-110.1722	-105.567	-4.60517	0.1274817
897	1	-108.6783	-104.0731	-4.60517	0.0993498
898	0	-108.6226	-104.0174	-4.60517	0.08173724
899	1	-108.6606	-104.0554	-4.60517	0.09864333
900	0	-109.9171	-105.3119	-4.60517	0.06121616
901	1	-108.5441	-103.9389	-4.60517	0.09044826
902	0	-108.6492	-104.0441	-4.60517	0.09816306
903	1	-108.8456	-104.2405	-4.60517	0.07516857
904	0	-108.7824	-104.1772	-4.60517	0.07663127
905	1	-108.797	-104.1919	-4.60517	0.0762754
906	0	-108.5653	-103.9601	-4.60517	0.09329703
907	1	-108.5686	-103.9634	-4.60517	0.08481122
908	0	-109.1807	-104.5755	-4.60517	0.06937758
909	1	-109.0881	-104.4829	-4.60517	0.1102786
910	0	-109.6116	-105.0064	-4.60517	0.0641644
911	1	-108.9538	-104.3486	-4.60517	0.1073325
912	0	-108.658	-104.0529	-4.60517	0.08031254
913	1	-108.7047	-104.0995	-4.60517	0.07875749
914	0	-108.6048	-103.9996	-4.60517	0.09599969
915	1	-108.9439	-104.3387	-4.60517	0.07320024
916	0	-108.5819	-103.9767	-4.60517	0.08387287
917	1	-108.5455	-103.9404	-4.60517	0.08747061
918	0	-108.5437	-103.9385	-4.60517	0.09034347
919	1	-108.5431	-103.9379	-4.60517	0.09015017
920	0	-108.9161	-104.3109	-4.60517	0.07372691
921	1	-108.5644	-103.9592	-4.60517	0.08515906
922	0	-110.1632	-105.558	-4.60517	0.1273632
923	1	-108.8346	-104.2295	-4.60517	0.07540998
924	0	-108.5544	-103.9493	-4.60517	0.08614066
925	1	-108.5594	-103.9542	-4.60517	0.09273176
926	0	-108.5471	-103.9419	-4.60517	0.08717293
927	1	-108.9515	-104.3463	-4.60517	0.07306014
928	0	-108.6295	-104.0243	-4.60517	0.08143565
929	1	-108.6084	-104.0032	-4.60517	0.09619824
930	0	-109.9316	-105.3264	-4.60517	0.06108725
931	1	-108.6553	-104.0502	-4.60517	0.08041152
932	0	-108.5636	-103.9584	-4.60517	0.0931391
933	1	-108.6264	-104.0213	-4.60517	0.09712149
934	0	-108.713	-104.1079	-4.60517	0.1006231
935	1	-109.1792	-104.5741	-4.60517	0.06939806
936	0	-108.553	-103.9479	-4.60517	0.08630659
937	1	-109.5718	-104.9666	-4.60517	0.1189046
938	0	-109.109	-104.5038	-4.60517	0.07043296
939	1	-109.5849	-104.9798	-4.60517	0.1191113
940	0	-108.9253	-104.3202	-4.60517	0.07354963
941	1	-108.5516	-103.9464	-4.60517	0.09181985
942	0	-108.8216	-104.2164	-4.60517	0.1039772
943	1	-109.3943	-104.7891	-4.60517	0.1159944
944	0	-108.55	-103.9448	-4.60517	0.08671279
945	1	-108.7484	-104.1433	-4.60517	0.1018018
946	0	-108.6344	-104.0292	-4.60517	0.08123205
947	1	-108.5683	-103.9631	-4.60517	0.09355472
948	0	-109.5081	-104.9029	-4.60517	0.1178861
949	1	-108.7248	-104.1197	-4.60517	0.1010278
950	0	-108.5609	-103.9558	-4.60517	0.09288765
951	1	-108.6485	-104.0434	-4.60517	0.08066806
952	0	-108.5711	-103.9659	-4.60517	0.08461893
953	1	-108.5422	-103.937	-4.60517	0.08974474
954	0	-108.7135	-104.1083	-4.60517	0.1006376
955	1	-108.9383	-104.3332	-4.60517	0.106968
956	0	-111.449	-106.8438	-4.60517	0.05070734
957	1	-108.5464	-103.9413	-4.60517	0.08729188
958	0	-109.2282	-104.6231	-4.60517	0.06871491
959	1	-109.2992	-104.6941	-4.60517	0.1143309
960	0	-108.8433	-104.2381	-4.60517	0.07522069
961	1	-109.1009	-104.4958	-4.60517	0.1105421
962	0	-108.9144	-104.3093	-4.60517	0.07375931
963	1	-109.5103	-104.9051	-4.60517	0.06525582
964	0	-108.828	-104.2228	-4.60517	0.07555911
965	1	-110.1014	-105.4962	-4.60517	0.1265461
966	0	-108.5454	-103.9402	-4.60517	0.08749778
967	1	-110.3537	-105.7485	-4.60517	0.05765138
968	0	-108.9393	-104.3341	-4.60517	0.1069915
969	1	-111.4625	-106.8573	-4.60517	0.1424559
970	0	-108.7945	-104.1893	-4.60517	0.07633684
971	1	-108.5424	-103.9372	-4.60517	0.08840517
972	0	-108.8355	-104.2303	-4.60517	0.1043583
973	1	-108.7353	-104.1302	-4.60517	0.07786404
974	0	-108.6331	-104.028	-4.60517	0.08128293
975	1	-109.3619	-104.7567	-4.60517	0.06698676
976	0	-109.2668	-104.6616	-4.60517	0.06819747
977	1	-108.6984	-104.0932	-4.60517	0.07895249
978	0	-109.2677	-104.6625	-4.60517	0.06818602
979	1	-108.8188	-104.2136	-4.60517	0.103899
980	0	-108.5942	-103.989	-4.60517	0.0831393
981	1	-108.9544	-104.3492	-4.60517	0.07300739
982	0	-110.9179	-106.3127	-4.60517	0.1365265
983	1	-109.3045	-104.6993	-4.60517	0.1144255
984	0	-108.5702	-103.965	-4.60517	0.09371472
985	1	-109.3235	-104.7183	-4.60517	0.1147636
986	0	-109.1963	-104.5911	-4.60517	0.1124252
987	1	-108.5901	-103.9849	-4.60517	0.09512752
988	0	-110.1193	-105.5142	-4.60517	0.05948623
989	1	-109.7874	-105.1822	-4.60517	0.1221724
990	0	-108.6841	-104.0789	-4.60517	0.09957253
991	1	-108.6513	-104.0461	-4.60517	0.09825215
992	0	-109.0774	-104.4722	-4.60517	0.07092341
993	1	-108.5419	-103.9367	-4.60517	0.08869054
