Iteration	Replicate_ID	Posterior	Likelihood	Prior	interval_times[1]	interval_times[2]	interval_times[3]	interval_times[4]	interval_times[5]	interval_times[6]	interval_times[7]	interval_times[8]	interval_times[9]
3058	0	-134.7736	-114.9242	-19.84941	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3059	1	-156.6288	-116.0101	-40.61874	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3060	0	-159.3791	-118.6549	-40.7242	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3061	1	-169.9115	-114.2541	-55.65742	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3062	0	-162.2966	-116.1422	-46.1544	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3063	1	-170.2257	-114.8682	-55.35744	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3064	0	-144.0081	-115.8333	-28.17476	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3065	1	-180.3735	-112.6146	-67.75888	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3066	0	-119.4308	-114.0738	-5.356939	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3067	1	-179.3404	-111.6661	-67.67427	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3068	0	-140.8195	-119.1068	-21.71265	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3069	1	-195.097	-112.5658	-82.53121	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3070	0	-171.5821	-119.5029	-52.07917	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3071	1	-196.9629	-114.492	-82.471	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3072	0	-156.1448	-114.7422	-41.40264	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3073	1	-188.5453	-110.3894	-78.15595	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3074	0	-144.0917	-112.6603	-31.4314	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3075	1	-177.6455	-111.3022	-66.34323	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3076	0	-144.9004	-115.8992	-29.00115	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3077	1	-182.4431	-111.3513	-71.0918	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3078	0	-157.7321	-115.4566	-42.27545	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3079	1	-163.2614	-111.5566	-51.70472	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3080	0	-144.2436	-114.9188	-29.32481	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3081	1	-178.4654	-115.2543	-63.21112	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3082	0	-148.0138	-117.8433	-30.17044	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3083	1	-160.702	-116.5223	-44.17974	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3084	0	-125.5496	-116.4303	-9.119359	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3085	1	-176.6345	-114.1536	-62.48083	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3086	0	-147.7598	-115.0001	-32.75969	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3087	1	-168.489	-114.8719	-53.61713	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3088	0	-142.1862	-114.9637	-27.22256	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3089	1	-164.0876	-115.9751	-48.11251	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3090	0	-137.5752	-117.531	-20.04425	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3091	1	-133.8931	-119.2685	-14.6246	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3092	0	-163.1905	-117.8975	-45.29295	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3093	1	-164.1021	-115.1318	-48.97031	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3094	0	-184.1999	-117.5512	-66.64874	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3095	1	-153.9421	-113.5078	-40.43428	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3096	0	-179.6599	-120.7567	-58.90317	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3097	1	-115.392	-115.1848	-0.2072416	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3098	0	-189.0349	-113.2216	-75.81327	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3099	1	-126.5813	-115.111	-11.47027	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3100	0	-170.6783	-111.8985	-58.77983	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3101	1	-152.4186	-116.1657	-36.25295	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3102	0	-168.9832	-113.1343	-55.84885	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3103	1	-131.1698	-115.7787	-15.39117	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3104	0	-164.0413	-113.0425	-50.99886	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3105	1	-153.2187	-114.3075	-38.9112	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3106	0	-151.5164	-114.3487	-37.16767	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3107	1	-144.0448	-116.7346	-27.31019	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3108	0	-160.5991	-113.8021	-46.79698	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3109	1	-149.971	-117.9179	-32.05311	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3110	0	-148.5109	-115.5329	-32.97808	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3111	1	-139.3085	-115.6367	-23.67176	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3112	0	-162.1399	-116.7723	-45.36758	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3113	1	-168.5033	-114.4002	-54.10316	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3114	0	-150.7267	-114.6157	-36.11106	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3115	1	-168.7871	-110.9419	-57.84516	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3116	0	-163.636	-120.1906	-43.44544	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3117	1	-155.9282	-110.7557	-45.17253	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3118	0	-153.3969	-113.8836	-39.51323	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3119	1	-203.6381	-115.8167	-87.82141	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3120	0	-141.8014	-114.4308	-27.37061	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3121	1	-175.6146	-110.8266	-64.78807	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3122	0	-153.8668	-115.0317	-38.83514	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3123	1	-163.9078	-111.9737	-51.93415	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3124	0	-144.5257	-114.8864	-29.63937	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3125	1	-155.4489	-111.7112	-43.73769	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3126	0	-165.4739	-113.7314	-51.74258	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3127	1	-168.2056	-116.7169	-51.48874	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3128	0	-165.2519	-118.4672	-46.78469	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3129	1	-175.9864	-118.2282	-57.75819	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3130	0	-171.6198	-112.7086	-58.91126	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3131	1	-159.0067	-114.2968	-44.70992	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3132	0	-138.6827	-115.6263	-23.05638	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3133	1	-177.8456	-116.0093	-61.83632	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3134	0	-144.8184	-114.3931	-30.42522	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3135	1	-168.3215	-113.8149	-54.50664	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3136	0	-173.1884	-115.7974	-57.39093	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3137	1	-155.2137	-116.069	-39.14468	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3138	0	-145.7204	-114.3328	-31.3876	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3139	1	-178.1043	-116.2936	-61.81064	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3140	0	-164.0552	-118.0546	-46.0006	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3141	1	-154.427	-115.8261	-38.60094	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3142	0	-160.1144	-115.5517	-44.56264	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3143	1	-148.2841	-116.2112	-32.07289	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3144	0	-169.2706	-117.0471	-52.22346	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3145	1	-137.323	-117.7917	-19.53131	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3146	0	-121.9537	-114.3839	-7.569824	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3147	1	-177.3797	-119.0814	-58.29824	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3148	0	-126.4332	-115.7465	-10.68672	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3149	1	-164.3627	-113.1213	-51.24137	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3150	0	-158.4571	-117.6925	-40.76454	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3151	1	-178.0808	-112.1155	-65.96537	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3152	0	-169.0041	-116.0263	-52.97778	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3153	1	-172.3291	-114.0293	-58.2998	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3154	0	-158.4603	-116.3653	-42.09501	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3155	1	-161.7796	-116.939	-44.84056	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3156	0	-166.8765	-117.6675	-49.209	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3157	1	-158.0858	-115.8353	-42.2505	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3158	0	-170.3575	-114.3255	-56.03202	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3159	1	-138.9977	-117.5692	-21.4285	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3160	0	-150.8084	-114.3406	-36.46773	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3161	1	-147.2367	-115.1014	-32.13525	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3162	0	-138.9663	-114.1231	-24.84319	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3163	1	-125.1912	-120.5965	-4.594759	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3164	0	-165.4304	-115.9631	-49.46735	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3165	1	-138.4807	-119.2049	-19.27583	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3166	0	-155.8451	-113.5749	-42.27026	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3167	1	-146.1019	-115.9604	-30.14154	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3168	0	-140.2149	-115.6678	-24.54718	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3169	1	-149.924	-115.5936	-34.3304	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3170	0	-133.525	-116.9834	-16.5416	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3171	1	-108.9907	-115.1601	6.169443	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3172	0	-142.5403	-117.208	-25.33225	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3173	1	-125.7998	-115.5652	-10.23468	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3174	0	-134.3878	-117.2857	-17.1021	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3175	1	-137.0516	-117.9195	-19.13215	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3176	0	-139.8654	-114.3508	-25.51461	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3177	1	-136.5452	-117.4093	-19.13583	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3178	0	-118.96	-116.2361	-2.723882	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3179	1	-145.746	-116.8906	-28.85534	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3180	0	-121.0435	-118.0098	-3.033679	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3181	1	-147.8818	-118.4632	-29.41863	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3182	0	-131.0697	-114.9796	-16.09014	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3183	1	-142.6942	-116.7901	-25.90412	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3184	0	-123.7431	-118.0783	-5.664752	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3185	1	-153.0317	-116.5041	-36.52764	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3186	0	-117.6049	-118.0652	0.4603375	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3187	1	-146.3662	-117.1358	-29.23034	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3188	0	-133.1693	-116.0839	-17.0854	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3189	1	-158.6188	-118.3871	-40.23173	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3190	0	-136.1745	-117.3965	-18.77804	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3191	1	-146.365	-119.2791	-27.08587	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3192	0	-140.4443	-123.0906	-17.35373	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3193	1	-147.5547	-116.9339	-30.62078	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3194	0	-149.7337	-115.1785	-34.55524	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3195	1	-147.5787	-119.6943	-27.88443	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3196	0	-162.2675	-118.2773	-43.9902	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3197	1	-131.3431	-116.3348	-15.00829	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3198	0	-134.8154	-121.2595	-13.55591	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3199	1	-155.08	-115.9941	-39.08583	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3200	0	-155.7553	-117.5807	-38.17466	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3201	1	-141.3129	-118.0439	-23.26892	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3202	0	-138.6133	-115.6791	-22.93422	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3203	1	-132.7658	-119.8954	-12.87038	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3204	0	-144.2619	-112.9362	-31.32571	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3205	1	-156.9361	-117.147	-39.78912	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3206	0	-136.4507	-115.6901	-20.76061	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3207	1	-159.5525	-113.6148	-45.93773	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3208	0	-130.8264	-113.4276	-17.39884	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3209	1	-160.5964	-115.6547	-44.94169	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3210	0	-103.6405	-113.9283	10.2878	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3211	1	-175.0844	-115.183	-59.90141	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3212	0	-118.9109	-116.2704	-2.6405	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3213	1	-177.0674	-115.826	-61.2414	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3214	0	-130.394	-113.9189	-16.47508	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3215	1	-168.821	-116.2038	-52.61726	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3216	0	-128.7828	-115.1878	-13.59499	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3217	1	-161.0874	-115.9012	-45.18614	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3218	0	-124.7595	-115.0569	-9.702617	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3219	1	-151.2441	-114.1778	-37.06633	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3220	0	-110.5549	-113.5628	3.007926	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3221	1	-154.6951	-116.2929	-38.40217	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3222	0	-131.7504	-115.4129	-16.33754	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3223	1	-138.5184	-114.9059	-23.61249	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3224	0	-129.269	-116.3565	-12.91246	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3225	1	-158.2778	-119.1357	-39.14208	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3226	0	-150.485	-115.0025	-35.48249	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3227	1	-146.5079	-114.1438	-32.36404	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3228	0	-135.0063	-113.8729	-21.13343	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3229	1	-165.2532	-115.0192	-50.23395	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3230	0	-150.9183	-112.5133	-38.40491	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3231	1	-182.6734	-114.5036	-68.16984	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3232	0	-143.1172	-114.2621	-28.85519	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3233	1	-173.8197	-116.8451	-56.97459	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3234	0	-156.9829	-114.7158	-42.26705	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3235	1	-147.6657	-115.2222	-32.44353	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3236	0	-128.9732	-119.7877	-9.185501	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3237	1	-152.4895	-116.2495	-36.23997	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3238	0	-129.0418	-119.1687	-9.87312	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3239	1	-148.6457	-116.8165	-31.82918	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3240	0	-142.1619	-115.033	-27.12888	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3241	1	-148.9145	-110.6934	-38.22101	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3242	0	-126.9931	-115.5167	-11.47645	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3243	1	-161.8632	-113.4348	-48.42841	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3244	0	-131.5451	-113.3998	-18.14521	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3245	1	-163.4087	-115.1305	-48.27821	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3246	0	-139.4959	-116.4919	-23.00403	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3247	1	-178.7694	-116.2323	-62.53717	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3248	0	-125.5075	-115.4712	-10.03632	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3249	1	-150.4056	-111.2118	-39.19374	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3250	0	-147.7985	-115.5367	-32.26177	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3251	1	-142.0592	-116.1545	-25.90471	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3252	0	-151.7093	-117.7409	-33.96836	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3253	1	-162.4542	-116.8003	-45.65394	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3254	0	-140.4807	-114.2991	-26.18161	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3255	1	-184.0571	-115.7059	-68.35118	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3256	0	-144.2167	-115.465	-28.75168	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3257	1	-178.6636	-115.9182	-62.74537	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3258	0	-160.2869	-115.7241	-44.56287	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3259	1	-146.8157	-116.5526	-30.26304	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3260	0	-151.3758	-119.2366	-32.13918	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3261	1	-153.3615	-111.1771	-42.1844	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3262	0	-120.544	-115.3954	-5.148519	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3263	1	-156.0185	-111.5765	-44.442	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3264	0	-123.0725	-114.2708	-8.801684	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
3265	1	-157.0294	-114.164	-42.86541	1.95829	3.91658	5.87487	7.83317	9.79146	11.7497	13.708	15.6663	17.6246
